actor_id,emotion,word,gender,age,filename,dataset
OAF,Anger,wire,female,Old,OAF_wire_angry.wav,TESS
OAF,Anger,dodge,female,Old,OAF_dodge_angry.wav,TESS
OAF,Anger,beg,female,Old,OAF_beg_angry.wav,TESS
OAF,Anger,bath,female,Old,OAF_bath_angry.wav,TESS
OAF,Anger,cause,female,Old,OAF_cause_angry.wav,TESS
OAF,Anger,rose,female,Old,OAF_rose_angry.wav,TESS
OAF,Anger,wheat,female,Old,OAF_wheat_angry.wav,TESS
OAF,Anger,tough,female,Old,OAF_tough_angry.wav,TESS
OAF,Anger,when,female,Old,OAF_when_angry.wav,TESS
OAF,Anger,hash,female,Old,OAF_hash_angry.wav,TESS
OAF,Anger,shout,female,Old,OAF_shout_angry.wav,TESS
OAF,Anger,lose,female,Old,OAF_lose_angry.wav,TESS
OAF,Anger,date,female,Old,OAF_date_angry.wav,TESS
OAF,Anger,five,female,Old,OAF_five_angry.wav,TESS
OAF,Anger,sheep,female,Old,OAF_sheep_angry.wav,TESS
OAF,Anger,dab,female,Old,OAF_dab_angry.wav,TESS
OAF,Anger,fat,female,Old,OAF_fat_angry.wav,TESS
OAF,Anger,raid,female,Old,OAF_raid_angry.wav,TESS
OAF,Anger,name,female,Old,OAF_name_angry.wav,TESS
OAF,Anger,jar,female,Old,OAF_jar_angry.wav,TESS
OAF,Anger,shirt,female,Old,OAF_shirt_angry.wav,TESS
OAF,Anger,dead,female,Old,OAF_dead_angry.wav,TESS
OAF,Anger,witch,female,Old,OAF_witch_angry.wav,TESS
OAF,Anger,gin,female,Old,OAF_gin_angry.wav,TESS
OAF,Anger,tip,female,Old,OAF_tip_angry.wav,TESS
OAF,Anger,merge,female,Old,OAF_merge_angry.wav,TESS
OAF,Anger,rush,female,Old,OAF_rush_angry.wav,TESS
OAF,Anger,luck,female,Old,OAF_luck_angry.wav,TESS
OAF,Anger,burn,female,Old,OAF_burn_angry.wav,TESS
OAF,Anger,voice,female,Old,OAF_voice_angry.wav,TESS
OAF,Anger,match,female,Old,OAF_match_angry.wav,TESS
OAF,Anger,knock,female,Old,OAF_knock_angry.wav,TESS
OAF,Anger,search,female,Old,OAF_search_angry.wav,TESS
OAF,Anger,have,female,Old,OAF_have_angry.wav,TESS
OAF,Anger,chief,female,Old,OAF_chief_angry.wav,TESS
OAF,Anger,should,female,Old,OAF_should_angry.wav,TESS
OAF,Anger,tape,female,Old,OAF_tape_angry.wav,TESS
OAF,Anger,dog,female,Old,OAF_dog_angry.wav,TESS
OAF,Anger,make,female,Old,OAF_make_angry.wav,TESS
OAF,Anger,south,female,Old,OAF_south_angry.wav,TESS
OAF,Anger,ring,female,Old,OAF_ring_angry.wav,TESS
OAF,Anger,gap,female,Old,OAF_gap_angry.wav,TESS
OAF,Anger,young,female,Old,OAF_young_angry.wav,TESS
OAF,Anger,tell,female,Old,OAF_tell_angry.wav,TESS
OAF,Anger,sell,female,Old,OAF_sell_angry.wav,TESS
OAF,Anger,kick,female,Old,OAF_kick_angry.wav,TESS
OAF,Anger,jug,female,Old,OAF_jug_angry.wav,TESS
OAF,Anger,youth,female,Old,OAF_youth_angry.wav,TESS
OAF,Anger,hole,female,Old,OAF_hole_angry.wav,TESS
OAF,Anger,long,female,Old,OAF_long_angry.wav,TESS
OAF,Anger,cool,female,Old,OAF_cool_angry.wav,TESS
OAF,Anger,germ,female,Old,OAF_germ_angry.wav,TESS
OAF,Anger,came,female,Old,OAF_came_angry.wav,TESS
OAF,Anger,loaf,female,Old,OAF_loaf_angry.wav,TESS
OAF,Anger,white,female,Old,OAF_white_angry.wav,TESS
OAF,Anger,pole,female,Old,OAF_pole_angry.wav,TESS
OAF,Anger,rain,female,Old,OAF_rain_angry.wav,TESS
OAF,Anger,chat,female,Old,OAF_chat_angry.wav,TESS
OAF,Anger,keen,female,Old,OAF_keen_angry.wav,TESS
OAF,Anger,mill,female,Old,OAF_mill_angry.wav,TESS
OAF,Anger,food,female,Old,OAF_food_angry.wav,TESS
OAF,Anger,back,female,Old,OAF_back_angry.wav,TESS
OAF,Anger,death,female,Old,OAF_death_angry.wav,TESS
OAF,Anger,live,female,Old,OAF_live_angry.wav,TESS
OAF,Anger,laud,female,Old,OAF_laud_angry.wav,TESS
OAF,Anger,dip,female,Old,OAF_dip_angry.wav,TESS
OAF,Anger,thin,female,Old,OAF_thin_angry.wav,TESS
OAF,Anger,met,female,Old,OAF_met_angry.wav,TESS
OAF,Anger,pike,female,Old,OAF_pike_angry.wav,TESS
OAF,Anger,week,female,Old,OAF_week_angry.wav,TESS
OAF,Anger,half,female,Old,OAF_half_angry.wav,TESS
OAF,Anger,keep,female,Old,OAF_keep_angry.wav,TESS
OAF,Anger,gun,female,Old,OAF_gun_angry.wav,TESS
OAF,Anger,sour,female,Old,OAF_sour_angry.wav,TESS
OAF,Anger,chair,female,Old,OAF_chair_angry.wav,TESS
OAF,Anger,walk,female,Old,OAF_walk_angry.wav,TESS
OAF,Anger,hate,female,Old,OAF_hate_angry.wav,TESS
OAF,Anger,wife,female,Old,OAF_wife_angry.wav,TESS
OAF,Anger,good,female,Old,OAF_good_angry.wav,TESS
OAF,Anger,kill,female,Old,OAF_kill_angry.wav,TESS
OAF,Anger,time,female,Old,OAF_time_angry.wav,TESS
OAF,Anger,bone,female,Old,OAF_bone_angry.wav,TESS
OAF,Anger,moon,female,Old,OAF_moon_angry.wav,TESS
OAF,Anger,base,female,Old,OAF_base_angry.wav,TESS
OAF,Anger,vine,female,Old,OAF_vine_angry.wav,TESS
OAF,Anger,door,female,Old,OAF_door_angry.wav,TESS
OAF,Anger,nice,female,Old,OAF_nice_angry.wav,TESS
OAF,Anger,goal,female,Old,OAF_goal_angry.wav,TESS
OAF,Anger,raise,female,Old,OAF_raise_angry.wav,TESS
OAF,Anger,page,female,Old,OAF_page_angry.wav,TESS
OAF,Anger,bean,female,Old,OAF_bean_angry.wav,TESS
OAF,Anger,mode,female,Old,OAF_mode_angry.wav,TESS
OAF,Anger,bar,female,Old,OAF_bar_angry.wav,TESS
OAF,Anger,boat,female,Old,OAF_boat_angry.wav,TESS
OAF,Anger,soap,female,Old,OAF_soap_angry.wav,TESS
OAF,Anger,lore,female,Old,OAF_lore_angry.wav,TESS
OAF,Anger,lid,female,Old,OAF_lid_angry.wav,TESS
OAF,Anger,red,female,Old,OAF_red_angry.wav,TESS
OAF,Anger,read,female,Old,OAF_read_angry.wav,TESS
OAF,Anger,haze,female,Old,OAF_haze_angry.wav,TESS
OAF,Anger,peg,female,Old,OAF_peg_angry.wav,TESS
OAF,Anger,bought,female,Old,OAF_bought_angry.wav,TESS
OAF,Anger,turn,female,Old,OAF_turn_angry.wav,TESS
OAF,Anger,near,female,Old,OAF_near_angry.wav,TESS
OAF,Anger,shall,female,Old,OAF_shall_angry.wav,TESS
OAF,Anger,juice,female,Old,OAF_juice_angry.wav,TESS
OAF,Anger,fail,female,Old,OAF_fail_angry.wav,TESS
OAF,Anger,lease,female,Old,OAF_lease_angry.wav,TESS
OAF,Anger,judge,female,Old,OAF_judge_angry.wav,TESS
OAF,Anger,numb,female,Old,OAF_numb_angry.wav,TESS
OAF,Anger,goose,female,Old,OAF_goose_angry.wav,TESS
OAF,Anger,pick,female,Old,OAF_pick_angry.wav,TESS
OAF,Anger,whip,female,Old,OAF_whip_angry.wav,TESS
OAF,Anger,fall,female,Old,OAF_fall_angry.wav,TESS
OAF,Anger,mess,female,Old,OAF_mess_angry.wav,TESS
OAF,Anger,bite,female,Old,OAF_bite_angry.wav,TESS
OAF,Anger,talk,female,Old,OAF_talk_angry.wav,TESS
OAF,Anger,shack,female,Old,OAF_shack_angry.wav,TESS
OAF,Anger,doll,female,Old,OAF_doll_angry.wav,TESS
OAF,Anger,life,female,Old,OAF_life_angry.wav,TESS
OAF,Anger,mop,female,Old,OAF_mop_angry.wav,TESS
OAF,Anger,sure,female,Old,OAF_sure_angry.wav,TESS
OAF,Anger,room,female,Old,OAF_room_angry.wav,TESS
OAF,Anger,join,female,Old,OAF_join_angry.wav,TESS
OAF,Anger,vote,female,Old,OAF_vote_angry.wav,TESS
OAF,Anger,nag,female,Old,OAF_nag_angry.wav,TESS
OAF,Anger,shawl,female,Old,OAF_shawl_angry.wav,TESS
OAF,Anger,lot,female,Old,OAF_lot_angry.wav,TESS
OAF,Anger,ripe,female,Old,OAF_ripe_angry.wav,TESS
OAF,Anger,note,female,Old,OAF_note_angry.wav,TESS
OAF,Anger,thought,female,Old,OAF_thought_angry.wav,TESS
OAF,Anger,phone,female,Old,OAF_phone_angry.wav,TESS
OAF,Anger,late,female,Old,OAF_late_angry.wav,TESS
OAF,Anger,pain,female,Old,OAF_pain_angry.wav,TESS
OAF,Anger,neat,female,Old,OAF_neat_angry.wav,TESS
OAF,Anger,hush,female,Old,OAF_hush_angry.wav,TESS
OAF,Anger,tool,female,Old,OAF_tool_angry.wav,TESS
OAF,Anger,jail,female,Old,OAF_jail_angry.wav,TESS
OAF,Anger,hurl,female,Old,OAF_hurl_angry.wav,TESS
OAF,Anger,which,female,Old,OAF_which_angry.wav,TESS
OAF,Anger,lean,female,Old,OAF_lean_angry.wav,TESS
OAF,Anger,rough,female,Old,OAF_rough_angry.wav,TESS
OAF,Anger,puff,female,Old,OAF_puff_angry.wav,TESS
OAF,Anger,mob,female,Old,OAF_mob_angry.wav,TESS
OAF,Anger,pearl,female,Old,OAF_pearl_angry.wav,TESS
OAF,Anger,pad,female,Old,OAF_pad_angry.wav,TESS
OAF,Anger,yes,female,Old,OAF_yes_angry.wav,TESS
OAF,Anger,check,female,Old,OAF_check_angry.wav,TESS
OAF,Anger,chain,female,Old,OAF_chain_angry.wav,TESS
OAF,Anger,cab,female,Old,OAF_cab_angry.wav,TESS
OAF,Anger,ton,female,Old,OAF_ton_angry.wav,TESS
OAF,Anger,seize,female,Old,OAF_seize_angry.wav,TESS
OAF,Anger,tire,female,Old,OAF_tire_angry.wav,TESS
OAF,Anger,rag,female,Old,OAF_rag_angry.wav,TESS
OAF,Anger,mouse,female,Old,OAF_mouse_angry.wav,TESS
OAF,Anger,pass,female,Old,OAF_pass_angry.wav,TESS
OAF,Anger,sub,female,Old,OAF_sub_angry.wav,TESS
OAF,Anger,ditch,female,Old,OAF_ditch_angry.wav,TESS
OAF,Anger,home,female,Old,OAF_home_angry.wav,TESS
OAF,Anger,soup,female,Old,OAF_soup_angry.wav,TESS
OAF,Anger,hit,female,Old,OAF_hit_angry.wav,TESS
OAF,Anger,road,female,Old,OAF_road_angry.wav,TESS
OAF,Anger,wag,female,Old,OAF_wag_angry.wav,TESS
OAF,Anger,such,female,Old,OAF_such_angry.wav,TESS
OAF,Anger,gas,female,Old,OAF_gas_angry.wav,TESS
OAF,Anger,deep,female,Old,OAF_deep_angry.wav,TESS
OAF,Anger,size,female,Old,OAF_size_angry.wav,TESS
OAF,Anger,sail,female,Old,OAF_sail_angry.wav,TESS
OAF,Anger,choice,female,Old,OAF_choice_angry.wav,TESS
OAF,Anger,rat,female,Old,OAF_rat_angry.wav,TESS
OAF,Anger,dime,female,Old,OAF_dime_angry.wav,TESS
OAF,Anger,reach,female,Old,OAF_reach_angry.wav,TESS
OAF,Anger,third,female,Old,OAF_third_angry.wav,TESS
OAF,Disgust,fat,female,Old,OAF_fat_disgust.wav,TESS
OAF,Disgust,ripe,female,Old,OAF_ripe_disgust.wav,TESS
OAF,Disgust,voice,female,Old,OAF_voice_disgust.wav,TESS
OAF,Disgust,rush,female,Old,OAF_rush_disgust.wav,TESS
OAF,Disgust,sheep,female,Old,OAF_sheep_disgust.wav,TESS
OAF,Disgust,pass,female,Old,OAF_pass_disgust.wav,TESS
OAF,Disgust,haze,female,Old,OAF_haze_disgust.wav,TESS
OAF,Disgust,void,female,Old,OAF_void_disgust.wav,TESS
OAF,Disgust,shawl,female,Old,OAF_shawl_disgust.wav,TESS
OAF,Disgust,gaze,female,Old,OAF_gaze_disgust.wav,TESS
OAF,Disgust,chain,female,Old,OAF_chain_disgust.wav,TESS
OAF,Disgust,judge,female,Old,OAF_judge_disgust.wav,TESS
OAF,Disgust,said,female,Old,OAF_said_disgust.wav,TESS
OAF,Disgust,neat,female,Old,OAF_neat_disgust.wav,TESS
OAF,Disgust,rose,female,Old,OAF_rose_disgust.wav,TESS
OAF,Disgust,gas,female,Old,OAF_gas_disgust.wav,TESS
OAF,Disgust,deep,female,Old,OAF_deep_disgust.wav,TESS
OAF,Disgust,get,female,Old,OAF_get_disgust.wav,TESS
OAF,Disgust,hash,female,Old,OAF_hash_disgust.wav,TESS
OAF,Disgust,raid,female,Old,OAF_raid_disgust.wav,TESS
OAF,Disgust,mode,female,Old,OAF_mode_disgust.wav,TESS
OAF,Disgust,knock,female,Old,OAF_knock_disgust.wav,TESS
OAF,Disgust,soap,female,Old,OAF_soap_disgust.wav,TESS
OAF,Disgust,life,female,Old,OAF_life_disgust.wav,TESS
OAF,Disgust,germ,female,Old,OAF_germ_disgust.wav,TESS
OAF,Disgust,jail,female,Old,OAF_jail_disgust.wav,TESS
OAF,Disgust,thin,female,Old,OAF_thin_disgust.wav,TESS
OAF,Disgust,hire,female,Old,OAF_hire_disgust.wav,TESS
OAF,Disgust,tip,female,Old,OAF_tip_disgust.wav,TESS
OAF,Disgust,boat,female,Old,OAF_boat_disgust.wav,TESS
OAF,Disgust,chat,female,Old,OAF_chat_disgust.wav,TESS
OAF,Disgust,dead,female,Old,OAF_dead_disgust.wav,TESS
OAF,Disgust,when,female,Old,OAF_when_disgust.wav,TESS
OAF,Disgust,pearl,female,Old,OAF_pearl_disgust.wav,TESS
OAF,Disgust,pain,female,Old,OAF_pain_disgust.wav,TESS
OAF,Disgust,mob,female,Old,OAF_mob_disgust.wav,TESS
OAF,Disgust,ditch,female,Old,OAF_ditch_disgust.wav,TESS
OAF,Disgust,keep,female,Old,OAF_keep_disgust.wav,TESS
OAF,Disgust,kick,female,Old,OAF_kick_disgust.wav,TESS
OAF,Disgust,wag,female,Old,OAF_wag_disgust.wav,TESS
OAF,Disgust,raise,female,Old,OAF_raise_disgust.wav,TESS
OAF,Disgust,calm,female,Old,OAF_calm_disgust.wav,TESS
OAF,Disgust,bar,female,Old,OAF_bar_disgust.wav,TESS
OAF,Disgust,lease,female,Old,OAF_lease_disgust.wav,TESS
OAF,Disgust,size,female,Old,OAF_size_disgust.wav,TESS
OAF,Disgust,rot,female,Old,OAF_rot_disgust.wav,TESS
OAF,Disgust,bone,female,Old,OAF_bone_disgust.wav,TESS
OAF,Disgust,dog,female,Old,OAF_dog_disgust.wav,TESS
OAF,Disgust,sub,female,Old,OAF_sub_disgust.wav,TESS
OAF,Disgust,vote,female,Old,OAF_vote_disgust.wav,TESS
OAF,Disgust,cool,female,Old,OAF_cool_disgust.wav,TESS
OAF,Disgust,week,female,Old,OAF_week_disgust.wav,TESS
OAF,Disgust,turn,female,Old,OAF_turn_disgust.wav,TESS
OAF,Disgust,far,female,Old,OAF_far_disgust.wav,TESS
OAF,Disgust,chief,female,Old,OAF_chief_disgust.wav,TESS
OAF,Disgust,gin,female,Old,OAF_gin_disgust.wav,TESS
OAF,Disgust,rain,female,Old,OAF_rain_disgust.wav,TESS
OAF,Disgust,tell,female,Old,OAF_tell_disgust.wav,TESS
OAF,Disgust,check,female,Old,OAF_check_disgust.wav,TESS
OAF,Disgust,near,female,Old,OAF_near_disgust.wav,TESS
OAF,Disgust,kill,female,Old,OAF_kill_disgust.wav,TESS
OAF,Disgust,lean,female,Old,OAF_lean_disgust.wav,TESS
OAF,Disgust,kite,female,Old,OAF_kite_disgust.wav,TESS
OAF,Disgust,take,female,Old,OAF_take_disgust.wav,TESS
OAF,Disgust,have,female,Old,OAF_have_disgust.wav,TESS
OAF,Disgust,bath,female,Old,OAF_bath_disgust.wav,TESS
OAF,Disgust,page,female,Old,OAF_page_disgust.wav,TESS
OAF,Disgust,met,female,Old,OAF_met_disgust.wav,TESS
OAF,Disgust,youth,female,Old,OAF_youth_disgust.wav,TESS
OAF,Disgust,yes,female,Old,OAF_yes_disgust.wav,TESS
OAF,Disgust,sell,female,Old,OAF_sell_disgust.wav,TESS
OAF,Disgust,king,female,Old,OAF_king_disgust.wav,TESS
OAF,Disgust,bite,female,Old,OAF_bite_disgust.wav,TESS
OAF,Disgust,gap,female,Old,OAF_gap_disgust.wav,TESS
OAF,Disgust,vine,female,Old,OAF_vine_disgust.wav,TESS
OAF,Disgust,chair,female,Old,OAF_chair_disgust.wav,TESS
OAF,Disgust,red,female,Old,OAF_red_disgust.wav,TESS
OAF,Disgust,room,female,Old,OAF_room_disgust.wav,TESS
OAF,Disgust,witch,female,Old,OAF_witch_disgust.wav,TESS
OAF,Disgust,soup,female,Old,OAF_soup_disgust.wav,TESS
OAF,Disgust,laud,female,Old,OAF_laud_disgust.wav,TESS
OAF,Disgust,hurl,female,Old,OAF_hurl_disgust.wav,TESS
OAF,Disgust,match,female,Old,OAF_match_disgust.wav,TESS
OAF,Disgust,bean,female,Old,OAF_bean_disgust.wav,TESS
OAF,Disgust,dime,female,Old,OAF_dime_disgust.wav,TESS
OAF,Disgust,love,female,Old,OAF_love_disgust.wav,TESS
OAF,Disgust,cheek,female,Old,OAF_cheek_disgust.wav,TESS
OAF,Disgust,mill,female,Old,OAF_mill_disgust.wav,TESS
OAF,Disgust,pole,female,Old,OAF_pole_disgust.wav,TESS
OAF,Disgust,pad,female,Old,OAF_pad_disgust.wav,TESS
OAF,Disgust,fail,female,Old,OAF_fail_disgust.wav,TESS
OAF,Disgust,shout,female,Old,OAF_shout_disgust.wav,TESS
OAF,Disgust,luck,female,Old,OAF_luck_disgust.wav,TESS
OAF,Disgust,loaf,female,Old,OAF_loaf_disgust.wav,TESS
OAF,Disgust,wire,female,Old,OAF_wire_disgust.wav,TESS
OAF,Disgust,limb,female,Old,OAF_limb_disgust.wav,TESS
OAF,Disgust,nag,female,Old,OAF_nag_disgust.wav,TESS
OAF,Disgust,food,female,Old,OAF_food_disgust.wav,TESS
OAF,Disgust,sure,female,Old,OAF_sure_disgust.wav,TESS
OAF,Disgust,search,female,Old,OAF_search_disgust.wav,TESS
OAF,Disgust,book,female,Old,OAF_book_disgust.wav,TESS
OAF,Disgust,keen,female,Old,OAF_keen_disgust.wav,TESS
OAF,Disgust,tape,female,Old,OAF_tape_disgust.wav,TESS
OAF,Disgust,team,female,Old,OAF_team_disgust.wav,TESS
OAF,Disgust,rough,female,Old,OAF_rough_disgust.wav,TESS
OAF,Disgust,wash,female,Old,OAF_wash_disgust.wav,TESS
OAF,Disgust,lose,female,Old,OAF_lose_disgust.wav,TESS
OAF,Disgust,gun,female,Old,OAF_gun_disgust.wav,TESS
OAF,Disgust,doll,female,Old,OAF_doll_disgust.wav,TESS
OAF,Disgust,juice,female,Old,OAF_juice_disgust.wav,TESS
OAF,Disgust,join,female,Old,OAF_join_disgust.wav,TESS
OAF,Disgust,fit,female,Old,OAF_fit_disgust.wav,TESS
OAF,Disgust,fall,female,Old,OAF_fall_disgust.wav,TESS
OAF,Disgust,keg,female,Old,OAF_keg_disgust.wav,TESS
OAF,Disgust,live,female,Old,OAF_live_disgust.wav,TESS
OAF,Disgust,shack,female,Old,OAF_shack_disgust.wav,TESS
OAF,Disgust,pool,female,Old,OAF_pool_disgust.wav,TESS
OAF,Disgust,long,female,Old,OAF_long_disgust.wav,TESS
OAF,Disgust,moon,female,Old,OAF_moon_disgust.wav,TESS
OAF,Disgust,sour,female,Old,OAF_sour_disgust.wav,TESS
OAF,Disgust,name,female,Old,OAF_name_disgust.wav,TESS
OAF,Disgust,ton,female,Old,OAF_ton_disgust.wav,TESS
OAF,Disgust,mouse,female,Old,OAF_mouse_disgust.wav,TESS
OAF,Disgust,mop,female,Old,OAF_mop_disgust.wav,TESS
OAF,Disgust,merge,female,Old,OAF_merge_disgust.wav,TESS
OAF,Disgust,goal,female,Old,OAF_goal_disgust.wav,TESS
OAF,Disgust,numb,female,Old,OAF_numb_disgust.wav,TESS
OAF,Disgust,pike,female,Old,OAF_pike_disgust.wav,TESS
OAF,Disgust,back,female,Old,OAF_back_disgust.wav,TESS
OAF,Disgust,shirt,female,Old,OAF_shirt_disgust.wav,TESS
OAF,Disgust,choice,female,Old,OAF_choice_disgust.wav,TESS
OAF,Disgust,such,female,Old,OAF_such_disgust.wav,TESS
OAF,Disgust,good,female,Old,OAF_good_disgust.wav,TESS
OAF,Disgust,south,female,Old,OAF_south_disgust.wav,TESS
OAF,Disgust,sail,female,Old,OAF_sail_disgust.wav,TESS
OAF,Disgust,yearn,female,Old,OAF_yearn_disgust.wav,TESS
OAF,Disgust,seize,female,Old,OAF_seize_disgust.wav,TESS
OAF,Disgust,read,female,Old,OAF_read_disgust.wav,TESS
OAF,Disgust,talk,female,Old,OAF_talk_disgust.wav,TESS
OAF,Disgust,lid,female,Old,OAF_lid_disgust.wav,TESS
OAF,Disgust,thought,female,Old,OAF_thought_disgust.wav,TESS
OAF,Disgust,hall,female,Old,OAF_hall_disgust.wav,TESS
OAF,Disgust,lore,female,Old,OAF_lore_disgust.wav,TESS
OAF,Disgust,nice,female,Old,OAF_nice_disgust.wav,TESS
OAF,Disgust,dodge,female,Old,OAF_dodge_disgust.wav,TESS
OAF,Disgust,hate,female,Old,OAF_hate_disgust.wav,TESS
OAF,Disgust,learn,female,Old,OAF_learn_disgust.wav,TESS
OAF,Disgust,third,female,Old,OAF_third_disgust.wav,TESS
OAF,Disgust,goose,female,Old,OAF_goose_disgust.wav,TESS
OAF,Disgust,came,female,Old,OAF_came_disgust.wav,TESS
OAF,Disgust,wife,female,Old,OAF_wife_disgust.wav,TESS
OAF,Disgust,chalk,female,Old,OAF_chalk_disgust.wav,TESS
OAF,Disgust,base,female,Old,OAF_base_disgust.wav,TESS
OAF,Disgust,jug,female,Old,OAF_jug_disgust.wav,TESS
OAF,Disgust,dab,female,Old,OAF_dab_disgust.wav,TESS
OAF,Disgust,mood,female,Old,OAF_mood_disgust.wav,TESS
OAF,Disgust,mess,female,Old,OAF_mess_disgust.wav,TESS
OAF,Disgust,peg,female,Old,OAF_peg_disgust.wav,TESS
OAF,Disgust,tough,female,Old,OAF_tough_disgust.wav,TESS
OAF,Disgust,shall,female,Old,OAF_shall_disgust.wav,TESS
OAF,Disgust,burn,female,Old,OAF_burn_disgust.wav,TESS
OAF,Disgust,thumb,female,Old,OAF_thumb_disgust.wav,TESS
OAF,Disgust,dip,female,Old,OAF_dip_disgust.wav,TESS
OAF,Disgust,make,female,Old,OAF_make_disgust.wav,TESS
OAF,Disgust,lot,female,Old,OAF_lot_disgust.wav,TESS
OAF,Disgust,tire,female,Old,OAF_tire_disgust.wav,TESS
OAF,Disgust,road,female,Old,OAF_road_disgust.wav,TESS
OAF,Disgust,pick,female,Old,OAF_pick_disgust.wav,TESS
OAF,Disgust,reach,female,Old,OAF_reach_disgust.wav,TESS
OAF,Disgust,whip,female,Old,OAF_whip_disgust.wav,TESS
OAF,Disgust,wheat,female,Old,OAF_wheat_disgust.wav,TESS
OAF,Disgust,hush,female,Old,OAF_hush_disgust.wav,TESS
OAF,Disgust,half,female,Old,OAF_half_disgust.wav,TESS
OAF,Disgust,perch,female,Old,OAF_perch_disgust.wav,TESS
OAF,Disgust,time,female,Old,OAF_time_disgust.wav,TESS
OAF,Disgust,five,female,Old,OAF_five_disgust.wav,TESS
OAF,Disgust,rag,female,Old,OAF_rag_disgust.wav,TESS
OAF,Disgust,hole,female,Old,OAF_hole_disgust.wav,TESS
OAF,Disgust,bought,female,Old,OAF_bought_disgust.wav,TESS
OAF,Disgust,late,female,Old,OAF_late_disgust.wav,TESS
OAF,Disgust,phone,female,Old,OAF_phone_disgust.wav,TESS
OAF,Disgust,door,female,Old,OAF_door_disgust.wav,TESS
OAF,Disgust,note,female,Old,OAF_note_disgust.wav,TESS
OAF,Disgust,jar,female,Old,OAF_jar_disgust.wav,TESS
OAF,Disgust,beg,female,Old,OAF_beg_disgust.wav,TESS
OAF,Disgust,which,female,Old,OAF_which_disgust.wav,TESS
OAF,Disgust,hit,female,Old,OAF_hit_disgust.wav,TESS
OAF,Disgust,date,female,Old,OAF_date_disgust.wav,TESS
OAF,Disgust,home,female,Old,OAF_home_disgust.wav,TESS
OAF,Disgust,cause,female,Old,OAF_cause_disgust.wav,TESS
OAF,Disgust,rat,female,Old,OAF_rat_disgust.wav,TESS
OAF,Disgust,young,female,Old,OAF_young_disgust.wav,TESS
OAF,Disgust,death,female,Old,OAF_death_disgust.wav,TESS
OAF,Disgust,ring,female,Old,OAF_ring_disgust.wav,TESS
OAF,Disgust,tool,female,Old,OAF_tool_disgust.wav,TESS
OAF,Disgust,should,female,Old,OAF_should_disgust.wav,TESS
OAF,Disgust,puff,female,Old,OAF_puff_disgust.wav,TESS
OAF,Disgust,walk,female,Old,OAF_walk_disgust.wav,TESS
OAF,Disgust,white,female,Old,OAF_white_disgust.wav,TESS
OAF,Disgust,cab,female,Old,OAF_cab_disgust.wav,TESS
OAF,Happy,bought,female,Old,OAF_bought_happy.wav,TESS
OAF,Happy,peg,female,Old,OAF_peg_happy.wav,TESS
OAF,Happy,haze,female,Old,OAF_haze_happy.wav,TESS
OAF,Happy,read,female,Old,OAF_read_happy.wav,TESS
OAF,Happy,red,female,Old,OAF_red_happy.wav,TESS
OAF,Happy,lid,female,Old,OAF_lid_happy.wav,TESS
OAF,Happy,lore,female,Old,OAF_lore_happy.wav,TESS
OAF,Happy,soap,female,Old,OAF_soap_happy.wav,TESS
OAF,Happy,boat,female,Old,OAF_boat_happy.wav,TESS
OAF,Happy,mode,female,Old,OAF_mode_happy.wav,TESS
OAF,Happy,bar,female,Old,OAF_bar_happy.wav,TESS
OAF,Happy,whip,female,Old,OAF_whip_happy.wav,TESS
OAF,Happy,goose,female,Old,OAF_goose_happy.wav,TESS
OAF,Happy,pick,female,Old,OAF_pick_happy.wav,TESS
OAF,Happy,numb,female,Old,OAF_numb_happy.wav,TESS
OAF,Happy,judge,female,Old,OAF_judge_happy.wav,TESS
OAF,Happy,juice,female,Old,OAF_juice_happy.wav,TESS
OAF,Happy,fail,female,Old,OAF_fail_happy.wav,TESS
OAF,Happy,lease,female,Old,OAF_lease_happy.wav,TESS
OAF,Happy,shall,female,Old,OAF_shall_happy.wav,TESS
OAF,Happy,near,female,Old,OAF_near_happy.wav,TESS
OAF,Happy,turn,female,Old,OAF_turn_happy.wav,TESS
OAF,Happy,shawl,female,Old,OAF_shawl_happy.wav,TESS
OAF,Happy,vote,female,Old,OAF_vote_happy.wav,TESS
OAF,Happy,nag,female,Old,OAF_nag_happy.wav,TESS
OAF,Happy,room,female,Old,OAF_room_happy.wav,TESS
OAF,Happy,join,female,Old,OAF_join_happy.wav,TESS
OAF,Happy,sure,female,Old,OAF_sure_happy.wav,TESS
OAF,Happy,mop,female,Old,OAF_mop_happy.wav,TESS
OAF,Happy,life,female,Old,OAF_life_happy.wav,TESS
OAF,Happy,doll,female,Old,OAF_doll_happy.wav,TESS
OAF,Happy,shack,female,Old,OAF_shack_happy.wav,TESS
OAF,Happy,mess,female,Old,OAF_mess_happy.wav,TESS
OAF,Happy,bite,female,Old,OAF_bite_happy.wav,TESS
OAF,Happy,talk,female,Old,OAF_talk_happy.wav,TESS
OAF,Happy,fall,female,Old,OAF_fall_happy.wav,TESS
OAF,Happy,neat,female,Old,OAF_neat_happy.wav,TESS
OAF,Happy,pain,female,Old,OAF_pain_happy.wav,TESS
OAF,Happy,late,female,Old,OAF_late_happy.wav,TESS
OAF,Happy,phone,female,Old,OAF_phone_happy.wav,TESS
OAF,Happy,thought,female,Old,OAF_thought_happy.wav,TESS
OAF,Happy,note,female,Old,OAF_note_happy.wav,TESS
