actor_id,modality,vocal_channel,emotion,intensity,statement,repetition,gender,filename
Actor_06,audio-only,speech,Neutral,Normal,dogs,02,female,03-01-02-01-02-02-06.wav
Actor_06,audio-only,speech,Neutral,Normal,dogs,01,female,03-01-01-01-02-01-06.wav
Actor_06,audio-only,speech,Happy,Strong,kids,02,female,03-01-03-02-01-02-06.wav
Actor_06,audio-only,speech,Happy,Normal,dogs,02,female,03-01-03-01-02-02-06.wav
Actor_06,audio-only,speech,Neutral,Strong,dogs,01,female,03-01-02-02-02-01-06.wav
Actor_06,audio-only,speech,Neutral,Normal,kids,02,female,03-01-01-01-01-02-06.wav
Actor_06,audio-only,speech,Neutral,Normal,kids,01,female,03-01-02-01-01-01-06.wav
Actor_06,audio-only,speech,Anger,Normal,kids,01,female,03-01-05-01-01-01-06.wav
Actor_06,audio-only,speech,Fear,Normal,kids,02,female,03-01-06-01-01-02-06.wav
Actor_06,audio-only,speech,Fear,Strong,dogs,02,female,03-01-06-02-02-02-06.wav
Actor_06,audio-only,speech,Anger,Strong,dogs,01,female,03-01-05-02-02-01-06.wav
Actor_06,audio-only,speech,Disgust,Normal,dogs,01,female,03-01-07-01-02-01-06.wav
Actor_06,audio-only,speech,Sad,Normal,dogs,02,female,03-01-04-01-02-02-06.wav
Actor_06,audio-only,speech,Sad,Strong,kids,02,female,03-01-04-02-01-02-06.wav
Actor_06,audio-only,speech,Disgust,Strong,kids,01,female,03-01-07-02-01-01-06.wav
Actor_07,audio-only,speech,Happy,Strong,dogs,02,male,03-01-03-02-02-02-07.wav
Actor_07,audio-only,speech,Happy,Normal,kids,02,male,03-01-03-01-01-02-07.wav
Actor_07,audio-only,speech,Neutral,Strong,kids,01,male,03-01-02-02-01-01-07.wav
Actor_07,audio-only,speech,Neutral,Normal,dogs,01,male,03-01-02-01-02-01-07.wav
Actor_07,audio-only,speech,Neutral,Normal,dogs,02,male,03-01-01-01-02-02-07.wav
Actor_07,audio-only,speech,Fear,Normal,dogs,02,male,03-01-06-01-02-02-07.wav
Actor_07,audio-only,speech,Anger,Normal,dogs,01,male,03-01-05-01-02-01-07.wav
Actor_07,audio-only,speech,Anger,Strong,kids,01,male,03-01-05-02-01-01-07.wav
Actor_07,audio-only,speech,Fear,Strong,kids,02,male,03-01-06-02-01-02-07.wav
Actor_07,audio-only,speech,Sad,Normal,kids,02,male,03-01-04-01-01-02-07.wav
Actor_07,audio-only,speech,Disgust,Normal,kids,01,male,03-01-07-01-01-01-07.wav
Actor_07,audio-only,speech,Disgust,Strong,dogs,01,male,03-01-07-02-02-01-07.wav
Actor_07,audio-only,speech,Sad,Strong,dogs,02,male,03-01-04-02-02-02-07.wav
Actor_07,audio-only,speech,Anger,Normal,kids,02,male,03-01-05-01-01-02-07.wav
Actor_07,audio-only,speech,Fear,Normal,kids,01,male,03-01-06-01-01-01-07.wav
Actor_07,audio-only,speech,Fear,Strong,dogs,01,male,03-01-06-02-02-01-07.wav
Actor_07,audio-only,speech,Anger,Strong,dogs,02,male,03-01-05-02-02-02-07.wav
Actor_07,audio-only,speech,Disgust,Normal,dogs,02,male,03-01-07-01-02-02-07.wav
Actor_07,audio-only,speech,Sad,Normal,dogs,01,male,03-01-04-01-02-01-07.wav
Actor_07,audio-only,speech,Sad,Strong,kids,01,male,03-01-04-02-01-01-07.wav
Actor_07,audio-only,speech,Disgust,Strong,kids,02,male,03-01-07-02-01-02-07.wav
Actor_07,audio-only,speech,Happy,Strong,kids,01,male,03-01-03-02-01-01-07.wav
Actor_07,audio-only,speech,Happy,Normal,dogs,01,male,03-01-03-01-02-01-07.wav
Actor_07,audio-only,speech,Neutral,Strong,dogs,02,male,03-01-02-02-02-02-07.wav
Actor_07,audio-only,speech,Neutral,Normal,kids,01,male,03-01-01-01-01-01-07.wav
Actor_07,audio-only,speech,Neutral,Normal,kids,02,male,03-01-02-01-01-02-07.wav
Actor_07,audio-only,speech,Sad,Strong,dogs,01,male,03-01-04-02-02-01-07.wav
Actor_07,audio-only,speech,Disgust,Strong,dogs,02,male,03-01-07-02-02-02-07.wav
Actor_07,audio-only,speech,Disgust,Normal,kids,02,male,03-01-07-01-01-02-07.wav
Actor_07,audio-only,speech,Sad,Normal,kids,01,male,03-01-04-01-01-01-07.wav
Actor_07,audio-only,speech,Fear,Strong,kids,01,male,03-01-06-02-01-01-07.wav
Actor_07,audio-only,speech,Anger,Strong,kids,02,male,03-01-05-02-01-02-07.wav
Actor_07,audio-only,speech,Anger,Normal,dogs,02,male,03-01-05-01-02-02-07.wav
Actor_07,audio-only,speech,Fear,Normal,dogs,01,male,03-01-06-01-02-01-07.wav
Actor_07,audio-only,speech,Neutral,Normal,dogs,01,male,03-01-01-01-02-01-07.wav
Actor_07,audio-only,speech,Neutral,Normal,dogs,02,male,03-01-02-01-02-02-07.wav
Actor_07,audio-only,speech,Neutral,Strong,kids,02,male,03-01-02-02-01-02-07.wav
Actor_07,audio-only,speech,Happy,Normal,kids,01,male,03-01-03-01-01-01-07.wav
Actor_07,audio-only,speech,Happy,Strong,dogs,01,male,03-01-03-02-02-01-07.wav
Actor_07,audio-only,speech,Neutral,Normal,kids,01,male,03-01-02-01-01-01-07.wav
Actor_07,audio-only,speech,Neutral,Normal,kids,02,male,03-01-01-01-01-02-07.wav
Actor_07,audio-only,speech,Neutral,Strong,dogs,01,male,03-01-02-02-02-01-07.wav
Actor_07,audio-only,speech,Happy,Normal,dogs,02,male,03-01-03-01-02-02-07.wav
Actor_07,audio-only,speech,Happy,Strong,kids,02,male,03-01-03-02-01-02-07.wav
Actor_07,audio-only,speech,Disgust,Strong,kids,01,male,03-01-07-02-01-01-07.wav
Actor_07,audio-only,speech,Sad,Strong,kids,02,male,03-01-04-02-01-02-07.wav
Actor_07,audio-only,speech,Sad,Normal,dogs,02,male,03-01-04-01-02-02-07.wav
Actor_07,audio-only,speech,Disgust,Normal,dogs,01,male,03-01-07-01-02-01-07.wav
Actor_07,audio-only,speech,Anger,Strong,dogs,01,male,03-01-05-02-02-01-07.wav
Actor_07,audio-only,speech,Fear,Strong,dogs,02,male,03-01-06-02-02-02-07.wav
Actor_07,audio-only,speech,Fear,Normal,kids,02,male,03-01-06-01-01-02-07.wav
Actor_07,audio-only,speech,Anger,Normal,kids,01,male,03-01-05-01-01-01-07.wav
Actor_08,audio-only,speech,Disgust,Strong,kids,01,female,03-01-07-02-01-01-08.wav
Actor_08,audio-only,speech,Sad,Strong,kids,02,female,03-01-04-02-01-02-08.wav
Actor_08,audio-only,speech,Sad,Normal,dogs,02,female,03-01-04-01-02-02-08.wav
Actor_08,audio-only,speech,Disgust,Normal,dogs,01,female,03-01-07-01-02-01-08.wav
Actor_08,audio-only,speech,Anger,Strong,dogs,01,female,03-01-05-02-02-01-08.wav
Actor_08,audio-only,speech,Fear,Strong,dogs,02,female,03-01-06-02-02-02-08.wav
Actor_08,audio-only,speech,Fear,Normal,kids,02,female,03-01-06-01-01-02-08.wav
Actor_08,audio-only,speech,Anger,Normal,kids,01,female,03-01-05-01-01-01-08.wav
Actor_08,audio-only,speech,Neutral,Normal,kids,01,female,03-01-02-01-01-01-08.wav
Actor_08,audio-only,speech,Neutral,Normal,kids,02,female,03-01-01-01-01-02-08.wav
Actor_08,audio-only,speech,Neutral,Strong,dogs,01,female,03-01-02-02-02-01-08.wav
Actor_08,audio-only,speech,Happy,Normal,dogs,02,female,03-01-03-01-02-02-08.wav
Actor_08,audio-only,speech,Happy,Strong,kids,02,female,03-01-03-02-01-02-08.wav
Actor_08,audio-only,speech,Neutral,Normal,dogs,01,female,03-01-01-01-02-01-08.wav
Actor_08,audio-only,speech,Neutral,Normal,dogs,02,female,03-01-02-01-02-02-08.wav
Actor_08,audio-only,speech,Neutral,Strong,kids,02,female,03-01-02-02-01-02-08.wav
Actor_08,audio-only,speech,Happy,Normal,kids,01,female,03-01-03-01-01-01-08.wav
Actor_08,audio-only,speech,Happy,Strong,dogs,01,female,03-01-03-02-02-01-08.wav
Actor_08,audio-only,speech,Sad,Strong,dogs,01,female,03-01-04-02-02-01-08.wav
Actor_08,audio-only,speech,Disgust,Strong,dogs,02,female,03-01-07-02-02-02-08.wav
Actor_08,audio-only,speech,Disgust,Normal,kids,02,female,03-01-07-01-01-02-08.wav
Actor_08,audio-only,speech,Sad,Normal,kids,01,female,03-01-04-01-01-01-08.wav
Actor_08,audio-only,speech,Fear,Strong,kids,01,female,03-01-06-02-01-01-08.wav
Actor_08,audio-only,speech,Anger,Strong,kids,02,female,03-01-05-02-01-02-08.wav
Actor_08,audio-only,speech,Anger,Normal,dogs,02,female,03-01-05-01-02-02-08.wav
Actor_08,audio-only,speech,Fear,Normal,dogs,01,female,03-01-06-01-02-01-08.wav
Actor_08,audio-only,speech,Happy,Strong,kids,01,female,03-01-03-02-01-01-08.wav
Actor_08,audio-only,speech,Happy,Normal,dogs,01,female,03-01-03-01-02-01-08.wav
Actor_08,audio-only,speech,Neutral,Strong,dogs,02,female,03-01-02-02-02-02-08.wav
Actor_08,audio-only,speech,Neutral,Normal,kids,01,female,03-01-01-01-01-01-08.wav
Actor_08,audio-only,speech,Neutral,Normal,kids,02,female,03-01-02-01-01-02-08.wav
Actor_08,audio-only,speech,Anger,Normal,kids,02,female,03-01-05-01-01-02-08.wav
Actor_08,audio-only,speech,Fear,Normal,kids,01,female,03-01-06-01-01-01-08.wav
Actor_08,audio-only,speech,Fear,Strong,dogs,01,female,03-01-06-02-02-01-08.wav
Actor_08,audio-only,speech,Anger,Strong,dogs,02,female,03-01-05-02-02-02-08.wav
Actor_08,audio-only,speech,Disgust,Normal,dogs,02,female,03-01-07-01-02-02-08.wav
Actor_08,audio-only,speech,Sad,Normal,dogs,01,female,03-01-04-01-02-01-08.wav
Actor_08,audio-only,speech,Sad,Strong,kids,01,female,03-01-04-02-01-01-08.wav
Actor_08,audio-only,speech,Disgust,Strong,kids,02,female,03-01-07-02-01-02-08.wav
Actor_08,audio-only,speech,Fear,Normal,dogs,02,female,03-01-06-01-02-02-08.wav
Actor_08,audio-only,speech,Anger,Normal,dogs,01,female,03-01-05-01-02-01-08.wav
Actor_08,audio-only,speech,Anger,Strong,kids,01,female,03-01-05-02-01-01-08.wav
Actor_08,audio-only,speech,Fear,Strong,kids,02,female,03-01-06-02-01-02-08.wav
Actor_08,audio-only,speech,Sad,Normal,kids,02,female,03-01-04-01-01-02-08.wav
Actor_08,audio-only,speech,Disgust,Normal,kids,01,female,03-01-07-01-01-01-08.wav
Actor_08,audio-only,speech,Disgust,Strong,dogs,01,female,03-01-07-02-02-01-08.wav
Actor_08,audio-only,speech,Sad,Strong,dogs,02,female,03-01-04-02-02-02-08.wav
Actor_08,audio-only,speech,Happy,Strong,dogs,02,female,03-01-03-02-02-02-08.wav
Actor_08,audio-only,speech,Happy,Normal,kids,02,female,03-01-03-01-01-02-08.wav
Actor_08,audio-only,speech,Neutral,Strong,kids,01,female,03-01-02-02-01-01-08.wav
Actor_08,audio-only,speech,Neutral,Normal,dogs,01,female,03-01-02-01-02-01-08.wav
Actor_08,audio-only,speech,Neutral,Normal,dogs,02,female,03-01-01-01-02-02-08.wav
Actor_09,audio-only,speech,Anger,Normal,kids,01,male,03-01-05-01-01-01-09.wav
Actor_09,audio-only,speech,Fear,Normal,kids,02,male,03-01-06-01-01-02-09.wav
Actor_09,audio-only,speech,Fear,Strong,dogs,02,male,03-01-06-02-02-02-09.wav
Actor_09,audio-only,speech,Anger,Strong,dogs,01,male,03-01-05-02-02-01-09.wav
Actor_09,audio-only,speech,Disgust,Normal,dogs,01,male,03-01-07-01-02-01-09.wav
Actor_09,audio-only,speech,Sad,Normal,dogs,02,male,03-01-04-01-02-02-09.wav
Actor_09,audio-only,speech,Sad,Strong,kids,02,male,03-01-04-02-01-02-09.wav
Actor_09,audio-only,speech,Disgust,Strong,kids,01,male,03-01-07-02-01-01-09.wav
Actor_09,audio-only,speech,Happy,Strong,kids,02,male,03-01-03-02-01-02-09.wav
Actor_09,audio-only,speech,Happy,Normal,dogs,02,male,03-01-03-01-02-02-09.wav
Actor_09,audio-only,speech,Neutral,Strong,dogs,01,male,03-01-02-02-02-01-09.wav
Actor_09,audio-only,speech,Neutral,Normal,kids,02,male,03-01-01-01-01-02-09.wav
Actor_09,audio-only,speech,Neutral,Normal,kids,01,male,03-01-02-01-01-01-09.wav
Actor_09,audio-only,speech,Happy,Strong,dogs,01,male,03-01-03-02-02-01-09.wav
Actor_09,audio-only,speech,Happy,Normal,kids,01,male,03-01-03-01-01-01-09.wav
Actor_09,audio-only,speech,Neutral,Strong,kids,02,male,03-01-02-02-01-02-09.wav
Actor_09,audio-only,speech,Neutral,Normal,dogs,02,male,03-01-02-01-02-02-09.wav
Actor_09,audio-only,speech,Neutral,Normal,dogs,01,male,03-01-01-01-02-01-09.wav
Actor_09,audio-only,speech,Fear,Normal,dogs,01,male,03-01-06-01-02-01-09.wav
Actor_09,audio-only,speech,Anger,Normal,dogs,02,male,03-01-05-01-02-02-09.wav
Actor_09,audio-only,speech,Anger,Strong,kids,02,male,03-01-05-02-01-02-09.wav
Actor_09,audio-only,speech,Fear,Strong,kids,01,male,03-01-06-02-01-01-09.wav
Actor_09,audio-only,speech,Sad,Normal,kids,01,male,03-01-04-01-01-01-09.wav
Actor_09,audio-only,speech,Disgust,Normal,kids,02,male,03-01-07-01-01-02-09.wav
Actor_09,audio-only,speech,Disgust,Strong,dogs,02,male,03-01-07-02-02-02-09.wav
Actor_09,audio-only,speech,Sad,Strong,dogs,01,male,03-01-04-02-02-01-09.wav
Actor_09,audio-only,speech,Neutral,Normal,kids,02,male,03-01-02-01-01-02-09.wav
Actor_09,audio-only,speech,Neutral,Normal,kids,01,male,03-01-01-01-01-01-09.wav
Actor_09,audio-only,speech,Neutral,Strong,dogs,02,male,03-01-02-02-02-02-09.wav
Actor_09,audio-only,speech,Happy,Normal,dogs,01,male,03-01-03-01-02-01-09.wav
Actor_09,audio-only,speech,Happy,Strong,kids,01,male,03-01-03-02-01-01-09.wav
Actor_09,audio-only,speech,Disgust,Strong,kids,02,male,03-01-07-02-01-02-09.wav
Actor_09,audio-only,speech,Sad,Strong,kids,01,male,03-01-04-02-01-01-09.wav
Actor_09,audio-only,speech,Sad,Normal,dogs,01,male,03-01-04-01-02-01-09.wav
Actor_09,audio-only,speech,Disgust,Normal,dogs,02,male,03-01-07-01-02-02-09.wav
Actor_09,audio-only,speech,Anger,Strong,dogs,02,male,03-01-05-02-02-02-09.wav
Actor_09,audio-only,speech,Fear,Strong,dogs,01,male,03-01-06-02-02-01-09.wav
Actor_09,audio-only,speech,Fear,Normal,kids,01,male,03-01-06-01-01-01-09.wav
Actor_09,audio-only,speech,Anger,Normal,kids,02,male,03-01-05-01-01-02-09.wav
Actor_09,audio-only,speech,Sad,Strong,dogs,02,male,03-01-04-02-02-02-09.wav
Actor_09,audio-only,speech,Disgust,Strong,dogs,01,male,03-01-07-02-02-01-09.wav
Actor_09,audio-only,speech,Disgust,Normal,kids,01,male,03-01-07-01-01-01-09.wav
Actor_09,audio-only,speech,Sad,Normal,kids,02,male,03-01-04-01-01-02-09.wav
Actor_09,audio-only,speech,Fear,Strong,kids,02,male,03-01-06-02-01-02-09.wav
Actor_09,audio-only,speech,Anger,Strong,kids,01,male,03-01-05-02-01-01-09.wav
Actor_09,audio-only,speech,Anger,Normal,dogs,01,male,03-01-05-01-02-01-09.wav
Actor_09,audio-only,speech,Fear,Normal,dogs,02,male,03-01-06-01-02-02-09.wav
Actor_09,audio-only,speech,Neutral,Normal,dogs,02,male,03-01-01-01-02-02-09.wav
Actor_09,audio-only,speech,Neutral,Normal,dogs,01,male,03-01-02-01-02-01-09.wav
Actor_09,audio-only,speech,Neutral,Strong,kids,01,male,03-01-02-02-01-01-09.wav
Actor_09,audio-only,speech,Happy,Normal,kids,02,male,03-01-03-01-01-02-09.wav
Actor_09,audio-only,speech,Happy,Strong,dogs,02,male,03-01-03-02-02-02-09.wav
Actor_10,audio-only,speech,Happy,Strong,dogs,02,female,03-01-03-02-02-02-10.wav
Actor_10,audio-only,speech,Happy,Normal,kids,02,female,03-01-03-01-01-02-10.wav
Actor_10,audio-only,speech,Neutral,Strong,kids,01,female,03-01-02-02-01-01-10.wav
Actor_10,audio-only,speech,Neutral,Normal,dogs,01,female,03-01-02-01-02-01-10.wav
Actor_10,audio-only,speech,Neutral,Normal,dogs,02,female,03-01-01-01-02-02-10.wav
Actor_10,audio-only,speech,Fear,Normal,dogs,02,female,03-01-06-01-02-02-10.wav
Actor_10,audio-only,speech,Anger,Normal,dogs,01,female,03-01-05-01-02-01-10.wav
Actor_10,audio-only,speech,Anger,Strong,kids,01,female,03-01-05-02-01-01-10.wav
Actor_10,audio-only,speech,Fear,Strong,kids,02,female,03-01-06-02-01-02-10.wav
Actor_10,audio-only,speech,Sad,Normal,kids,02,female,03-01-04-01-01-02-10.wav
Actor_10,audio-only,speech,Disgust,Normal,kids,01,female,03-01-07-01-01-01-10.wav
Actor_10,audio-only,speech,Disgust,Strong,dogs,01,female,03-01-07-02-02-01-10.wav
Actor_10,audio-only,speech,Sad,Strong,dogs,02,female,03-01-04-02-02-02-10.wav
Actor_10,audio-only,speech,Anger,Normal,kids,02,female,03-01-05-01-01-02-10.wav
Actor_10,audio-only,speech,Fear,Normal,kids,01,female,03-01-06-01-01-01-10.wav
Actor_10,audio-only,speech,Fear,Strong,dogs,01,female,03-01-06-02-02-01-10.wav
Actor_10,audio-only,speech,Anger,Strong,dogs,02,female,03-01-05-02-02-02-10.wav
Actor_10,audio-only,speech,Disgust,Normal,dogs,02,female,03-01-07-01-02-02-10.wav
Actor_10,audio-only,speech,Sad,Normal,dogs,01,female,03-01-04-01-02-01-10.wav
Actor_10,audio-only,speech,Sad,Strong,kids,01,female,03-01-04-02-01-01-10.wav
Actor_10,audio-only,speech,Disgust,Strong,kids,02,female,03-01-07-02-01-02-10.wav
Actor_10,audio-only,speech,Happy,Strong,kids,01,female,03-01-03-02-01-01-10.wav
Actor_10,audio-only,speech,Happy,Normal,dogs,01,female,03-01-03-01-02-01-10.wav
Actor_10,audio-only,speech,Neutral,Strong,dogs,02,female,03-01-02-02-02-02-10.wav
Actor_10,audio-only,speech,Neutral,Normal,kids,01,female,03-01-01-01-01-01-10.wav
Actor_10,audio-only,speech,Neutral,Normal,kids,02,female,03-01-02-01-01-02-10.wav
Actor_10,audio-only,speech,Sad,Strong,dogs,01,female,03-01-04-02-02-01-10.wav
Actor_10,audio-only,speech,Disgust,Strong,dogs,02,female,03-01-07-02-02-02-10.wav
Actor_10,audio-only,speech,Disgust,Normal,kids,02,female,03-01-07-01-01-02-10.wav
Actor_10,audio-only,speech,Sad,Normal,kids,01,female,03-01-04-01-01-01-10.wav
Actor_10,audio-only,speech,Fear,Strong,kids,01,female,03-01-06-02-01-01-10.wav
Actor_10,audio-only,speech,Anger,Strong,kids,02,female,03-01-05-02-01-02-10.wav
Actor_10,audio-only,speech,Anger,Normal,dogs,02,female,03-01-05-01-02-02-10.wav
Actor_10,audio-only,speech,Fear,Normal,dogs,01,female,03-01-06-01-02-01-10.wav
Actor_10,audio-only,speech,Neutral,Normal,dogs,01,female,03-01-01-01-02-01-10.wav
Actor_10,audio-only,speech,Neutral,Normal,dogs,02,female,03-01-02-01-02-02-10.wav
Actor_10,audio-only,speech,Neutral,Strong,kids,02,female,03-01-02-02-01-02-10.wav
Actor_10,audio-only,speech,Happy,Normal,kids,01,female,03-01-03-01-01-01-10.wav
Actor_10,audio-only,speech,Happy,Strong,dogs,01,female,03-01-03-02-02-01-10.wav
Actor_10,audio-only,speech,Neutral,Normal,kids,01,female,03-01-02-01-01-01-10.wav
Actor_10,audio-only,speech,Neutral,Normal,kids,02,female,03-01-01-01-01-02-10.wav
Actor_10,audio-only,speech,Neutral,Strong,dogs,01,female,03-01-02-02-02-01-10.wav
Actor_10,audio-only,speech,Happy,Normal,dogs,02,female,03-01-03-01-02-02-10.wav
Actor_10,audio-only,speech,Happy,Strong,kids,02,female,03-01-03-02-01-02-10.wav
Actor_10,audio-only,speech,Disgust,Strong,kids,01,female,03-01-07-02-01-01-10.wav
Actor_10,audio-only,speech,Sad,Strong,kids,02,female,03-01-04-02-01-02-10.wav
Actor_10,audio-only,speech,Sad,Normal,dogs,02,female,03-01-04-01-02-02-10.wav
Actor_10,audio-only,speech,Disgust,Normal,dogs,01,female,03-01-07-01-02-01-10.wav
Actor_10,audio-only,speech,Anger,Strong,dogs,01,female,03-01-05-02-02-01-10.wav
Actor_10,audio-only,speech,Fear,Strong,dogs,02,female,03-01-06-02-02-02-10.wav
Actor_10,audio-only,speech,Fear,Normal,kids,02,female,03-01-06-01-01-02-10.wav
Actor_10,audio-only,speech,Anger,Normal,kids,01,female,03-01-05-01-01-01-10.wav
Actor_11,audio-only,speech,Neutral,Normal,dogs,02,male,03-01-01-01-02-02-11.wav
Actor_11,audio-only,speech,Neutral,Normal,dogs,01,male,03-01-02-01-02-01-11.wav
Actor_11,audio-only,speech,Neutral,Strong,kids,01,male,03-01-02-02-01-01-11.wav
Actor_11,audio-only,speech,Happy,Normal,kids,02,male,03-01-03-01-01-02-11.wav
Actor_11,audio-only,speech,Happy,Strong,dogs,02,male,03-01-03-02-02-02-11.wav
Actor_11,audio-only,speech,Sad,Strong,dogs,02,male,03-01-04-02-02-02-11.wav
Actor_11,audio-only,speech,Disgust,Strong,dogs,01,male,03-01-07-02-02-01-11.wav
Actor_11,audio-only,speech,Disgust,Normal,kids,01,male,03-01-07-01-01-01-11.wav
Actor_11,audio-only,speech,Sad,Normal,kids,02,male,03-01-04-01-01-02-11.wav
Actor_11,audio-only,speech,Fear,Strong,kids,02,male,03-01-06-02-01-02-11.wav
Actor_11,audio-only,speech,Anger,Strong,kids,01,male,03-01-05-02-01-01-11.wav
Actor_11,audio-only,speech,Anger,Normal,dogs,01,male,03-01-05-01-02-01-11.wav
Actor_11,audio-only,speech,Fear,Normal,dogs,02,male,03-01-06-01-02-02-11.wav
Actor_11,audio-only,speech,Disgust,Strong,kids,02,male,03-01-07-02-01-02-11.wav
Actor_11,audio-only,speech,Sad,Strong,kids,01,male,03-01-04-02-01-01-11.wav
Actor_11,audio-only,speech,Sad,Normal,dogs,01,male,03-01-04-01-02-01-11.wav
Actor_11,audio-only,speech,Disgust,Normal,dogs,02,male,03-01-07-01-02-02-11.wav
Actor_11,audio-only,speech,Anger,Strong,dogs,02,male,03-01-05-02-02-02-11.wav
Actor_11,audio-only,speech,Fear,Strong,dogs,01,male,03-01-06-02-02-01-11.wav
Actor_11,audio-only,speech,Fear,Normal,kids,01,male,03-01-06-01-01-01-11.wav
Actor_11,audio-only,speech,Anger,Normal,kids,02,male,03-01-05-01-01-02-11.wav
Actor_11,audio-only,speech,Neutral,Normal,kids,02,male,03-01-02-01-01-02-11.wav
Actor_11,audio-only,speech,Neutral,Normal,kids,01,male,03-01-01-01-01-01-11.wav
Actor_11,audio-only,speech,Neutral,Strong,dogs,02,male,03-01-02-02-02-02-11.wav
Actor_11,audio-only,speech,Happy,Normal,dogs,01,male,03-01-03-01-02-01-11.wav
Actor_11,audio-only,speech,Happy,Strong,kids,01,male,03-01-03-02-01-01-11.wav
Actor_11,audio-only,speech,Fear,Normal,dogs,01,male,03-01-06-01-02-01-11.wav
Actor_11,audio-only,speech,Anger,Normal,dogs,02,male,03-01-05-01-02-02-11.wav
Actor_11,audio-only,speech,Anger,Strong,kids,02,male,03-01-05-02-01-02-11.wav
Actor_11,audio-only,speech,Fear,Strong,kids,01,male,03-01-06-02-01-01-11.wav
Actor_11,audio-only,speech,Sad,Normal,kids,01,male,03-01-04-01-01-01-11.wav
Actor_11,audio-only,speech,Disgust,Normal,kids,02,male,03-01-07-01-01-02-11.wav
Actor_11,audio-only,speech,Disgust,Strong,dogs,02,male,03-01-07-02-02-02-11.wav
Actor_11,audio-only,speech,Sad,Strong,dogs,01,male,03-01-04-02-02-01-11.wav
Actor_11,audio-only,speech,Happy,Strong,dogs,01,male,03-01-03-02-02-01-11.wav
Actor_11,audio-only,speech,Happy,Normal,kids,01,male,03-01-03-01-01-01-11.wav
Actor_11,audio-only,speech,Neutral,Strong,kids,02,male,03-01-02-02-01-02-11.wav
Actor_11,audio-only,speech,Neutral,Normal,dogs,02,male,03-01-02-01-02-02-11.wav
Actor_11,audio-only,speech,Neutral,Normal,dogs,01,male,03-01-01-01-02-01-11.wav
Actor_11,audio-only,speech,Happy,Strong,kids,02,male,03-01-03-02-01-02-11.wav
Actor_11,audio-only,speech,Happy,Normal,dogs,02,male,03-01-03-01-02-02-11.wav
Actor_11,audio-only,speech,Neutral,Strong,dogs,01,male,03-01-02-02-02-01-11.wav
Actor_11,audio-only,speech,Neutral,Normal,kids,02,male,03-01-01-01-01-02-11.wav
Actor_11,audio-only,speech,Neutral,Normal,kids,01,male,03-01-02-01-01-01-11.wav
Actor_11,audio-only,speech,Anger,Normal,kids,01,male,03-01-05-01-01-01-11.wav
Actor_11,audio-only,speech,Fear,Normal,kids,02,male,03-01-06-01-01-02-11.wav
Actor_11,audio-only,speech,Fear,Strong,dogs,02,male,03-01-06-02-02-02-11.wav
Actor_11,audio-only,speech,Anger,Strong,dogs,01,male,03-01-05-02-02-01-11.wav
Actor_11,audio-only,speech,Disgust,Normal,dogs,01,male,03-01-07-01-02-01-11.wav
Actor_11,audio-only,speech,Sad,Normal,dogs,02,male,03-01-04-01-02-02-11.wav
Actor_11,audio-only,speech,Sad,Strong,kids,02,male,03-01-04-02-01-02-11.wav
Actor_11,audio-only,speech,Disgust,Strong,kids,01,male,03-01-07-02-01-01-11.wav
Actor_12,audio-only,speech,Neutral,Normal,dogs,01,female,03-01-02-01-02-01-12.wav
Actor_12,audio-only,speech,Neutral,Normal,dogs,02,female,03-01-01-01-02-02-12.wav
Actor_12,audio-only,speech,Neutral,Strong,kids,01,female,03-01-02-02-01-01-12.wav
Actor_12,audio-only,speech,Happy,Normal,kids,02,female,03-01-03-01-01-02-12.wav
Actor_12,audio-only,speech,Happy,Strong,dogs,02,female,03-01-03-02-02-02-12.wav
Actor_12,audio-only,speech,Disgust,Strong,dogs,01,female,03-01-07-02-02-01-12.wav
Actor_12,audio-only,speech,Sad,Strong,dogs,02,female,03-01-04-02-02-02-12.wav
Actor_12,audio-only,speech,Sad,Normal,kids,02,female,03-01-04-01-01-02-12.wav
Actor_12,audio-only,speech,Disgust,Normal,kids,01,female,03-01-07-01-01-01-12.wav
Actor_12,audio-only,speech,Anger,Strong,kids,01,female,03-01-05-02-01-01-12.wav
Actor_12,audio-only,speech,Fear,Strong,kids,02,female,03-01-06-02-01-02-12.wav
Actor_12,audio-only,speech,Fear,Normal,dogs,02,female,03-01-06-01-02-02-12.wav
Actor_12,audio-only,speech,Anger,Normal,dogs,01,female,03-01-05-01-02-01-12.wav
Actor_12,audio-only,speech,Sad,Strong,kids,01,female,03-01-04-02-01-01-12.wav
Actor_12,audio-only,speech,Disgust,Strong,kids,02,female,03-01-07-02-01-02-12.wav
Actor_12,audio-only,speech,Disgust,Normal,dogs,02,female,03-01-07-01-02-02-12.wav
Actor_12,audio-only,speech,Sad,Normal,dogs,01,female,03-01-04-01-02-01-12.wav
Actor_12,audio-only,speech,Fear,Strong,dogs,01,female,03-01-06-02-02-01-12.wav
Actor_12,audio-only,speech,Anger,Strong,dogs,02,female,03-01-05-02-02-02-12.wav
Actor_12,audio-only,speech,Anger,Normal,kids,02,female,03-01-05-01-01-02-12.wav
Actor_12,audio-only,speech,Fear,Normal,kids,01,female,03-01-06-01-01-01-12.wav
Actor_12,audio-only,speech,Neutral,Normal,kids,01,female,03-01-01-01-01-01-12.wav
