mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_1_skew,mfcc_1_kurtosis,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_2_skew,mfcc_2_kurtosis,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_3_skew,mfcc_3_kurtosis,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_4_skew,mfcc_4_kurtosis,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_5_skew,mfcc_5_kurtosis,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_6_skew,mfcc_6_kurtosis,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_7_skew,mfcc_7_kurtosis,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_8_skew,mfcc_8_kurtosis,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_9_skew,mfcc_9_kurtosis,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_10_skew,mfcc_10_kurtosis,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_11_skew,mfcc_11_kurtosis,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_12_skew,mfcc_12_kurtosis,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_13_skew,mfcc_13_kurtosis,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skew,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,zcr_skew,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,tonnetz_6_mean,tonnetz_6_std,tempo,onset_count,onset_rate,rms_mean,rms_std,rms_skew,energy_entropy_mean,energy_entropy_std,harmonic_centroid_mean,harmonic_centroid_std,percussive_centroid_mean,percussive_centroid_std,harmonic_to_noise_ratio,f0_mean,f0_std,f0_min,f0_max,f0_skew,f0_kurtosis,f0_range,voicing_ratio,duration,sample_rate,file_path,filename
-416.99048,75.04932,-697.18964,-295.9821,-0.34627417,0.12787366,139.56313,26.282427,32.667694,191.35898,-0.22855,1.1257167,10.272314,30.292587,-50.8095,48.56523,-0.5997488,-1.1470627,50.81513,23.64893,3.955396,113.61728,0.18264236,0.34268975,-5.2618055,12.003972,-43.375896,17.23816,-1.2527603,1.1340656,16.175808,15.468743,-25.840168,34.98696,-1.1722652,0.4277115,-17.172562,11.762258,-46.62516,6.04201,-0.61343974,-0.23386407,11.092869,6.850255,-5.125013,36.011536,1.2492815,3.2875314,-12.932062,10.706536,-49.89052,2.5739193,-1.2410636,1.6430149,-1.8802022,8.7069845,-30.564968,21.397808,-0.26481616,1.0100613,-0.14485255,4.95078,-11.390328,16.408503,0.61100864,1.109067,-4.7106314,6.677615,-22.474983,9.917624,-0.6149903,0.072921515,-1.3875055,6.6508126,-18.199379,10.957716,-0.3207186,-0.30933547,1170.4585198861205,241.14604901961303,2.40490673441798,2680.9925426136365,929.473764629492,1671.6269668624209,322.20811380735154,0.047762784090909,0.0254525202679021,3.383656815088551,0.27234426,0.25808272,0.30453157,0.2775072,0.30458307,0.2778731,0.28714657,0.24785496,0.34003907,0.29115334,0.40863654,0.32674924,0.43517813,0.3262334,0.40173134,0.2887854,0.40113774,0.30936852,0.46000773,0.33490536,0.46602175,0.3922264,0.3948769,0.35887924,-0.0088487578648712,0.0519627706033051,-0.0364999566986147,0.0819303538709835,-0.0293752466036821,0.0578380316362921,-0.0152483700464174,0.0976701853389595,0.000451641097624,0.0271912128460347,0.0061294690639985,0.0371447805659612,95.703125,8.0,3.51555493552823,0.014961813,0.011923387,0.84054893,22.665172824489908,17.69789508021479,1031.0443732919127,135.28279835055338,1296.842251908677,440.1978218527615,0.60405016,260.7020547398638,69.42665131971278,184.9972113558172,396.5502035487653,0.6865150342639031,-0.9407902771781184,211.5529921929481,0.3838383838383838,2.2756009070294785,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1029_IOM_DIS_XX.wav,1029_IOM_DIS_XX.wav
-419.2896,85.887375,-706.70874,-215.2718,0.2363995,0.1044848,144.00488,32.278828,37.494045,200.55682,0.068891734,-0.50045466,10.604395,28.819302,-69.60719,45.044228,-0.8784935,-0.07239604,49.079124,21.103926,-0.65073013,86.10785,-0.7992689,-0.23396897,-9.490301,18.757538,-50.033672,19.294664,-0.6491293,-0.8785701,22.856747,12.054898,0.022056997,40.368744,-0.55904555,-1.1380805,-10.620493,11.551448,-52.204144,7.001355,-1.4534317,2.047134,13.794505,7.2579627,-4.6689262,36.124004,0.17450377,1.0640554,-8.650189,9.346826,-42.443394,7.6246347,-1.2752635,1.9264221,2.7926025,8.025176,-13.964949,25.756811,0.8050306,1.0651264,-1.1488206,5.5395956,-18.844585,10.792027,-0.6810951,1.0897017,-0.6850329,5.5199723,-14.399927,10.055042,0.14666912,-0.48169255,6.651643,5.7947016,-4.0649996,20.728027,0.40581435,-0.48221207,1129.1084776208547,213.24147081769829,0.7719552450851697,2507.8568892045455,850.2197105223624,1667.4482278231249,300.069463038579,0.0436592487373737,0.0276438450348425,3.4546841958288423,0.36522263,0.27421328,0.3733864,0.29580608,0.3281851,0.27412984,0.29911554,0.25555456,0.3129611,0.27011162,0.23479109,0.21230075,0.23279548,0.20202985,0.29598558,0.2552351,0.4617152,0.27071625,0.74570704,0.32175997,0.63051486,0.29443508,0.3484534,0.2659773,0.0006149738673836,0.0475560492230924,-0.0218079388927727,0.0374675096844884,-0.0897448194410769,0.0793477621291125,-0.0252088967974143,0.060475763852284,0.0117517989744389,0.022505166850648,0.0011174526451287,0.0256583451778321,103.359375,8.0,3.51555493552823,0.0145862745,0.012946751,1.2578363,22.0857701726677,17.697178613956883,975.0603848149,152.37646742038373,1308.529151692269,317.7052518484207,0.8660479,113.95914748144594,14.736975816213455,93.03444464945932,152.01041679645533,1.108540602025098,0.6760776618288804,58.975972146996,0.3131313131313131,2.2756009070294785,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1011_IWL_HAP_XX.wav,1011_IWL_HAP_XX.wav
-395.5099,68.93067,-473.4482,-253.01828,0.62302125,-1.1200064,125.62216,21.259722,70.26451,177.85873,0.7626832,0.22505617,6.8332996,22.193792,-65.87541,34.96845,-1.1255081,0.9409034,56.36614,8.572626,33.17222,88.97938,0.78897756,2.3997445,-15.203232,22.377598,-84.47088,8.148998,-1.3732002,0.5997288,24.135027,10.855188,-12.727532,53.4342,-0.76556736,2.5643535,-13.016067,9.096915,-45.22873,1.1286608,-1.2840402,1.4889045,11.988741,6.885944,-15.22895,25.541428,-1.1888696,2.2013493,-10.048342,8.687213,-36.993736,3.0281222,-1.0584592,0.46688223,3.4248507,6.1753864,-16.683731,18.109505,-0.51252365,0.80153966,-3.677169,7.285649,-27.07323,9.260654,-0.785372,0.29122686,-6.5910344,5.260372,-18.134203,12.296406,0.71220547,1.1664538,5.2961617,4.790739,-11.1622,15.1270895,-0.21400653,0.19730473,1516.1129452657035,446.172128660778,1.9471956725098123,3624.3625588613017,1080.4395420580531,1940.8953780722493,267.42751424764555,0.0618478435359589,0.034147340397295,2.3158145803280914,0.3710699,0.25706133,0.34309158,0.24748164,0.3786306,0.29236478,0.38426527,0.23139101,0.45120397,0.26879132,0.4474069,0.245974,0.5175927,0.3250717,0.49293637,0.29837984,0.42935297,0.25631258,0.42453283,0.27397555,0.5360842,0.35549805,0.5087935,0.29197598,-0.0163116775400927,0.038529311802697,-0.0161904479322877,0.0449122513550414,-0.0220166925876725,0.053010649449274,-0.0489811705272292,0.1015111179995991,0.0068932656240678,0.0257547060491166,-0.008355026324726,0.0216187452870393,172.265625,15.0,4.4510086261421895,0.013523495,0.014520208,1.7768327,22.62555698170652,19.06101581732947,1310.7705575606408,254.6122117192896,1710.6974113753747,600.5722652101773,3.1109102,159.71235586607654,16.4927971798913,135.4258854679408,200.5789474828077,0.3582356767836156,-0.7074451715554795,65.15306201486692,0.3287671232876712,3.3700226757369616,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1064_IEO_FEA_MD.wav,1064_IEO_FEA_MD.wav
-370.48495,100.10151,-548.35284,-168.14175,0.57293695,-1.1271024,105.94988,31.05672,26.0403,189.11464,0.27014345,1.007587,24.643097,34.705147,-81.986084,62.14465,-1.2244034,0.77807546,41.95244,15.744506,-4.8095703,75.98788,-0.24143042,0.57971454,2.735598,19.214743,-46.474796,30.565771,-1.09107,0.02138853,16.302929,20.060717,-15.097115,64.78339,1.056991,0.18374658,-14.580961,20.433338,-62.24288,8.042123,-0.6395087,-1.0141094,-0.68717384,7.0806847,-20.708868,14.633064,-0.70313174,0.2861166,-11.851929,15.808946,-58.458805,6.8238316,-0.95637125,-0.14529204,-0.29744378,5.548463,-11.34985,11.946365,-0.089942075,-0.6285901,-0.5290365,4.959557,-11.586232,17.480215,0.47509462,0.9734583,-5.654447,7.7011633,-23.822292,5.882381,-0.58675575,-0.6821916,5.0090394,8.350575,-7.9729333,28.798527,1.1683757,0.6203692,1631.4344278023998,905.3573717827278,2.0070631241381514,3614.533025568182,1482.056422367497,1913.7085193052144,397.51198225273737,0.0860657354797979,0.0839302642717308,2.2286058876084223,0.4124936,0.2917624,0.37943754,0.2678996,0.30265412,0.1965345,0.25296614,0.16503413,0.3445206,0.25423834,0.37968585,0.2514574,0.48354894,0.33792883,0.48390675,0.32196894,0.48126006,0.33820218,0.5596946,0.37611175,0.5154605,0.3293801,0.4872118,0.31631586,0.0307769707129032,0.0368249175614585,-0.0390013963157162,0.0643536991897602,-0.0404352051102458,0.0616696684057099,-0.0341459240839643,0.0819133483408785,0.0140272363984242,0.0222926691920766,-0.0046222980764477,0.0383884635452062,107.66601562,8.0,3.5045893431875075,0.030267665,0.04784118,2.300484,21.981630989993143,18.061048762896284,1376.0182682201569,416.9050770039332,1829.7555790787828,1207.282904804691,0.08684863,212.78099236504528,35.63852623939598,181.8190699939266,269.2917795270241,0.5593831058130007,-1.589848603055212,87.47270953309751,0.2121212121212121,2.282721088435374,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1042_TSI_FEA_XX.wav,1042_TSI_FEA_XX.wav
-371.69104,97.7193,-485.5132,-135.64072,0.69783396,-1.0919976,99.70891,40.495396,0.78679717,175.97353,-0.9709592,0.5298772,20.62476,26.7135,-54.089527,48.68634,-0.94936746,-0.19079733,48.215866,23.074064,20.17995,100.34253,1.1678135,-0.20608449,-8.362907,24.132183,-69.48064,19.146496,-1.0756471,-0.4025979,21.939907,19.58128,-10.490619,70.18892,1.3067617,0.5243137,-11.381276,19.264038,-63.191223,10.467171,-0.94953454,-0.393682,5.157405,13.853266,-36.325012,36.860764,-0.42348826,1.2576733,-11.011902,12.481376,-51.482067,4.795806,-1.5072899,1.8380151,1.5262492,7.16935,-13.472104,25.617485,1.3396759,2.9026365,-2.8882706,6.3884873,-24.31187,8.065734,-0.9763073,0.5847423,-2.5543458,4.9791536,-16.015549,12.228127,-0.05727715,0.7023649,6.5257645,8.177432,-4.2784414,29.318485,1.0975082,0.22201443,1952.2168308902417,1376.6257733427449,1.549291005593333,3886.3653885690783,1613.8489049062246,1894.4623069151185,269.0494733487775,0.120361328125,0.1465915185472271,1.723344024418082,0.38703263,0.2462182,0.38953444,0.27657068,0.33852962,0.21961777,0.4121266,0.29169437,0.3919941,0.263958,0.37385562,0.24987145,0.41638258,0.24194922,0.50442433,0.27739418,0.5231082,0.26580498,0.63424337,0.3041471,0.63190484,0.29997912,0.5385296,0.31217048,-0.0013714862955729,0.0394128096982417,0.0147554298232457,0.0295006983895144,-0.0110669708565667,0.0463431337409033,-0.030530982471088,0.0698759005519184,-0.0055983017019487,0.0221087367312701,0.0042585325386506,0.0193909939019283,99.38401442,10.0,3.7936789222854976,0.024005888,0.037757054,2.8765564,21.83899510153122,18.770590675044076,1593.5824762281698,736.596973267131,2086.6117020230754,1529.2088903039362,0.06377375,151.09227259801528,29.840971497188217,106.86851352689663,190.41804342135148,-0.4139167242371623,-1.5002410278579104,83.54952989445484,0.2543859649122807,2.635963718820862,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1057_TSI_FEA_XX.wav,1057_TSI_FEA_XX.wav
-438.6281,55.71243,-496.24368,-311.08585,0.9138605,-0.800226,141.788,22.335407,59.39766,196.04651,-0.08530398,2.323144,16.122156,23.111494,-73.79263,40.277542,-1.6972632,2.5976462,56.18529,16.42414,13.438847,113.1844,0.71042347,2.5614476,-14.634208,13.099033,-48.943195,8.79203,-1.0997843,0.29607248,32.79606,7.7726684,16.286371,57.543747,0.7718504,0.98588467,-17.171457,8.462761,-44.807804,-5.7335367,-1.3627523,1.1370311,12.614988,8.8017845,-12.13088,34.092316,-0.7422077,0.52396417,-11.32934,7.3665843,-33.866924,-0.8558294,-1.1006621,0.7268276,2.7300997,7.758148,-23.119457,23.378944,-0.33830282,2.066575,0.1009595,5.392778,-10.52302,16.342093,0.57010853,0.64510226,-3.5488255,5.9605827,-19.616184,19.322865,0.6532624,3.3024507,4.470823,5.599959,-12.586153,24.216429,0.47782755,1.9597278,1249.3089628698567,443.7887865710507,4.279086677874759,2867.4766240157483,977.7562501748675,1823.4223412208084,223.28581423475873,0.049920029527559,0.0370420541900805,4.039049599516454,0.30129594,0.198417,0.33452716,0.25511897,0.35717738,0.24804698,0.46778616,0.29258838,0.48134765,0.26232263,0.446828,0.2611786,0.4968205,0.2998386,0.5244446,0.25829634,0.6309927,0.2809852,0.67870164,0.29033506,0.55254024,0.27295554,0.3505046,0.21602273,-0.004866678573418,0.0391970986203611,-0.0061890000002797,0.0439027095348718,-0.0551667913325195,0.0597468860778754,-0.0063134487718349,0.0370619350004684,0.0190284096421176,0.0174530644177715,0.0019031151080519,0.0193449447898769,184.5703125,9.0,3.065101552243416,0.0086427815,0.006309966,2.1279383,22.124844488074757,18.91958593035556,1050.3539966036608,103.5933494755988,1384.729388002755,572.0699158100244,0.57667416,127.64594907251274,24.888036700579143,96.31529725464738,183.93170582347207,1.0596916288322429,-0.3256393694797155,87.6164085688247,0.3700787401574803,2.936281179138322,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1067_IEO_SAD_HI.wav,1067_IEO_SAD_HI.wav
-370.09708,80.90919,-512.01605,-225.81604,0.13459548,-1.2373707,122.178055,22.681837,66.70868,180.3316,-0.10583989,0.19957209,-2.4970212,38.044804,-100.72551,42.33621,-0.9555658,-0.099060774,56.859596,14.788312,13.394206,84.67039,-0.41606817,0.36360264,-9.346183,16.373522,-52.70504,15.191909,-0.4411243,-0.8601129,18.29775,19.008469,-27.538525,56.878784,-0.24786311,0.3225348,-21.655148,20.127756,-72.98914,28.653786,-0.16885525,-0.12818503,4.1251984,16.758831,-40.426407,38.946045,-0.6492123,0.17223811,-13.819418,11.230471,-38.75728,3.5322704,-0.5213215,-0.80976343,6.7756124,7.091399,-7.5451565,26.341618,0.642838,0.64081216,-1.5872768,5.843021,-12.515441,11.165854,0.14100285,-0.71820354,-3.109993,6.1820073,-15.574999,8.938241,-0.09785134,-0.7724159,8.494716,6.424634,-6.4597025,23.865082,0.17372705,-0.476686,1787.9016498690037,825.6321780145212,1.4214270879490862,3871.222478693182,1522.4894560543648,1940.8176387409997,480.445413440863,0.0947836343344155,0.0745731000863706,1.620236284874455,0.3696453,0.2663239,0.48433095,0.29698128,0.509537,0.3087717,0.46841717,0.29073146,0.48685926,0.32783827,0.3397301,0.26310274,0.33340836,0.2604012,0.43318745,0.3361514,0.4554899,0.3601594,0.4183921,0.34936407,0.41116717,0.34037074,0.34591085,0.272735,-0.001528952283573,0.044927819228416,-0.0132816983656249,0.0438991676184544,-0.0229656774695822,0.0582909430292967,-0.0206061542614718,0.0663924027631912,0.0246673550045068,0.0257769711241556,-0.0026133132058303,0.0228461390972484,151.99908088,9.0,5.089113988972945,0.019628646,0.018510966,1.2483817,23.102978015757053,18.529873527593725,1186.958848249368,203.5767978406314,2149.6980471540996,1242.9814712213094,1.8359196,284.93131744728646,24.02456806449257,237.15608026942812,320.24370022528115,-0.6664835547360031,-0.5949843158270207,83.08761995585303,0.4025974025974026,1.7684807256235828,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1063_TSI_HAP_XX.wav,1063_TSI_HAP_XX.wav
-385.5955,96.470535,-512.87366,-174.06628,0.47452343,-1.3042523,118.671135,24.901323,44.94056,188.67484,-0.24521858,1.3904791,0.70001256,38.57175,-109.87419,41.16355,-1.1932312,0.37508893,56.282047,13.202154,5.0797834,95.464874,-1.0675539,4.1477623,-14.9101715,23.690756,-78.10279,9.41713,-1.010851,-0.38888407,26.364344,17.348036,-16.72759,66.837265,0.2182631,1.1312642,-25.80133,22.482655,-84.815125,-1.7077656,-0.7573894,-0.73198724,13.129172,12.392296,-19.718283,44.233604,-0.081789985,0.731431,-12.192672,14.700629,-45.386017,13.868429,-0.83036053,-0.629282,3.639756,6.3003006,-7.911889,20.05761,0.5977069,0.03395748,-4.5931783,6.396779,-24.151306,9.283083,-0.6027507,0.45558643,-4.1372466,5.495541,-17.805857,14.656164,0.37807828,0.73881936,8.108167,6.8771996,-6.7683725,26.409813,0.87438834,0.0433259,1927.440283704878,1151.840503351738,1.765204049613333,4024.696535484813,1483.1441330300388,1991.663874995872,373.6971764174155,0.1149742625584112,0.1263195924288017,1.809451857919956,0.3300172,0.25818655,0.35112312,0.29025683,0.35166368,0.2795517,0.36084965,0.26556832,0.47513834,0.29909477,0.391223,0.2578319,0.39887232,0.26974264,0.42324486,0.3000562,0.4808298,0.32942304,0.55155826,0.31472537,0.51383233,0.29428333,0.40994838,0.3240458,0.0252614925144314,0.0531325108363409,-0.0276500248848788,0.0348196266113046,-0.0145135297152767,0.0522248539682215,-0.0018067572474763,0.0635427897494434,0.0223390586074198,0.0251842140849484,0.0136320415718882,0.0256491100416166,172.265625,7.0,2.8349710717237575,0.015800465,0.014964902,1.1774411,22.350526790532324,19.41661741686327,1500.587161121323,501.99432411709375,2134.1267814693147,1434.339250703708,0.36644843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4691609977324265,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1076_TSI_HAP_XX.wav,1076_TSI_HAP_XX.wav
-424.63834,56.27252,-484.36313,-278.9816,0.7854235,-0.71412325,140.92549,19.733734,90.12837,186.38237,0.5544348,-0.022053003,17.957474,21.403086,-33.38466,43.96522,-0.6905578,-0.8389158,46.74938,14.356532,3.7781756,72.39975,-1.3183641,1.4106536,-12.995826,16.934912,-55.79135,11.186554,-1.2243941,0.44986033,27.707096,10.126682,5.053197,67.0708,1.3161266,3.1483274,-12.053335,10.627985,-50.510185,7.463736,-1.2934068,1.9479308,7.986708,11.678687,-25.686192,26.33876,-1.1110584,0.17172432,-12.410583,11.702723,-47.93788,4.91537,-1.1522512,0.7315974,7.1160746,9.474509,-7.68787,31.910336,1.0721364,0.29135466,4.384012,7.1980534,-8.3230915,25.611397,0.7696766,0.08536053,-5.0333962,6.840779,-29.29974,8.876628,-1.0491397,2.1221476,4.776454,5.351996,-7.4598145,23.40184,0.4839821,1.1280212,1212.424797514933,383.9067109622152,4.241925338381463,2666.6810380651596,958.68842919386,1765.0639700608938,282.5721453263923,0.0468178607047872,0.0246166231594296,2.5535001362188807,0.35177466,0.24746889,0.28609425,0.20028438,0.2567773,0.18797755,0.34071472,0.23435357,0.37707654,0.24349438,0.3638923,0.24177723,0.47009853,0.29895237,0.42836392,0.28461206,0.56656003,0.2810768,0.76784897,0.27374184,0.6470316,0.25436664,0.42823768,0.2469034,-0.0014510737566698,0.0598111770523914,-0.002786609565498,0.0346630413821704,-0.0324827547363466,0.0671990758477651,-0.0477925738557545,0.0482986174327565,0.0362585973265516,0.0195477628852989,0.0015569379989138,0.0225878672573227,83.35433468,12.0,5.532902578257324,0.011329997,0.01110649,2.30882,22.57117839489954,18.71723860065436,1013.697640015104,126.28181309071508,1366.546523826788,529.8438023405018,0.9474773,181.58040722712383,61.9473442603055,94.11545282508624,273.99891691894106,-0.100488916783741,-1.82967017846808,179.88346409385483,0.3936170212765957,2.168843537414966,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1072_IEO_SAD_HI.wav,1072_IEO_SAD_HI.wav
-385.16785,75.27265,-485.3297,-248.13129,0.2921749,-1.5844089,133.97554,27.359978,65.23581,199.46622,0.18150717,0.16780734,13.327825,33.402176,-62.26145,49.2676,-0.9079825,-0.63195896,49.978157,13.583398,17.025087,81.64519,0.20885152,-0.07633042,-7.6951647,18.889172,-56.642937,16.137241,-1.1156875,0.037949562,13.999355,22.049868,-36.364594,64.44524,-0.033693515,-0.18707323,-10.735721,16.76152,-67.00473,16.631487,-1.1389996,0.99417686,5.5807843,7.523357,-17.209099,15.875647,-1.0518358,0.29490542,-11.829915,10.788845,-37.858067,5.0354786,-0.49410304,-1.0336657,3.1531641,5.4385495,-9.049038,21.134987,0.90141565,1.7733183,0.43461394,5.6810718,-12.0571785,17.643566,0.0046041086,-0.2542975,-2.1801047,5.4557543,-18.986319,12.538884,-0.34005457,0.7217369,8.589296,7.412613,-2.8990455,28.226849,0.89518195,-0.10391426,1295.705257897057,650.010383469808,2.8272156254380234,2832.2603665865386,1329.858330553317,1696.126309248436,424.8011928579438,0.0560521834935897,0.0483911207979024,2.616032974038227,0.31494614,0.30034804,0.27515614,0.22174264,0.31053826,0.27566245,0.28793702,0.24036226,0.3270235,0.28369394,0.37840256,0.31439716,0.3901515,0.31312203,0.38390145,0.30177534,0.501845,0.34991008,0.6007469,0.3451582,0.54177964,0.35207975,0.33512288,0.2576547,-0.0301320953195903,0.0739675589830337,0.0187519870413036,0.0811905149395669,-0.0708548582485348,0.0824629643775436,-0.0707166014382478,0.1315162609675123,0.0154232697349199,0.0425451949724011,0.0081471006393943,0.0400234878533293,103.359375,11.0,4.069972313113516,0.02336373,0.021437755,0.93420464,23.35295338387433,18.005149712770816,941.4189499060304,131.5805587802065,1599.1389888936983,953.1590476328912,3.5417893,192.16441540669337,41.19244028666862,74.26924703925044,235.7901617579845,-1.277687296850443,1.0785737370015136,161.52091471873405,0.5384615384615384,2.702721088435374,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1073_TAI_FEA_XX.wav,1073_TAI_FEA_XX.wav
-402.98956,58.52581,-495.7496,-268.9426,0.23494056,-0.8510704,159.08424,28.10437,110.59725,207.44524,0.32325336,-1.2363864,6.5002503,25.456564,-60.26577,51.57715,-0.5920012,-0.3787675,46.9571,17.740805,14.819668,94.300354,0.15463193,-0.7695577,-17.975006,21.127773,-64.65757,8.167445,-0.5875461,-1.0098883,19.705927,14.920645,-13.760454,47.61039,-0.70487016,-0.5027697,-8.9661875,10.54397,-34.065346,14.867533,-0.04433937,-0.34879756,14.556484,8.703471,-0.8085131,42.635033,0.8983165,0.59454584,-10.930705,7.526691,-31.237598,4.8810925,-0.5629809,-0.0773747,-0.24581788,6.2089443,-13.936058,17.416445,0.041520793,-0.1854012,-3.6563106,7.2199383,-25.413698,15.930704,-0.18027881,0.6117728,-3.4466734,6.2294855,-23.661621,10.706524,-0.55727994,0.76571846,3.354638,4.496497,-9.868206,14.982365,-0.024090523,-0.11405015,1032.1662080332314,235.4307894719396,1.508799189870896,2034.693702491554,855.0587175387807,1516.456349474535,325.2631787801052,0.0405097480292792,0.0140132324238634,0.8698448777514747,0.4439867,0.27929193,0.49350393,0.33999667,0.3136131,0.2425699,0.24548322,0.23064487,0.31689093,0.27439138,0.33814284,0.30974293,0.2506028,0.20927115,0.28124374,0.2452093,0.3481084,0.27776286,0.41633284,0.2951915,0.52779347,0.3522658,0.47333002,0.3047577,-0.0005060384035565,0.0746726617514912,-0.0383448365640903,0.0819267094274567,-0.0203084594796643,0.1005937940751058,0.0347956213261087,0.1076298062886293,-0.0029172115566122,0.0423371531233143,-0.0074150805856595,0.0371455099790333,143.5546875,19.0,7.395149332768482,0.017543657,0.012309805,0.68558,23.12540179054436,17.550518831295133,876.4128322789105,157.56711043602778,1194.9288190148573,361.63288822100054,0.95018363,135.09890112858815,33.26515386073096,103.82617439498628,231.73942791006385,1.697594052006807,1.9116303820023477,127.9132535150776,0.6036036036036037,2.569251700680272,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1022_IWL_SAD_XX.wav,1022_IWL_SAD_XX.wav
-454.62695,35.928032,-523.58105,-351.64493,0.9545477,0.39881778,146.11424,20.127384,120.402374,193.33777,0.7114183,-0.685776,15.888627,16.013662,-36.49085,39.081505,-1.513394,1.848424,62.283314,13.123884,29.81197,92.65709,-0.6207705,-0.0049729347,-13.51244,13.646668,-60.97136,9.719421,-1.4734365,2.1605825,27.94431,10.158228,-2.8275204,49.718204,-1.0000577,0.8418448,-17.05441,9.184754,-49.93113,4.0468917,-0.8389449,1.3352447,13.079125,6.794513,-5.2977037,30.888214,-0.20942923,0.22235394,-12.824813,7.5197864,-39.390736,4.2960987,-0.9068167,1.1344156,2.9061723,6.5327277,-14.484664,28.045055,0.48442525,2.222838,-2.3298564,6.5351453,-19.209057,15.38109,-0.0539021,-0.0026197433,-6.2253118,6.0057755,-23.100605,14.029626,0.07551454,0.85404253,4.1484036,5.640392,-5.929828,19.553242,0.6787081,-0.030400038,1120.823745863008,208.7398494174069,-0.2244800032095399,2562.6977352695612,1089.9017533549734,1734.8780196060989,272.66486936441265,0.038201484971374,0.0097706243280992,1.177405675674095,0.3902758,0.32238552,0.33565086,0.26366833,0.24687107,0.19017208,0.22976519,0.21404971,0.30600712,0.2837247,0.30775246,0.25097802,0.47329167,0.3095039,0.5637562,0.33222345,0.4444298,0.28872654,0.4411831,0.29951838,0.5474408,0.32528627,0.49534747,0.31744668,-0.006547373706975,0.0410822180835052,-0.0078466196781962,0.0493545237359632,-0.0226591969520313,0.0693854335667358,-0.0501816473360967,0.0753056806222,0.0315591985288711,0.0248139680904462,0.0074740164088555,0.0230049133079244,151.99908088,17.0,5.59870356817469,0.008743661,0.0050895973,0.96121293,21.919905092773824,18.053902669122895,997.6901957660706,201.12263860691505,1280.8647842137743,290.86956792866613,2.3951004,167.43625427535105,61.93603940479923,90.90953499696327,239.91170118635668,-0.3135852748310869,-1.7993955855326251,149.0021661893934,0.3587786259541984,3.0364172335600905,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1037_IWL_SAD_XX.wav,1037_IWL_SAD_XX.wav
