actor_id,sentence,emotion,intensity,filename
1023,TAI,Anger,Unspecified,1023_TAI_ANG_XX.wav
1025,IEO,Anger,High,1025_IEO_ANG_HI.wav
1030,IEO,Anger,High,1030_IEO_ANG_HI.wav
1039,MTI,Disgust,Unspecified,1039_MTI_DIS_XX.wav
1034,IEO,Anger,Medium,1034_IEO_ANG_MD.wav
1021,IEO,Anger,Medium,1021_IEO_ANG_MD.wav
1060,IWL,Anger,Unspecified,1060_IWL_ANG_XX.wav
1075,IWL,Anger,Unspecified,1075_IWL_ANG_XX.wav
1022,IWL,Neutral,Unspecified,1022_IWL_NEU_XX.wav
1028,ITS,Fear,Unspecified,1028_ITS_FEA_XX.wav
1037,IWL,Neutral,Unspecified,1037_IWL_NEU_XX.wav
1009,ITS,Happy,Unspecified,1009_ITS_HAP_XX.wav
1067,IEO,Sad,Low,1067_IEO_SAD_LO.wav
1072,IEO,Sad,Low,1072_IEO_SAD_LO.wav
1080,TIE,Happy,Unspecified,1080_TIE_HAP_XX.wav
1024,WSI,Fear,Unspecified,1024_WSI_FEA_XX.wav
1031,WSI,Fear,Unspecified,1031_WSI_FEA_XX.wav
1005,WSI,Happy,Unspecified,1005_WSI_HAP_XX.wav
1082,ITH,Neutral,Unspecified,1082_ITH_NEU_XX.wav
1088,IWW,Fear,Unspecified,1088_IWW_FEA_XX.wav
1010,WSI,Happy,Unspecified,1010_WSI_HAP_XX.wav
1014,DFA,Neutral,Unspecified,1014_DFA_NEU_XX.wav
1001,DFA,Neutral,Unspecified,1001_DFA_NEU_XX.wav
1060,IEO,Fear,Low,1060_IEO_FEA_LO.wav
1056,DFA,Anger,Unspecified,1056_DFA_ANG_XX.wav
1043,DFA,Anger,Unspecified,1043_DFA_ANG_XX.wav
1075,IEO,Fear,Low,1075_IEO_FEA_LO.wav
1041,IEO,Happy,Low,1041_IEO_HAP_LO.wav
1054,IEO,Happy,Low,1054_IEO_HAP_LO.wav
1023,WSI,Sad,Unspecified,1023_WSI_SAD_XX.wav
1032,TIE,Disgust,Unspecified,1032_TIE_DIS_XX.wav
1036,WSI,Sad,Unspecified,1036_WSI_SAD_XX.wav
1027,TIE,Disgust,Unspecified,1027_TIE_DIS_XX.wav
1036,DFA,Sad,Unspecified,1036_DFA_SAD_XX.wav
1091,TIE,Neutral,Unspecified,1091_TIE_NEU_XX.wav
1084,TIE,Neutral,Unspecified,1084_TIE_NEU_XX.wav
1023,DFA,Sad,Unspecified,1023_DFA_SAD_XX.wav
1043,WSI,Anger,Unspecified,1043_WSI_ANG_XX.wav
1056,WSI,Anger,Unspecified,1056_WSI_ANG_XX.wav
1086,ITH,Happy,Unspecified,1086_ITH_HAP_XX.wav
1001,WSI,Neutral,Unspecified,1001_WSI_NEU_XX.wav
1014,WSI,Neutral,Unspecified,1014_WSI_NEU_XX.wav
1007,IEO,Anger,Low,1007_IEO_ANG_LO.wav
1031,DFA,Fear,Unspecified,1031_DFA_FEA_XX.wav
1024,DFA,Fear,Unspecified,1024_DFA_FEA_XX.wav
1012,IEO,Anger,Low,1012_IEO_ANG_LO.wav
1021,ITH,Disgust,Unspecified,1021_ITH_DIS_XX.wav
1010,DFA,Happy,Unspecified,1010_DFA_HAP_XX.wav
1005,DFA,Happy,Unspecified,1005_DFA_HAP_XX.wav
1034,ITH,Disgust,Unspecified,1034_ITH_DIS_XX.wav
1039,WSI,Disgust,Unspecified,1039_WSI_DIS_XX.wav
1028,TIE,Sad,Unspecified,1028_TIE_SAD_XX.wav
1080,IWW,Disgust,Unspecified,1080_IWW_DIS_XX.wav
1001,IWW,Sad,Unspecified,1001_IWW_SAD_XX.wav
1014,IWW,Sad,Unspecified,1014_IWW_SAD_XX.wav
1068,IEO,Disgust,Low,1068_IEO_DIS_LO.wav
1006,IWW,Fear,Unspecified,1006_IWW_FEA_XX.wav
1013,IWW,Fear,Unspecified,1013_IWW_FEA_XX.wav
1027,IWW,Happy,Unspecified,1027_IWW_HAP_XX.wav
1032,IWW,Happy,Unspecified,1032_IWW_HAP_XX.wav
1089,IEO,Anger,Low,1089_IEO_ANG_LO.wav
1028,IEO,Neutral,Unspecified,1028_IEO_NEU_XX.wav
1048,TIE,Anger,Unspecified,1048_TIE_ANG_XX.wav
1039,DFA,Disgust,Unspecified,1039_DFA_DIS_XX.wav
1008,ITH,Happy,Unspecified,1008_ITH_HAP_XX.wav
1023,IWW,Neutral,Unspecified,1023_IWW_NEU_XX.wav
1029,ITH,Fear,Unspecified,1029_ITH_FEA_XX.wav
1036,IWW,Neutral,Unspecified,1036_IWW_NEU_XX.wav
1061,IWW,Anger,Unspecified,1061_IWW_ANG_XX.wav
1074,IWW,Anger,Unspecified,1074_IWW_ANG_XX.wav
1011,IOM,Sad,Unspecified,1011_IOM_SAD_XX.wav
1004,IOM,Sad,Unspecified,1004_IOM_SAD_XX.wav
1059,TAI,Disgust,Unspecified,1059_TAI_DIS_XX.wav
1083,ITS,Neutral,Unspecified,1083_ITS_NEU_XX.wav
1089,IWL,Fear,Unspecified,1089_IWL_FEA_XX.wav
1068,TSI,Disgust,Unspecified,1068_TSI_DIS_XX.wav
1090,IOM,Disgust,Unspecified,1090_IOM_DIS_XX.wav
1085,IOM,Disgust,Unspecified,1085_IOM_DIS_XX.wav
1016,IOM,Fear,Unspecified,1016_IOM_FEA_XX.wav
1003,IOM,Fear,Unspecified,1003_IOM_FEA_XX.wav
1037,IOM,Happy,Unspecified,1037_IOM_HAP_XX.wav
1022,IOM,Happy,Unspecified,1022_IOM_HAP_XX.wav
1056,MTI,Anger,Unspecified,1056_MTI_ANG_XX.wav
1043,MTI,Anger,Unspecified,1043_MTI_ANG_XX.wav
1014,MTI,Neutral,Unspecified,1014_MTI_NEU_XX.wav
1001,MTI,Neutral,Unspecified,1001_MTI_NEU_XX.wav
1087,ITS,Happy,Unspecified,1087_ITS_HAP_XX.wav
1036,MTI,Sad,Unspecified,1036_MTI_SAD_XX.wav
1023,MTI,Sad,Unspecified,1023_MTI_SAD_XX.wav
1020,ITS,Disgust,Unspecified,1020_ITS_DIS_XX.wav
1035,ITS,Disgust,Unspecified,1035_ITS_DIS_XX.wav
1033,IOM,Neutral,Unspecified,1033_IOM_NEU_XX.wav
1026,IOM,Neutral,Unspecified,1026_IOM_NEU_XX.wav
1089,TSI,Anger,Unspecified,1089_TSI_ANG_XX.wav
1071,IOM,Anger,Unspecified,1071_IOM_ANG_XX.wav
1064,IOM,Anger,Unspecified,1064_IOM_ANG_XX.wav
1010,MTI,Happy,Unspecified,1010_MTI_HAP_XX.wav
1005,MTI,Happy,Unspecified,1005_MTI_HAP_XX.wav
1031,MTI,Fear,Unspecified,1031_MTI_FEA_XX.wav
1024,MTI,Fear,Unspecified,1024_MTI_FEA_XX.wav
1003,TSI,Sad,Unspecified,1003_TSI_SAD_XX.wav
1007,IEO,Happy,High,1007_IEO_HAP_HI.wav
1012,IEO,Happy,High,1012_IEO_HAP_HI.wav
1016,TSI,Sad,Unspecified,1016_TSI_SAD_XX.wav
1026,IEO,Fear,High,1026_IEO_FEA_HI.wav
1033,IEO,Fear,High,1033_IEO_FEA_HI.wav
1063,IWL,Fear,Unspecified,1063_IWL_FEA_XX.wav
1069,ITS,Neutral,Unspecified,1069_ITS_NEU_XX.wav
1032,TAI,Sad,Unspecified,1032_TAI_SAD_XX.wav
1016,IEO,Happy,Medium,1016_IEO_HAP_MD.wav
1003,IEO,Happy,Medium,1003_IEO_HAP_MD.wav
1027,TAI,Sad,Unspecified,1027_TAI_SAD_XX.wav
1076,IWL,Fear,Unspecified,1076_IWL_FEA_XX.wav
1082,TSI,Disgust,Unspecified,1082_TSI_DIS_XX.wav
1037,IEO,Fear,Medium,1037_IEO_FEA_MD.wav
1042,IWL,Happy,Unspecified,1042_IWL_HAP_XX.wav
1057,IWL,Happy,Unspecified,1057_IWL_HAP_XX.wav
1022,IEO,Fear,Medium,1022_IEO_FEA_MD.wav
1004,TSI,Fear,Unspecified,1004_TSI_FEA_XX.wav
1011,TSI,Fear,Unspecified,1011_TSI_FEA_XX.wav
1021,IEO,Sad,High,1021_IEO_SAD_HI.wav
1025,TSI,Happy,Unspecified,1025_TSI_HAP_XX.wav
1030,TSI,Happy,Unspecified,1030_TSI_HAP_XX.wav
1034,IEO,Sad,High,1034_IEO_SAD_HI.wav
1035,TAI,Fear,Unspecified,1035_TAI_FEA_XX.wav
1064,IWL,Sad,Unspecified,1064_IWL_SAD_XX.wav
1071,IWL,Sad,Unspecified,1071_IWL_SAD_XX.wav
1020,TAI,Fear,Unspecified,1020_TAI_FEA_XX.wav
1030,IEO,Sad,Medium,1030_IEO_SAD_MD.wav
1014,TAI,Happy,Unspecified,1014_TAI_HAP_XX.wav
1001,TAI,Happy,Unspecified,1001_TAI_HAP_XX.wav
1025,IEO,Sad,Medium,1025_IEO_SAD_MD.wav
1048,MTI,Disgust,Unspecified,1048_MTI_DIS_XX.wav
1041,IEO,Anger,High,1041_IEO_ANG_HI.wav
1054,IEO,Anger,High,1054_IEO_ANG_HI.wav
1004,IWL,Anger,Unspecified,1004_IWL_ANG_XX.wav
1011,IWL,Anger,Unspecified,1011_IWL_ANG_XX.wav
1050,IEO,Anger,Medium,1050_IEO_ANG_MD.wav
1045,IEO,Anger,Medium,1045_IEO_ANG_MD.wav
1078,ITS,Happy,Unspecified,1078_ITS_HAP_XX.wav
1046,IWL,Neutral,Unspecified,1046_IWL_NEU_XX.wav
1053,IWL,Neutral,Unspecified,1053_IWL_NEU_XX.wav
1059,ITS,Fear,Unspecified,1059_ITS_FEA_XX.wav
1063,TSI,Anger,Unspecified,1063_TSI_ANG_XX.wav
1076,TSI,Anger,Unspecified,1076_TSI_ANG_XX.wav
1021,TSI,Neutral,Unspecified,1021_TSI_NEU_XX.wav
1034,TSI,Neutral,Unspecified,1034_TSI_NEU_XX.wav
1010,TAI,Neutral,Unspecified,1010_TAI_NEU_XX.wav
1005,TAI,Neutral,Unspecified,1005_TAI_NEU_XX.wav
1052,TAI,Anger,Unspecified,1052_TAI_ANG_XX.wav
1047,TAI,Anger,Unspecified,1047_TAI_ANG_XX.wav
1070,DFA,Neutral,Unspecified,1070_DFA_NEU_XX.wav
1065,DFA,Neutral,Unspecified,1065_DFA_NEU_XX.wav
1025,IEO,Happy,Low,1025_IEO_HAP_LO.wav
1030,IEO,Happy,Low,1030_IEO_HAP_LO.wav
1032,DFA,Anger,Unspecified,1032_DFA_ANG_XX.wav
1004,IEO,Fear,Low,1004_IEO_FEA_LO.wav
1011,IEO,Fear,Low,1011_IEO_FEA_LO.wav
1027,DFA,Anger,Unspecified,1027_DFA_ANG_XX.wav
1047,WSI,Sad,Unspecified,1047_WSI_SAD_XX.wav
1056,TIE,Disgust,Unspecified,1056_TIE_DIS_XX.wav
1052,WSI,Sad,Unspecified,1052_WSI_SAD_XX.wav
1043,TIE,Disgust,Unspecified,1043_TIE_DIS_XX.wav
1003,IEO,Sad,Low,1003_IEO_SAD_LO.wav
1016,IEO,Sad,Low,1016_IEO_SAD_LO.wav
1061,WSI,Happy,Unspecified,1061_WSI_HAP_XX.wav
1074,WSI,Happy,Unspecified,1074_WSI_HAP_XX.wav
1040,WSI,Fear,Unspecified,1040_WSI_FEA_XX.wav
1055,WSI,Fear,Unspecified,1055_WSI_FEA_XX.wav
1082,IEO,Disgust,Low,1082_IEO_DIS_LO.wav
1074,DFA,Happy,Unspecified,1074_DFA_HAP_XX.wav
1045,ITH,Disgust,Unspecified,1045_ITH_DIS_XX.wav
1050,ITH,Disgust,Unspecified,1050_ITH_DIS_XX.wav
1061,DFA,Happy,Unspecified,1061_DFA_HAP_XX.wav
1055,DFA,Fear,Unspecified,1055_DFA_FEA_XX.wav
1063,IEO,Anger,Low,1063_IEO_ANG_LO.wav
1076,IEO,Anger,Low,1076_IEO_ANG_LO.wav
1040,DFA,Fear,Unspecified,1040_DFA_FEA_XX.wav
1052,DFA,Sad,Unspecified,1052_DFA_SAD_XX.wav
1047,DFA,Sad,Unspecified,1047_DFA_SAD_XX.wav
1027,WSI,Anger,Unspecified,1027_WSI_ANG_XX.wav
1032,WSI,Anger,Unspecified,1032_WSI_ANG_XX.wav
1065,WSI,Neutral,Unspecified,1065_WSI_NEU_XX.wav
1070,WSI,Neutral,Unspecified,1070_WSI_NEU_XX.wav
1019,IEO,Disgust,Low,1019_IEO_DIS_LO.wav
1043,IWW,Happy,Unspecified,1043_IWW_HAP_XX.wav
1056,IWW,Happy,Unspecified,1056_IWW_HAP_XX.wav
1062,IWW,Fear,Unspecified,1062_IWW_FEA_XX.wav
1068,ITH,Neutral,Unspecified,1068_ITH_NEU_XX.wav
1077,IWW,Fear,Unspecified,1077_IWW_FEA_XX.wav
1048,WSI,Disgust,Unspecified,1048_WSI_DIS_XX.wav
1059,TIE,Sad,Unspecified,1059_TIE_SAD_XX.wav
1065,IWW,Sad,Unspecified,1065_IWW_SAD_XX.wav
1070,IWW,Sad,Unspecified,1070_IWW_SAD_XX.wav
1039,TIE,Anger,Unspecified,1039_TIE_ANG_XX.wav
1047,IWW,Neutral,Unspecified,1047_IWW_NEU_XX.wav
1052,IWW,Neutral,Unspecified,1052_IWW_NEU_XX.wav
1058,ITH,Fear,Unspecified,1058_ITH_FEA_XX.wav
1048,DFA,Disgust,Unspecified,1048_DFA_DIS_XX.wav
1079,ITH,Happy,Unspecified,1079_ITH_HAP_XX.wav
1005,IWW,Anger,Unspecified,1005_IWW_ANG_XX.wav
1010,IWW,Anger,Unspecified,1010_IWW_ANG_XX.wav
1059,IEO,Neutral,Unspecified,1059_IEO_NEU_XX.wav
1053,IOM,Happy,Unspecified,1053_IOM_HAP_XX.wav
1046,IOM,Happy,Unspecified,1046_IOM_HAP_XX.wav
1072,IOM,Fear,Unspecified,1072_IOM_FEA_XX.wav
1067,IOM,Fear,Unspecified,1067_IOM_FEA_XX.wav
1032,MTI,Anger,Unspecified,1032_MTI_ANG_XX.wav
1027,MTI,Anger,Unspecified,1027_MTI_ANG_XX.wav
1070,MTI,Neutral,Unspecified,1070_MTI_NEU_XX.wav
1065,MTI,Neutral,Unspecified,1065_MTI_NEU_XX.wav
1028,TAI,Disgust,Unspecified,1028_TAI_DIS_XX.wav
1075,IOM,Sad,Unspecified,1075_IOM_SAD_XX.wav
1089,IEO,Happy,High,1089_IEO_HAP_HI.wav
1060,IOM,Sad,Unspecified,1060_IOM_SAD_XX.wav
1019,TSI,Disgust,Unspecified,1019_TSI_DIS_XX.wav
1057,IOM,Neutral,Unspecified,1057_IOM_NEU_XX.wav
1042,IOM,Neutral,Unspecified,1042_IOM_NEU_XX.wav
1044,ITS,Disgust,Unspecified,1044_ITS_DIS_XX.wav
1051,ITS,Disgust,Unspecified,1051_ITS_DIS_XX.wav
1015,IOM,Anger,Unspecified,1015_IOM_ANG_XX.wav
1055,MTI,Fear,Unspecified,1055_MTI_FEA_XX.wav
1040,MTI,Fear,Unspecified,1040_MTI_FEA_XX.wav
1074,MTI,Happy,Unspecified,1074_MTI_HAP_XX.wav
1061,MTI,Happy,Unspecified,1061_MTI_HAP_XX.wav
1052,MTI,Sad,Unspecified,1052_MTI_SAD_XX.wav
1047,MTI,Sad,Unspecified,1047_MTI_SAD_XX.wav
1059,ITS,Disgust,Unspecified,1059_ITS_DIS_XX.wav
1008,IOM,Anger,Unspecified,1008_IOM_ANG_XX.wav
1069,MTI,Happy,Unspecified,1069_MTI_HAP_XX.wav
1048,MTI,Fear,Unspecified,1048_MTI_FEA_XX.wav
1083,TAI,Neutral,Unspecified,1083_TAI_NEU_XX.wav
1082,IWL,Anger,Unspecified,1082_IWL_ANG_XX.wav
1022,IEO,Disgust,Medium,1022_IEO_DIS_MD.wav
1037,IEO,Disgust,Medium,1037_IEO_DIS_MD.wav
1082,TSI,Fear,Unspecified,1082_TSI_FEA_XX.wav
1076,IWL,Disgust,Unspecified,1076_IWL_DIS_XX.wav
1063,IWL,Disgust,Unspecified,1063_IWL_DIS_XX.wav
1033,IEO,Disgust,High,1033_IEO_DIS_HI.wav
1026,IEO,Disgust,High,1026_IEO_DIS_HI.wav
1087,TAI,Happy,Unspecified,1087_TAI_HAP_XX.wav
1078,MTI,Neutral,Unspecified,1078_MTI_NEU_XX.wav
1068,IOM,Sad,Unspecified,1068_IOM_SAD_XX.wav
1090,TSI,Sad,Unspecified,1090_TSI_SAD_XX.wav
1085,TSI,Sad,Unspecified,1085_TSI_SAD_XX.wav
1081,IEO,Happy,High,1081_IEO_HAP_HI.wav
1020,TAI,Disgust,Unspecified,1020_TAI_DIS_XX.wav
1035,TAI,Disgust,Unspecified,1035_TAI_DIS_XX.wav
1085,IEO,Happy,Medium,1085_IEO_HAP_MD.wav
1090,IEO,Happy,Medium,1090_IEO_HAP_MD.wav
1011,TSI,Disgust,Unspecified,1011_TSI_DIS_XX.wav
1004,TSI,Disgust,Unspecified,1004_TSI_DIS_XX.wav
1024,TIE,Anger,Unspecified,1024_TIE_ANG_XX.wav
1031,TIE,Anger,Unspecified,1031_TIE_ANG_XX.wav
1066,TIE,Neutral,Unspecified,1066_TIE_NEU_XX.wav
1073,TIE,Neutral,Unspecified,1073_TIE_NEU_XX.wav
1040,DFA,Disgust,Unspecified,1040_DFA_DIS_XX.wav
1071,ITH,Happy,Unspecified,1071_ITH_HAP_XX.wav
1064,ITH,Happy,Unspecified,1064_ITH_HAP_XX.wav
1055,DFA,Disgust,Unspecified,1055_DFA_DIS_XX.wav
1050,ITH,Fear,Unspecified,1050_ITH_FEA_XX.wav
1045,ITH,Fear,Unspecified,1045_ITH_FEA_XX.wav
1018,IWW,Anger,Unspecified,1018_IWW_ANG_XX.wav
1044,IEO,Neutral,Unspecified,1044_IEO_NEU_XX.wav
1051,IEO,Neutral,Unspecified,1051_IEO_NEU_XX.wav
1057,ITH,Sad,Unspecified,1057_ITH_SAD_XX.wav
1042,ITH,Sad,Unspecified,1042_ITH_SAD_XX.wav
1043,TIE,Fear,Unspecified,1043_TIE_FEA_XX.wav
1056,TIE,Fear,Unspecified,1056_TIE_FEA_XX.wav
1062,TIE,Happy,Unspecified,1062_TIE_HAP_XX.wav
1077,TIE,Happy,Unspecified,1077_TIE_HAP_XX.wav
1090,IEO,Sad,Low,1090_IEO_SAD_LO.wav
1085,IEO,Sad,Low,1085_IEO_SAD_LO.wav
1011,IEO,Disgust,Low,1011_IEO_DIS_LO.wav
1004,IEO,Disgust,Low,1004_IEO_DIS_LO.wav
1037,ITH,Anger,Unspecified,1037_ITH_ANG_XX.wav
1022,ITH,Anger,Unspecified,1022_ITH_ANG_XX.wav
1075,ITH,Neutral,Unspecified,1075_ITH_NEU_XX.wav
1060,ITH,Neutral,Unspecified,1060_ITH_NEU_XX.wav
1082,IEO,Fear,Low,1082_IEO_FEA_LO.wav
1055,WSI,Disgust,Unspecified,1055_WSI_DIS_XX.wav
1044,TIE,Sad,Unspecified,1044_TIE_SAD_XX.wav
1040,WSI,Disgust,Unspecified,1040_WSI_DIS_XX.wav
1051,TIE,Sad,Unspecified,1051_TIE_SAD_XX.wav
1078,IWW,Sad,Unspecified,1078_IWW_SAD_XX.wav
1048,DFA,Fear,Unspecified,1048_DFA_FEA_XX.wav
1058,ITH,Disgust,Unspecified,1058_ITH_DIS_XX.wav
1069,DFA,Happy,Unspecified,1069_DFA_HAP_XX.wav
1083,IWW,Anger,Unspecified,1083_IWW_ANG_XX.wav
1078,WSI,Neutral,Unspecified,1078_WSI_NEU_XX.wav
1077,IWW,Disgust,Unspecified,1077_IWW_DIS_XX.wav
1062,IWW,Disgust,Unspecified,1062_IWW_DIS_XX.wav
1078,DFA,Neutral,Unspecified,1078_DFA_NEU_XX.wav
1019,IEO,Fear,Low,1019_IEO_FEA_LO.wav
1038,IEO,Happy,Low,1038_IEO_HAP_LO.wav
1048,WSI,Fear,Unspecified,1048_WSI_FEA_XX.wav
1069,WSI,Happy,Unspecified,1069_WSI_HAP_XX.wav
1049,IEO,Anger,High,1049_IEO_ANG_HI.wav
1040,MTI,Disgust,Unspecified,1040_MTI_DIS_XX.wav
1055,MTI,Disgust,Unspecified,1055_MTI_DIS_XX.wav
1058,IEO,Anger,Medium,1058_IEO_ANG_MD.wav
1019,IWL,Anger,Unspecified,1019_IWL_ANG_XX.wav
1051,ITS,Fear,Unspecified,1051_ITS_FEA_XX.wav
1044,ITS,Fear,Unspecified,1044_ITS_FEA_XX.wav
1070,ITS,Happy,Unspecified,1070_ITS_HAP_XX.wav
1065,ITS,Happy,Unspecified,1065_ITS_HAP_XX.wav
1086,IOM,Anger,Unspecified,1086_IOM_ANG_XX.wav
1029,TSI,Neutral,Unspecified,1029_TSI_NEU_XX.wav
1056,ITS,Sad,Unspecified,1056_ITS_SAD_XX.wav
1043,ITS,Sad,Unspecified,1043_ITS_SAD_XX.wav
1018,TAI,Neutral,Unspecified,1018_TAI_NEU_XX.wav
1067,IOM,Disgust,Unspecified,1067_IOM_DIS_XX.wav
1072,IOM,Disgust,Unspecified,1072_IOM_DIS_XX.wav
1074,ITS,Neutral,Unspecified,1074_ITS_NEU_XX.wav
1061,ITS,Neutral,Unspecified,1061_ITS_NEU_XX.wav
1036,ITS,Anger,Unspecified,1036_ITS_ANG_XX.wav
1023,ITS,Anger,Unspecified,1023_ITS_ANG_XX.wav
1038,TSI,Happy,Unspecified,1038_TSI_HAP_XX.wav
1029,IEO,Sad,High,1029_IEO_SAD_HI.wav
1019,TSI,Fear,Unspecified,1019_TSI_FEA_XX.wav
1009,TAI,Happy,Unspecified,1009_TAI_HAP_XX.wav
1038,IEO,Sad,Medium,1038_IEO_SAD_MD.wav
1079,IWL,Sad,Unspecified,1079_IWL_SAD_XX.wav
1028,TAI,Fear,Unspecified,1028_TAI_FEA_XX.wav
1028,ITS,Disgust,Unspecified,1028_ITS_DIS_XX.wav
1081,TSI,Anger,Unspecified,1081_TSI_ANG_XX.wav
1079,IOM,Anger,Unspecified,1079_IOM_ANG_XX.wav
1039,MTI,Fear,Unspecified,1039_MTI_FEA_XX.wav
1018,MTI,Happy,Unspecified,1018_MTI_HAP_XX.wav
1044,TAI,Disgust,Unspecified,1044_TAI_DIS_XX.wav
1051,TAI,Disgust,Unspecified,1051_TAI_DIS_XX.wav
1019,IOM,Sad,Unspecified,1019_IOM_SAD_XX.wav
1075,TSI,Disgust,Unspecified,1075_TSI_DIS_XX.wav
1060,TSI,Disgust,Unspecified,1060_TSI_DIS_XX.wav
1081,IWL,Fear,Unspecified,1081_IWL_FEA_XX.wav
1012,IWL,Disgust,Unspecified,1012_IWL_DIS_XX.wav
1007,IWL,Disgust,Unspecified,1007_IWL_DIS_XX.wav
1046,IEO,Disgust,Medium,1046_IEO_DIS_MD.wav
1053,IEO,Disgust,Medium,1053_IEO_DIS_MD.wav
1057,IEO,Disgust,High,1057_IEO_DIS_HI.wav
1086,IWL,Sad,Unspecified,1086_IWL_SAD_XX.wav
1042,IEO,Disgust,High,1042_IEO_DIS_HI.wav
1081,IEO,Anger,Low,1081_IEO_ANG_LO.wav
1083,DFA,Happy,Unspecified,1083_DFA_HAP_XX.wav
1020,IEO,Neutral,Unspecified,1020_IEO_NEU_XX.wav
1035,IEO,Neutral,Unspecified,1035_IEO_NEU_XX.wav
1033,ITH,Sad,Unspecified,1033_ITH_SAD_XX.wav
1026,ITH,Sad,Unspecified,1026_ITH_SAD_XX.wav
1040,TIE,Anger,Unspecified,1040_TIE_ANG_XX.wav
1055,TIE,Anger,Unspecified,1055_TIE_ANG_XX.wav
1017,TIE,Neutral,Unspecified,1017_TIE_NEU_XX.wav
1034,ITH,Fear,Unspecified,1034_ITH_FEA_XX.wav
1021,ITH,Fear,Unspecified,1021_ITH_FEA_XX.wav
1015,ITH,Happy,Unspecified,1015_ITH_HAP_XX.wav
1024,DFA,Disgust,Unspecified,1024_DFA_DIS_XX.wav
1031,DFA,Disgust,Unspecified,1031_DFA_DIS_XX.wav
1087,WSI,Neutral,Unspecified,1087_WSI_NEU_XX.wav
1069,IWW,Anger,Unspecified,1069_IWW_ANG_XX.wav
1088,IWW,Disgust,Unspecified,1088_IWW_DIS_XX.wav
1031,WSI,Disgust,Unspecified,1031_WSI_DIS_XX.wav
1020,TIE,Sad,Unspecified,1020_TIE_SAD_XX.wav
1087,DFA,Neutral,Unspecified,1087_DFA_NEU_XX.wav
1024,WSI,Disgust,Unspecified,1024_WSI_DIS_XX.wav
1035,TIE,Sad,Unspecified,1035_TIE_SAD_XX.wav
1009,IWW,Sad,Unspecified,1009_IWW_SAD_XX.wav
1006,TIE,Happy,Unspecified,1006_TIE_HAP_XX.wav
1013,TIE,Happy,Unspecified,1013_TIE_HAP_XX.wav
1027,TIE,Fear,Unspecified,1027_TIE_FEA_XX.wav
1032,TIE,Fear,Unspecified,1032_TIE_FEA_XX.wav
1053,ITH,Anger,Unspecified,1053_ITH_ANG_XX.wav
1046,ITH,Anger,Unspecified,1046_ITH_ANG_XX.wav
1075,IEO,Disgust,Low,1075_IEO_DIS_LO.wav
1060,IEO,Disgust,Low,1060_IEO_DIS_LO.wav
1011,ITH,Neutral,Unspecified,1011_ITH_NEU_XX.wav
1083,WSI,Happy,Unspecified,1083_WSI_HAP_XX.wav
1004,ITH,Neutral,Unspecified,1004_ITH_NEU_XX.wav
1009,WSI,Neutral,Unspecified,1009_WSI_NEU_XX.wav
1029,ITH,Disgust,Unspecified,1029_ITH_DIS_XX.wav
1018,DFA,Happy,Unspecified,1018_DFA_HAP_XX.wav
1039,DFA,Fear,Unspecified,1039_DFA_FEA_XX.wav
1088,TIE,Happy,Unspecified,1088_TIE_HAP_XX.wav
1018,WSI,Happy,Unspecified,1018_WSI_HAP_XX.wav
1080,IWW,Fear,Unspecified,1080_IWW_FEA_XX.wav
1039,WSI,Fear,Unspecified,1039_WSI_FEA_XX.wav
1009,DFA,Neutral,Unspecified,1009_DFA_NEU_XX.wav
1013,IWW,Disgust,Unspecified,1013_IWW_DIS_XX.wav
1006,IWW,Disgust,Unspecified,1006_IWW_DIS_XX.wav
1049,IEO,Happy,Low,1049_IEO_HAP_LO.wav
1068,IEO,Fear,Low,1068_IEO_FEA_LO.wav
1087,IWW,Sad,Unspecified,1087_IWW_SAD_XX.wav
1058,TSI,Neutral,Unspecified,1058_TSI_NEU_XX.wav
1032,ITS,Sad,Unspecified,1032_ITS_SAD_XX.wav
1069,TAI,Neutral,Unspecified,1069_TAI_NEU_XX.wav
1027,ITS,Sad,Unspecified,1027_ITS_SAD_XX.wav
1083,MTI,Happy,Unspecified,1083_MTI_HAP_XX.wav
1024,MTI,Disgust,Unspecified,1024_MTI_DIS_XX.wav
1031,MTI,Disgust,Unspecified,1031_MTI_DIS_XX.wav
1038,IEO,Anger,High,1038_IEO_ANG_HI.wav
1068,IWL,Anger,Unspecified,1068_IWL_ANG_XX.wav
1029,IEO,Anger,Medium,1029_IEO_ANG_MD.wav
1014,ITS,Happy,Unspecified,1014_ITS_HAP_XX.wav
1001,ITS,Happy,Unspecified,1001_ITS_HAP_XX.wav
1035,ITS,Fear,Unspecified,1035_ITS_FEA_XX.wav
1020,ITS,Fear,Unspecified,1020_ITS_FEA_XX.wav
1085,IOM,Fear,Unspecified,1085_IOM_FEA_XX.wav
1068,TSI,Fear,Unspecified,1068_TSI_FEA_XX.wav
1090,IOM,Fear,Unspecified,1090_IOM_FEA_XX.wav
1058,IEO,Sad,High,1058_IEO_SAD_HI.wav
1089,IWL,Disgust,Unspecified,1089_IWL_DIS_XX.wav
1049,TSI,Happy,Unspecified,1049_TSI_HAP_XX.wav
1087,MTI,Neutral,Unspecified,1087_MTI_NEU_XX.wav
1008,IWL,Sad,Unspecified,1008_IWL_SAD_XX.wav
1059,TAI,Fear,Unspecified,1059_TAI_FEA_XX.wav
