mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_1_skew,mfcc_1_kurtosis,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_2_skew,mfcc_2_kurtosis,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_3_skew,mfcc_3_kurtosis,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_4_skew,mfcc_4_kurtosis,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_5_skew,mfcc_5_kurtosis,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_6_skew,mfcc_6_kurtosis,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_7_skew,mfcc_7_kurtosis,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_8_skew,mfcc_8_kurtosis,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_9_skew,mfcc_9_kurtosis,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_10_skew,mfcc_10_kurtosis,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_11_skew,mfcc_11_kurtosis,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_12_skew,mfcc_12_kurtosis,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_13_skew,mfcc_13_kurtosis,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skew,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,zcr_skew,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,tonnetz_6_mean,tonnetz_6_std,tempo,onset_count,onset_rate,rms_mean,rms_std,rms_skew,energy_entropy_mean,energy_entropy_std,harmonic_centroid_mean,harmonic_centroid_std,percussive_centroid_mean,percussive_centroid_std,harmonic_to_noise_ratio,f0_mean,f0_std,f0_min,f0_max,f0_skew,f0_kurtosis,f0_range,voicing_ratio,duration,sample_rate,file_path,filename,actor_id,emotion,index,dataset
-614.656,97.81469,-776.4494,-468.34705,-0.1743557,-1.4099139,138.84038,74.392685,-29.818607,240.76535,-0.22002703,-1.3051522,28.074236,34.711792,-33.725983,104.41321,0.024636844,-0.7674513,29.870943,30.231106,-28.723534,110.92691,1.1550047,0.8704612,6.490855,25.023073,-57.508297,56.583866,-0.73495156,0.019548893,-6.9651628,27.18922,-91.84802,39.42473,-1.0020481,0.6678169,-5.6393886,12.823965,-36.570927,13.899856,-0.49824843,-0.79414773,5.0342402,13.381997,-33.78753,43.241203,0.0036421926,0.5434909,-12.758858,17.303911,-50.72003,24.020233,-0.17590995,-0.8411236,-14.4395895,20.129614,-52.218864,20.836037,-0.038609765,-1.3056823,-1.8196518,11.743032,-37.52999,21.343536,-0.71469206,0.15743113,-2.6402795,11.000135,-43.3406,19.765339,-1.2196432,2.1359015,-0.57576555,11.147764,-25.587166,35.407066,0.81071633,1.1749,964.7581380251231,783.4649587615118,2.637744320880832,1682.9736328125,1464.8716472441208,1372.1111733434473,664.3707651681674,0.026171875,0.025787942741500605,1.6592337376693913,0.44888386,0.31492049,0.38195333,0.27741292,0.3821441,0.30221078,0.36631936,0.32615626,0.36498743,0.37018716,0.3565793,0.33475915,0.41112176,0.33786848,0.45767838,0.35335243,0.45190203,0.31583557,0.53782445,0.33602643,0.5895935,0.3596789,0.47233647,0.33010247,-0.009845744274374981,0.08392545850466517,0.01663172414632441,0.05213655286338181,0.01640710594753384,0.12161272956542346,-0.006987088111540117,0.11827486980235265,-0.00418629179200898,0.032972648227991785,0.010944636159443475,0.030412675639386,[198.76802885],11,4.523245622214349,0.006940257,0.0059988103,0.8574533,23.901558962858417,11.358857898262738,507.81351155162315,126.0029129216425,1777.9496573918605,1392.5509851874729,0.38278612,143.0522435450588,9.913231695043327,124.90548719779652,157.37105256787842,-0.2440957366511455,-1.3038284087974754,32.465565370081904,0.3047619047619048,2.4318820861678003,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/KL_n13.wav,KL_n13.wav,KL,Neutral,13,SAVEE
-641.701,81.23533,-759.8148,-483.9156,0.276685,-1.0832448,146.75168,62.99956,-8.94396,254.8595,-0.20528989,-0.923718,47.06752,28.277786,-26.786701,112.22107,-0.18637553,-0.05223775,29.907263,25.189804,-23.435287,117.91839,0.9801974,1.9015446,5.8593917,29.215223,-65.916306,65.374466,-0.2602694,-0.2066083,-7.7061105,31.550114,-98.178276,36.215515,-1.2644858,0.73286366,-3.907179,15.957788,-43.396435,18.30455,-0.60383373,-0.65285707,5.1606455,17.898613,-32.404926,47.80726,-0.23471479,-0.37601924,-6.5570474,16.501345,-40.39891,34.408287,-0.04140949,-0.74538827,-8.472738,17.099405,-45.915268,22.72179,-0.3830106,-0.7553625,-2.1890213,12.483749,-33.457733,34.403732,-0.22193745,0.3043971,-1.4542202,10.554775,-30.83743,29.931984,-0.11416071,0.8234124,-1.1524302,9.256522,-23.499676,23.297703,-0.062455915,0.032505035,733.4161638763039,702.0392881928891,4.0025913347079225,1065.5888395489387,1204.4378549802955,1208.19403022265,536.1701516294249,0.024607532429245283,0.04495749455660178,3.9545533144454375,0.43271562,0.34110507,0.39954618,0.3219694,0.4352575,0.35627198,0.42702568,0.342579,0.4082812,0.37194186,0.4248683,0.37400213,0.4646444,0.3589275,0.57440996,0.34460205,0.5350133,0.34414613,0.5139585,0.3250817,0.56027114,0.34711492,0.47116873,0.32343706,0.0028827910545311457,0.07881816903104104,0.021880291943476186,0.05281253672010054,0.06347434510880993,0.10150397120648376,-0.01059308229014326,0.12808979964429468,0.0005059310235772466,0.029742878165225556,-0.008222228032536714,0.042024911698996345,[129.19921875],11,4.471132576316178,0.005894643,0.004803325,1.3628168,23.584398015280016,11.090239556799348,394.6728208405129,121.79243574594464,1432.5414854973958,1142.4515412236294,0.7817097,117.605860351226,21.195200020519774,88.32151700497141,152.01041679645533,0.4968747144234705,-1.2782196713468836,63.68889979148392,0.4716981132075472,2.4602267573696146,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/KL_n22.wav,KL_n22.wav,KL,Neutral,22,SAVEE
-366.32434,127.81846,-557.2584,-137.68172,-0.08585224,-1.467033,123.891136,73.290924,-37.34661,250.35095,-0.058969326,-1.0414481,-3.5437634,45.00045,-127.421814,92.04265,-0.41068682,-0.3979466,31.728899,23.860807,-21.725018,110.90664,0.7595884,0.921159,0.7252688,34.608963,-77.94655,80.854004,-0.24962312,-0.6902418,4.8567348,19.831926,-43.0168,44.68107,-0.22226581,-0.494272,-16.123072,20.950798,-75.06535,32.77454,-0.2530572,-0.19785213,0.18484592,16.290176,-33.11534,45.83465,0.3959272,0.13934994,2.635914,14.081094,-35.557667,31.838234,-0.48893756,0.17091537,5.370946,11.912006,-26.72869,41.249825,-0.04945075,0.73511624,3.9274654,11.008225,-23.847862,31.497854,0.18821946,0.08387232,1.8536234,9.515003,-19.92884,25.000925,-0.09794748,-0.46282363,2.9783187,8.652418,-32.543873,22.1133,-1.0271608,1.9098611,971.2735669818903,955.663471432416,1.722017798488553,1837.7111098345588,1998.8106343146815,1234.7803677044756,663.4455960558759,0.015487770629084968,0.01667680782595441,0.6319163521882831,0.6425911,0.29119006,0.57033336,0.2949639,0.565061,0.3448944,0.56770223,0.35666847,0.61957145,0.35865885,0.6495929,0.35700294,0.60795367,0.34513283,0.6277449,0.32799998,0.6012349,0.347735,0.5651893,0.32393286,0.5420262,0.2913973,0.5771597,0.24683022,-0.01074914922270675,0.05303318137430558,0.020992981805799137,0.05663857874662644,0.009078202878727187,0.09273982959258678,0.05335786271523762,0.10983022641752258,0.008102237016337171,0.03275931460430371,0.002070114736329644,0.03512738103915664,[92.28515625],15,4.23473829765441,0.07197334,0.044722497,1.384172,24.138013679704464,13.81828123734792,378.25057662777147,243.63408602522367,1834.2776855009974,1359.3033889743317,1.8000604,132.77802187589614,4.064013724195981,122.05264192746294,144.30989148811935,-0.15144927163224003,2.1909489051632836,22.257249560656405,0.16993464052287582,3.5421315192743763,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/JE_d02.wav,JE_d02.wav,JE,Disgust,02,SAVEE
-349.59637,103.27595,-489.72015,-144.5957,0.22616893,-1.2878247,96.51675,59.525974,-53.62035,230.5864,0.051794827,-0.9803386,17.19177,34.4809,-58.27793,111.24799,-0.2499864,-0.22231793,28.99007,34.195213,-34.301113,120.114136,0.51106495,-0.20100641,2.4611845,22.207838,-61.723717,55.258255,-0.58522445,-0.19318223,-1.1143639,21.41649,-47.87796,54.619186,-0.01616785,-0.25596833,-11.326571,19.598557,-65.81535,24.8772,-0.7471573,-0.17678046,-9.004453,14.848407,-68.28069,15.337505,-0.9379836,0.78483224,-9.93484,15.958733,-61.28231,16.524933,-0.65573263,-0.1223135,-2.2034485,16.317682,-39.082348,38.32876,-0.12575786,-0.23807597,-2.1906593,13.782429,-38.486237,27.252806,-0.3848012,-0.566602,-4.690104,9.429173,-37.272694,15.850261,-0.78327596,0.6489606,0.659868,9.120549,-25.781998,29.660528,-0.1067077,0.63253474,856.7742883236788,788.2627271107053,3.1704082744759843,1418.461119729366,1523.9595774515715,1184.6220251158868,467.77324818937956,0.029792165071770335,0.043156370041472374,2.9202576370789832,0.32706386,0.3434847,0.3249048,0.35804304,0.32575718,0.36217484,0.3407461,0.3451865,0.42691052,0.37280476,0.44361287,0.41130218,0.43265733,0.40331358,0.44621444,0.37652156,0.5592954,0.3504469,0.65707093,0.33324903,0.47874138,0.33810505,0.3537892,0.33675373,0.017414300399888887,0.17138533016223712,-0.03639536635205117,0.1097660288043372,-0.04591626168170829,0.17902612847718807,0.07937467506525156,0.1845649917635545,-0.023538159280061293,0.07765022346132974,0.0033958575331258546,0.059301753459454175,[151.99908088],16,3.303525445947844,0.11027466,0.10230917,0.5896054,26.0532938620559,12.945005095234063,474.02979590061864,259.196715848451,1631.1598545651962,1010.5807177743372,2.0205941,211.9403700340919,22.161742277467305,139.3941668115768,282.02769802256034,-0.3791076170367066,1.8462839366897938,142.63353121098353,0.6124401913875598,4.843310657596372,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/JE_f14.wav,JE_f14.wav,JE,Fear,14,SAVEE
-438.0071,94.85293,-591.35297,-218.90295,-0.029468039,-1.0774423,124.50653,61.979683,-0.9552785,247.24512,0.1001137,-0.99551964,30.48961,30.966097,-44.887356,112.96711,0.008919444,-0.22202182,47.31956,33.68186,1.2540462,143.9232,0.9095177,-0.16268444,10.799359,25.0076,-46.684464,61.42001,-0.15581368,-0.41941404,2.2845664,25.64717,-59.123665,56.338097,-0.38196534,-0.3363328,-23.025305,28.24987,-79.827194,22.370113,-0.1365023,-1.3239633,0.20949215,11.804793,-34.319305,41.094788,0.04388765,0.9274497,6.1792097,12.637516,-35.003967,35.777172,-0.4075941,0.51064634,-0.8032793,12.708198,-52.009865,27.026693,-0.7127663,1.5501981,0.137055,12.163863,-27.97493,37.13719,0.025428714,0.14539981,-0.3537844,12.398885,-31.788342,25.7011,-0.44201243,-0.44040084,0.8419454,10.266556,-31.314241,22.79507,-0.6334492,0.3652041,630.2153442079854,554.149136764142,1.6148932300003156,1312.4876458960844,1665.2061415175258,1144.8147231738083,626.7527700240373,0.00701242469879518,0.008534226213178345,0.9713459911083312,0.61324376,0.31861138,0.6068515,0.3047383,0.623048,0.3315309,0.60033023,0.36877903,0.57849056,0.3922596,0.6091564,0.38141486,0.59542733,0.3722593,0.5403807,0.38118973,0.55529416,0.3499792,0.589416,0.32225963,0.60882497,0.28988957,0.6048318,0.27689812,0.002925659379233993,0.062669111027428,-0.007562610150061813,0.0696810690737049,0.00473989870017693,0.1256834718348561,-0.02160247286826593,0.12986948654506805,-0.011658410043590382,0.04435642277547413,-0.011852416301045152,0.034125974826258565,[143.5546875],21,5.478260869565217,0.059774272,0.021398002,1.2546545,24.688525370847113,13.488115595589926,234.19901749998974,160.3566330811129,1768.1715100000029,1335.4834219861673,2.1256607,136.55787640618263,17.73083440213251,108.1102658399776,178.6955271983718,0.6122342419932445,-0.6491044301995958,70.58526135839419,0.5421686746987951,3.8333333333333335,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/JE_n21.wav,JE_n21.wav,JE,Neutral,21,SAVEE
-444.8209,86.67806,-568.10925,-228.7855,0.0010643319,-1.0773779,139.1428,68.8799,-42.564354,261.74377,-0.16991958,-0.50493646,27.193056,33.50714,-76.30315,108.58421,-0.8420251,0.94749355,49.434647,42.14823,-18.496714,156.8106,0.8708279,-0.32693005,14.575714,31.596043,-53.207054,105.03211,0.13369055,0.118043184,1.6051733,25.712252,-57.56373,71.46395,-0.10447401,-0.28770256,-11.809842,22.142391,-71.24229,42.73927,-0.27190697,-0.08400917,-5.6046968,14.489317,-51.680458,23.06374,-0.91268426,0.8179252,0.5902101,16.890308,-40.074722,43.242752,-0.33763477,-0.09669852,-3.7721431,13.537439,-43.573917,21.957409,-0.6033257,0.054130793,-2.2170923,12.827949,-38.76947,34.179245,-0.15925892,0.35686803,4.0173054,9.003171,-27.557495,28.56157,-0.508195,0.9805267,1.9945538,9.758963,-22.59499,28.539448,-0.054451905,0.24781442,591.6275486423414,556.5656469472244,2.0247952138193073,1111.685682852057,1493.5007732580118,1018.3501907680677,573.0370432456677,0.006499085245253165,0.0072596337196075555,0.6259164676818499,0.6552569,0.27870232,0.67074925,0.30112496,0.6429146,0.32641506,0.58857185,0.3572247,0.5833537,0.37787554,0.59745884,0.38621712,0.5868207,0.37725756,0.5484365,0.3716462,0.5739099,0.32829854,0.60775834,0.3198682,0.5639886,0.29604787,0.5615632,0.26704443,0.00835232636961939,0.04562138764903515,-0.018342651434096545,0.041764621815922116,-0.02860151553125742,0.09580617782335513,0.04882485417743413,0.08221922906637644,-0.0023442614401762143,0.024292414542634158,-0.0012510062705230235,0.025031511877906792,[135.99917763],18,4.934480443593505,0.056501,0.019562736,0.8196977,24.161274750636323,12.956154092438206,195.15527159238886,136.10165668820986,1513.644130555336,1192.1870416403162,2.866339,136.73065744456127,16.566547507597488,107.48759652776705,179.73069985652097,0.5246945811799856,-0.09809495691822656,72.24310332875392,0.4240506329113924,3.6478004535147392,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/JE_n09.wav,JE_n09.wav,JE,Neutral,09,SAVEE
-605.2779,75.35079,-731.9438,-424.60373,-0.2225763,-0.964895,109.9099,68.812584,-52.442238,225.3654,-0.46004206,-0.38629293,30.773623,38.10961,-68.28963,104.13742,-0.09169731,-0.61202407,47.736416,40.228672,-52.75715,147.62076,0.69630677,0.116384506,15.826767,32.547554,-40.82672,85.17314,0.33918273,-0.775537,-5.3795547,32.175297,-81.64872,53.422462,-0.63754565,-0.35260272,-12.839473,20.011118,-61.600193,37.633713,-0.12045483,-0.5808389,0.06369112,16.913656,-44.99647,34.68287,-0.3883371,-0.42952013,-5.6335964,13.43772,-37.631428,20.609995,-0.29402685,-0.6246197,-6.584789,14.782075,-48.08184,32.467655,-0.3009599,0.21472502,-3.0575416,11.455408,-33.709183,19.032814,-0.6751279,-0.1325965,-6.6051264,12.802271,-37.7062,12.769335,-0.5891935,-0.6026349,-4.1731114,11.21861,-28.596123,28.29467,0.102818504,-0.6824446,824.0975621258875,860.2419229489109,2.2207439695717834,1350.617646008003,1715.6594454502313,1205.2299661551585,537.3686553679902,0.014996784489329269,0.013801282887217955,0.3244286484819923,0.42568126,0.3862168,0.44822982,0.3601852,0.5132437,0.37890092,0.56030995,0.39900383,0.4911099,0.3853224,0.47057092,0.38852793,0.44748756,0.39616075,0.43545392,0.37235254,0.47089657,0.40223473,0.43046936,0.37509093,0.39091435,0.34686756,0.374879,0.34019944,0.01759702137487605,0.09774646595978392,0.02742184729567156,0.06810690905871909,-0.00923865227165062,0.109780233761291,-0.022993391578472317,0.17608983315270557,-0.01831832354394679,0.04759259984578213,0.003481141354025511,0.04203202576697101,[107.66601562],12,3.169469598965071,0.00862182,0.005187885,1.6224356,24.944559257395223,12.117515274653938,295.8612886270341,119.8134310367234,1727.1652616735448,1305.0362615968106,1.1903623,202.74344936193165,101.90747385874836,83.3644111580719,458.1553471153147,1.3794093428358218,0.4359428947475794,374.7909359572428,0.5182926829268293,3.786122448979592,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/KL_d01.wav,KL_d01.wav,KL,Disgust,01,SAVEE
-602.2697,94.772385,-759.6728,-399.78934,0.0848562,-1.0610852,140.34004,61.3282,-4.1825643,240.68365,-0.31092656,-1.1069921,34.956654,32.40177,-42.296494,102.708405,-0.36157438,-0.579479,33.21996,33.077103,-38.859177,143.07385,0.75628555,1.2538075,5.073498,31.742699,-84.99557,84.91537,-0.31039527,-0.17952871,-5.7724476,29.949022,-95.88106,50.274487,-0.7435346,0.5980122,-11.644853,19.18616,-59.487785,21.920643,-0.48692575,-0.5279002,-2.220069,16.85897,-47.132797,37.982285,-0.19834533,-0.22337294,-8.495831,13.622099,-45.656143,17.598946,-0.34623453,-0.60604215,-12.19709,14.858256,-52.298164,20.393993,-0.10887001,-0.53782654,-1.2500327,12.550322,-37.78185,33.74013,-0.28498313,0.48444533,-4.2832065,11.937433,-34.580715,33.835693,0.16573568,0.535249,0.45305222,10.604786,-29.476204,31.381653,-0.3992585,0.88440204,844.3172736016202,653.0434571045669,3.1452593200219154,1447.1248726222825,1406.1018163193612,1278.6766677397356,562.3485847921921,0.022269870923913044,0.01728197699026804,0.7155376490549261,0.39585167,0.3167146,0.40260708,0.31357846,0.37247932,0.31252697,0.3535735,0.33940855,0.3754571,0.3438092,0.4202054,0.34670448,0.39625928,0.3311253,0.40800542,0.32471496,0.43535268,0.3341789,0.46628788,0.33386663,0.5192673,0.36220452,0.4279295,0.31282413,-0.010351355939525813,0.05613500626896203,-0.00047901570270388207,0.0709564622306092,-0.02880542249337856,0.11402075808444453,-0.009019829944262541,0.12719411860424432,0.004622185255397448,0.036046676288748254,-0.01169835976881739,0.03314371586430412,[161.49902344],24,4.4990435706695004,0.0067237187,0.005368195,1.322482,24.0315786086499,11.282643576692774,470.48694655220737,142.25618110183234,1548.6185140124867,1277.192039394558,0.49266535,135.78885387107886,46.4891684332373,89.86534992826049,305.78200836531414,2.7068256788962954,6.376906772638023,215.91665843705366,0.5,5.334467120181406,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/KL_d15.wav,KL_d15.wav,KL,Disgust,15,SAVEE
-297.13522,127.813034,-482.54272,-89.64166,-0.25215435,-1.4887704,121.770996,74.641846,-3.3065786,242.29353,-0.19381344,-1.5414683,-7.801143,40.376965,-109.37497,72.10846,-0.458691,-0.77190423,18.55096,31.510492,-66.7764,86.98653,-0.46137086,-0.06744385,14.2436905,27.121033,-70.82427,79.910446,-0.49914816,0.54979277,-2.385438,20.194702,-57.517185,47.27809,-0.29723892,-0.33671093,-20.385468,25.63586,-76.25549,17.48332,-0.19070138,-1.1255625,3.7156265,9.938756,-32.570206,30.462631,-0.8378499,1.6803665,4.50104,13.334144,-26.93217,28.965761,-0.54055077,-0.34834552,-11.746762,17.682367,-44.540833,17.171743,-0.03197688,-1.3679687,2.8366985,12.044725,-32.191746,30.999775,-0.5034901,0.58919144,0.4351689,7.474139,-29.885637,17.99589,-0.927668,1.2574496,-4.346912,10.87384,-29.5174,19.037308,-0.39204487,-0.8326373,840.9908080927962,708.0230354037292,1.9376825170742282,1565.565029886745,1493.9136737770518,1057.3522369999523,494.86448913927444,0.024951499580536912,0.023245534878854866,0.49796674259431345,0.48996052,0.34669405,0.60858744,0.30902344,0.6584674,0.34265426,0.58821416,0.3633974,0.5279481,0.39937687,0.48712885,0.41078058,0.48251492,0.40858158,0.45932564,0.40464723,0.49597988,0.37625378,0.5537124,0.34561783,0.48090982,0.33924714,0.38663203,0.32859907,0.009580673229551674,0.1024251276439969,0.004527022686316256,0.09000153614477051,-0.052160200609782194,0.14492927008129314,0.005372612868379032,0.14654345870215488,-0.0071003947235281665,0.05220659017814828,0.0017123031156487643,0.04517783811970754,[83.35433468],15,4.36282333698276,0.12921207,0.09205814,0.74354005,24.870607765541315,12.685372326535465,414.0563457430996,249.7052566571134,1584.7430196872688,988.8403432015058,0.66876024,149.01357480948866,21.256323766912942,120.65074776640884,217.47308447763714,1.7964742068519663,2.919899187424307,96.8223367112283,0.6040268456375839,3.438140589569161,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/DC_a02.wav,DC_a02.wav,DC,Anger,02,SAVEE
-649.5165,114.01603,-776.21014,-428.2103,0.5719678,-1.1449827,113.248146,64.06343,31.991463,246.9758,0.61777,-1.0176407,24.552427,26.695753,-51.074684,93.2865,-0.5574952,0.43023586,33.96994,29.315214,-12.969536,139.8682,1.8569684,3.4166956,17.426905,30.144598,-62.11889,75.010574,-0.55920225,0.0860157,0.6554722,29.047739,-93.776215,33.172905,-1.7513665,2.622373,-4.195209,18.370808,-54.06548,22.033993,-0.67833,-0.3648417,2.4961345,10.795688,-26.128162,26.238491,-0.67312825,0.36215496,-4.478792,14.9663515,-38.333427,22.730415,-0.64900017,-0.51179624,-6.0688944,12.350792,-41.240753,14.2386055,-0.98599976,0.013308525,-2.026738,8.505404,-25.907574,21.60672,-0.7401946,1.2581344,-6.0077934,9.636394,-34.513084,5.9663296,-1.1824988,0.48115253,0.47073653,8.1539955,-16.700363,25.315973,0.3956467,0.31089902,837.8493289958851,416.33699664158786,4.438980539420037,1532.4462890625,956.6018124088486,1545.6376796270424,580.4041972093612,0.017715845352564104,0.024727171068411706,1.9360585392819534,0.45578676,0.3428043,0.4547898,0.30079395,0.5304101,0.31513345,0.5252292,0.32499534,0.62625027,0.3919484,0.5297745,0.30401993,0.4934095,0.3039441,0.48232153,0.3055733,0.4061111,0.3170542,0.42181116,0.36437443,0.43295935,0.35518277,0.5289051,0.42630678,0.014667699337326368,0.05625690931151013,0.028073542366239462,0.0649028700600876,0.022018118462978513,0.1554229963941061,0.012456735046818733,0.09515713764667363,0.003006114428727475,0.052143186873964374,-0.01928994634176766,0.030156054134073042,[161.49902344],6,3.3142943033218097,0.006362612,0.0067203874,1.1939887,23.02980634517611,11.411833003544123,482.2429983985098,108.4816833347067,2067.714772559579,1204.1527935872996,0.8807047,219.26673866494178,65.93031512196004,99.13755088719131,312.9293240034019,0.03650643617814134,-1.3573458128406277,213.7917731162106,0.7948717948717948,1.8103401360544218,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/KL_f03.wav,KL_f03.wav,KL,Fear,03,SAVEE
-607.7408,106.903786,-764.82056,-438.90475,-0.16833012,-1.5600563,150.93616,66.45161,3.9009213,246.84068,-0.28646073,-1.4098283,18.692713,31.531973,-49.175354,74.80574,-0.57528394,-0.84200215,17.556248,24.156553,-33.104435,104.22066,0.6495288,1.5939159,6.478016,25.2363,-65.14166,61.08687,-0.20314148,-0.50560737,-5.5538464,22.241905,-52.518005,41.598007,-0.098982476,-1.0354818,-2.2512264,15.196127,-54.326134,24.410105,-0.76500124,0.5188544,4.615106,14.586212,-32.61029,42.938538,-0.37043756,0.60565734,-10.709656,19.766045,-51.729042,28.308298,-0.518255,-0.9880426,-10.9358015,16.218119,-59.39692,16.934578,-0.7193862,0.0080907345,-1.0870198,11.09461,-33.085,25.485914,-0.5175654,0.40077782,-2.7084131,12.219573,-42.270393,23.994019,-0.26230457,0.32799625,2.8955169,9.73372,-16.908348,27.573208,0.3360268,-0.25972843,824.8176493335978,506.5633126439132,4.440998539936859,1339.4209236934266,924.3766083694079,1308.1763314207749,577.9529230094159,0.02417413119612069,0.030313772295506428,2.8426559185045397,0.49310058,0.34483626,0.44168183,0.28646305,0.46614242,0.28213814,0.5285711,0.32463586,0.50376606,0.3858147,0.45469686,0.39644635,0.3618329,0.30538213,0.4293374,0.32545793,0.43008804,0.3014267,0.43672064,0.30020934,0.5207493,0.34492826,0.4786544,0.3216541,0.00039842077722288726,0.08740707385493858,0.0347860327550319,0.058454013594069494,0.02175224460019079,0.09865375036983184,-0.006560189521004814,0.12354490873362405,0.0012417662921111587,0.03470800613726689,0.0022473250182570813,0.034333444524886646,[117.45383523],12,4.49030155955674,0.00694724,0.0056861425,0.5775031,23.692361350831234,11.37699896977042,518.8918485362564,121.06447446946531,1577.3528571440904,1029.7646175590003,1.4840721,177.41980293374672,64.41306928881924,127.82501456536235,329.6275569128699,1.5826006944952287,0.6836494047402448,201.80254234750757,0.5689655172413793,2.6724263038548752,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/KL_f02.wav,KL_f02.wav,KL,Fear,02,SAVEE
-334.13684,146.81221,-491.52863,-60.006462,0.31490755,-1.4889526,99.70053,69.16439,16.332584,242.11256,0.325138,-1.394539,4.931632,39.99441,-101.2463,89.124146,-0.84114325,-0.11138868,26.754679,28.477383,-39.313362,97.75969,0.66557825,0.31732106,10.594255,23.751081,-53.309814,72.47653,-0.44916263,0.6572659,-2.2876105,18.303347,-44.339943,20.10572,-0.5913193,-1.0792172,-14.036965,26.635569,-72.67584,17.256226,-0.5308087,-1.0670081,7.0789523,8.651222,-11.600349,31.547712,0.18532497,0.27026415,-0.15070523,12.150775,-36.106922,23.145218,-0.9871161,0.69021845,-7.47018,16.805271,-48.5948,12.671704,-0.74139196,-0.6442983,1.136752,11.511116,-25.480494,32.239243,-0.38579062,0.09598184,0.33088702,8.202227,-26.375748,10.873759,-0.9920849,0.39386034,-2.159913,11.059104,-34.990517,10.076481,-1.1650653,0.6161783,602.5888881934151,617.094494487639,2.1750152056601064,1034.19189453125,1232.6171761000332,940.3258948003916,403.2186990950179,0.024663628472222223,0.03161469699430229,1.3771754093116024,0.45412874,0.37913463,0.494921,0.40959594,0.59250337,0.4042041,0.6397895,0.41623095,0.6415667,0.41476876,0.6534297,0.41784656,0.6450136,0.40527448,0.6557797,0.4017199,0.59948134,0.37153634,0.597773,0.3769147,0.5327131,0.34843692,0.4606807,0.334307,0.0067227250789655265,0.08341336114279685,0.008230622992333864,0.06982111055110646,0.02774639105838155,0.14418474900639533,-0.0283774803703035,0.11682976071505337,0.007253973803157688,0.03679284818534852,0.0020903246425506864,0.04145456395031153,[151.99908088],8,3.8544739429695185,0.15014163,0.1306839,0.64107203,23.776811725061517,12.926629930902918,320.2302950548176,247.03195775493558,1410.239437978321,629.7658842297809,0.50445473,188.00644735531725,23.24512993832511,142.65235101161107,231.73942791006385,0.10027880801350395,-0.7817608642740015,89.08707689845278,0.5333333333333333,2.0755102040816324,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/SURREY/Audio/DC_a03.wav,DC_a03.wav,DC,Anger,03,SAVEE
