mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_1_skew,mfcc_1_kurtosis,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_2_skew,mfcc_2_kurtosis,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_3_skew,mfcc_3_kurtosis,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_4_skew,mfcc_4_kurtosis,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_5_skew,mfcc_5_kurtosis,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_6_skew,mfcc_6_kurtosis,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_7_skew,mfcc_7_kurtosis,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_8_skew,mfcc_8_kurtosis,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_9_skew,mfcc_9_kurtosis,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_10_skew,mfcc_10_kurtosis,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_11_skew,mfcc_11_kurtosis,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_12_skew,mfcc_12_kurtosis,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_13_skew,mfcc_13_kurtosis,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skew,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,zcr_skew,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,tonnetz_6_mean,tonnetz_6_std,tempo,onset_count,onset_rate,rms_mean,rms_std,rms_skew,rms_range,rms_variance,rms_p10,rms_p90,rms_iqr,energy_entropy_mean,energy_entropy_std,harmonic_centroid_mean,harmonic_centroid_std,percussive_centroid_mean,percussive_centroid_std,harmonic_to_noise_ratio,alpha_ratio_mean,alpha_ratio_std,spectral_slope,hammarberg_index_mean,hammarberg_index_std,jitter_mean,jitter_std,shimmer_mean,shimmer_std,f0_mean,f0_std,f0_min,f0_max,f0_skew,f0_kurtosis,f0_range,voicing_ratio,f0_slope,f0_variation_coef,f1_bandwidth_proxy_mean,f1_bandwidth_proxy_std,duration,sample_rate,file_path,filename,actor_id,modality,vocal_channel,emotion,intensity,statement,repetition,gender
-583.7695,150.60664,-748.81244,-333.27972,0.20179604,-1.6018924,52.00445,58.014576,-83.836044,185.02948,0.498263,-0.48089695,6.553226,22.819519,-53.664665,67.946945,-0.05640685,0.065218925,16.23505,14.957069,-28.09055,57.186195,-0.056231793,0.5287261,5.5693393,14.3799925,-27.70414,36.63655,-0.5216932,-0.22837138,-1.10754,17.184887,-52.093422,36.99183,-1.0707997,0.3778355,-4.012472,16.403412,-53.06324,19.276695,-1.0496184,-0.0049090385,-17.150143,25.083836,-74.53435,11.356426,-0.67719483,-0.8883171,-2.9669795,12.979412,-43.98635,30.252544,-0.74641216,0.6808436,-4.0927362,11.141688,-30.549446,10.427207,-0.69103676,-0.69999313,-9.049511,14.392662,-38.792236,8.864078,-0.4554791,-1.2441592,-2.2563999,8.80939,-23.510616,20.96817,-0.3722771,-0.6201179,-1.6603012,9.372813,-23.951815,24.579264,-0.18330625,-0.27444768,2814.337612127784,1374.9095238833238,0.5841519951752093,5550.322931463068,2519.299385772722,2631.02210848605,604.7055290814812,0.1548707640016234,0.12968479504184713,1.5414616535624475,0.39196077,0.3051327,0.47879732,0.3508416,0.44627827,0.317528,0.38964918,0.33755055,0.39552686,0.33481112,0.5074792,0.3788773,0.5419704,0.32109725,0.63650066,0.3296518,0.57651156,0.34113637,0.47756234,0.3100737,0.4531357,0.33336407,0.413379,0.3201006,0.0017198008317443113,0.07716763430447636,0.014742138735723161,0.10039361023928109,-0.02319580219178093,0.1611665964469094,-0.023236196736092115,0.09785867187956489,0.020576982169019417,0.036431318863142624,-0.012542616785352637,0.055500653627314954,[67.99958882],9,2.5208322747827854,0.007043635,0.008998231,0.99819356,0.032909133,8.096816e-05,4.4427412e-05,0.020134943,0.014841882,21.99659684208339,11.528061678004487,2344.1945471477165,1189.0622143959938,3256.1310962484854,1324.2428958847063,0.30521774,1.3300847,1.3184981,-1.1847859946596676e-05,22.536922,23.42245,0.0016360298021384123,0.004056538263642528,0.009934393,0.016073065,694.9116035970404,757.7208861109709,65.23668639053254,2205.0,0.8768314283142155,-1.0575207202678831,2139.7633136094673,1.0,-4.806442866388026,1.0903845642937957,0.39691672,0.72958225,3.570249433106576,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_10/03-01-04-02-02-02-10.wav,03-01-04-02-02-02-10.wav,Actor_10,audio-only,speech,Sad,Strong,dogs,02,female
-468.5465,165.33617,-670.92896,-213.26588,0.040027726,-1.6618644,59.23374,67.39617,-90.295395,199.30484,0.2991133,-0.8842368,-19.681047,32.894535,-91.85462,77.12207,0.1399458,0.15228629,6.6476974,20.020582,-49.070408,58.4422,-0.32833344,0.77176285,-5.0567074,18.263424,-62.82257,38.93187,-1.0348973,1.4567051,-9.605193,18.879398,-75.02648,25.729382,-1.0102894,0.92717147,-6.2733364,15.9500885,-48.3359,21.110332,-1.1338369,0.33026147,-16.64664,18.894356,-74.68738,7.302595,-0.7895693,-0.10137677,-6.9043546,9.942002,-35.284294,11.611574,-0.46264777,-0.6446698,-2.11481,11.180374,-25.615868,23.964806,-0.24630605,-0.8904915,-3.8826551,13.759359,-44.45684,17.132633,-0.8454671,-0.19708276,-6.262873,11.201181,-37.975693,13.505685,-0.85126823,-0.15719962,-1.4412878,10.259981,-31.271252,14.854233,-0.98200274,0.22042131,2715.2446594685657,1410.5460682454905,0.7821517249870518,4869.802344878974,2602.3247776626995,2233.9872349789707,682.12759503082,0.16119490606936415,0.11235724122837085,1.2415035749310552,0.3206062,0.27218643,0.3425608,0.27373227,0.39153522,0.27514037,0.5120944,0.31526497,0.5140851,0.3420186,0.4847062,0.3344374,0.5256535,0.35552904,0.59372115,0.35536924,0.5747707,0.31345925,0.45596012,0.28676948,0.3703617,0.24604699,0.29324993,0.21890612,-0.03543305174630171,0.10688074627183348,0.0016529484895956882,0.05753834954507923,-0.008853405897070182,0.11061321448710448,0.045179131392367435,0.11136245277857273,-0.0069515273459130975,0.03992528902314302,0.006408914927705471,0.04029982554862844,[83.35433468],12,2.996975840704958,0.017996589,0.02182087,0.9398624,0.07408431,0.00047615034,5.8192298e-05,0.052739557,0.032412592,21.865412520015944,11.116294023949264,2244.4193143140496,1083.4994223662006,2964.907305177972,1456.5230190050593,-2.2706208,0.963264,1.2359633,-4.215469151538029e-05,12.664689,31.876007,0.0007432688134904934,0.0022652170218451085,0.032656413,0.04724975,837.103106368933,626.8963212250316,75.82591287075616,1706.9536439051813,0.39824694420568374,-1.6259162562451124,1631.127731034425,1.0,-3.7894964947688576,0.7488878209330968,1.0938737,1.8215319,4.004036281179138,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_10/03-01-05-01-01-02-10.wav,03-01-05-01-01-02-10.wav,Actor_10,audio-only,speech,Anger,Normal,kids,02,female
-535.4293,158.37308,-715.4211,-245.94296,0.39569682,-1.5338998,53.829716,43.31715,-49.956863,169.56445,0.52219915,0.059536695,-9.728312,22.026318,-60.52981,50.302525,-0.18617186,-0.28275776,5.498387,16.21251,-48.676247,57.75138,-0.07764707,1.9905295,5.586655,17.828112,-69.42235,36.071835,-1.6392235,3.86338,-6.045388,19.534153,-68.25795,34.804703,-1.0628026,0.7934022,-13.718677,13.345966,-50.17616,16.524149,-0.19081645,-0.20254898,-21.878216,16.851765,-69.13649,10.517426,-0.17290322,-0.2074151,-5.1880217,12.866398,-42.43798,21.745354,-1.0430869,0.99894047,5.834102,12.08186,-27.565239,27.457314,-0.5092594,-0.08963752,-5.046766,18.912481,-49.0589,26.060474,-0.34151107,-1.182438,-3.375176,12.783675,-32.138493,14.1373825,-0.49139395,-1.0065764,3.5024223,10.447106,-23.905762,29.186766,-0.30782515,-0.19957519,2496.980120154827,984.9308984069829,1.3135991734141659,4822.7783203125,1960.600995982998,2401.37277280628,485.4113582405143,0.12829174638605442,0.06605889161995374,0.845740960355961,0.5439291,0.3083192,0.44293493,0.2927933,0.36481252,0.27986205,0.30536458,0.27072406,0.27017656,0.28155255,0.3985818,0.3223967,0.52283126,0.38505366,0.3990907,0.28408393,0.36476454,0.2778501,0.42146203,0.28541338,0.48340774,0.3118575,0.46943665,0.29251954,-0.03268449685630417,0.05499125278889712,0.02045623587815233,0.06607949712976828,-0.022915728092447466,0.11768135931701154,0.023070168462866587,0.12033654395200297,0.00646703135686612,0.03544628583797249,0.01864215191992219,0.03972947578644931,[75.99954044],10,2.9381979052847584,0.010451929,0.0143546015,1.1067116,0.04996861,0.00020605458,6.0131646e-05,0.031505518,0.020939324,21.770018238032577,10.64030041349977,2019.2484527586018,792.2595372579448,2934.1839730016422,1088.5738239335305,2.3482893,0.9701397,1.1517005,-1.976186675184143e-05,15.230276,25.765768,0.001241941960883559,0.0031566665611203527,0.019883454,0.036579974,522.0705172088631,531.9656668136234,65.23668639053254,2205.0,2.1549058585410337,3.315388858966627,2139.7633136094673,1.0,1.4186832946855628,1.0189536648373878,0.48810998,0.9702833,3.4034467120181406,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_10/03-01-06-01-01-01-10.wav,03-01-06-01-01-01-10.wav,Actor_10,audio-only,speech,Fear,Normal,kids,01,female
-454.70084,161.93962,-632.39453,-209.03102,0.15617408,-1.7475944,38.14282,44.63696,-76.49808,152.78333,0.40269884,0.10378146,-15.037809,31.093842,-104.52066,58.532246,-0.60869294,0.14431596,2.681096,17.42413,-45.10753,58.41105,0.061269876,1.1978493,-3.238583,20.638277,-71.04429,35.530197,-0.98643476,0.86926484,-13.290631,23.798058,-82.752754,31.749874,-0.9445969,-0.11088753,-10.809224,15.497345,-48.350983,16.947369,-0.519212,-0.5909362,-18.476036,18.15871,-63.747417,12.029238,-0.41061276,-0.8803015,-11.810647,13.424539,-48.41477,8.533184,-0.58237016,-0.62734795,-0.6325908,11.620631,-41.588333,25.541176,-0.5978407,1.3913331,-9.237891,11.239824,-45.25622,9.426496,-0.5708062,-0.34201312,-10.612815,12.248523,-44.64734,10.44648,-0.5631891,-0.5283563,0.8902208,11.046399,-32.76792,28.316242,-0.44585383,0.34563065,2765.72433286847,1319.782484991788,1.4615810057081629,5228.235458746189,2302.2140211589726,2488.457716567297,562.5466018261283,0.1441918349847561,0.110425159267657,2.3708875759466874,0.30293548,0.24846293,0.32054177,0.30794266,0.2885189,0.28675947,0.280906,0.28977048,0.32005906,0.3122066,0.40217954,0.3587098,0.3729985,0.32019073,0.36517066,0.3386419,0.36036947,0.29951382,0.47341457,0.3678768,0.5024447,0.38218278,0.38228586,0.31955457,-0.04693241559948562,0.10875876788459796,0.016941902129004992,0.14010923759147917,-0.07983670581881823,0.1707548406105014,-0.03843233430837679,0.132459607766696,-0.0037497698136882054,0.06582094710500459,-0.010660384840576135,0.05286744575772298,[161.49902344],12,3.1547320981472207,0.02660882,0.03380115,1.1334997,0.11610887,0.0011425178,5.892281e-05,0.077571094,0.04450537,22.800751725220618,11.032079383213674,2162.97928185472,931.6507446381331,3302.8252579330597,1425.9388369699518,1.955309,0.83777964,0.855847,-5.010169024606224e-05,13.028631,16.203707,0.0006801688598995106,0.0022811256432757098,0.038049337,0.05782962,613.4875362307048,559.164281971993,65.23668639053254,1996.0544749839075,1.4557323505272928,0.3871846659661822,1930.817788593375,1.0,-4.080693828142103,0.9114517393579541,1.3931196,2.4794228,3.803809523809524,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_10/03-01-06-02-02-01-10.wav,03-01-06-02-02-01-10.wav,Actor_10,audio-only,speech,Fear,Strong,dogs,01,female
-388.14795,182.25969,-580.1866,-106.927086,0.09585433,-1.7940785,33.640766,48.831043,-61.13658,167.22076,0.7437798,-0.1874969,-20.053806,40.50243,-123.99713,41.417515,-1.0908077,0.23137045,-0.53915834,22.081675,-62.855446,58.378487,-0.24015468,0.5325978,-14.654188,29.4486,-120.42229,19.972164,-1.7563854,2.5011196,-11.592291,24.73626,-79.3081,34.803772,-1.2538129,0.84780216,-9.567249,15.0534,-51.00163,13.616364,-0.963904,-0.22937441,-12.972133,17.067518,-62.598007,5.621631,-1.1247938,0.08196545,-12.25135,14.806867,-50.402225,17.566248,-0.65764755,-0.6171975,-5.4565926,10.719462,-43.417805,19.520088,-1.2887924,2.085853,-8.447279,12.5708475,-40.983047,14.059488,-0.89490944,-0.3482616,-6.151445,9.518692,-31.685349,15.690685,-0.67730767,-0.32927275,-6.8480735,10.878401,-39.69954,21.313843,-0.9408778,0.50370884,3149.0161917054684,1478.5050074793962,0.8555330543916467,5870.504539106145,2477.8056346832286,2524.0287821829265,662.3860683521943,0.18490583537011174,0.13467358115664188,1.5893064440761355,0.38624316,0.2910409,0.38279375,0.30179644,0.36223972,0.29946017,0.32017416,0.28951377,0.26968864,0.23719688,0.3590488,0.3218044,0.4345629,0.33038536,0.45089388,0.35090774,0.45492145,0.344682,0.44635206,0.36298925,0.37149593,0.30006036,0.42551085,0.3152542,-0.0057525206030407715,0.09121911809724291,0.02050609638448066,0.12207407136010533,-0.04076667801950529,0.16458129377976383,-0.007665878822559318,0.13217486778606735,-0.005976050173056237,0.05225421958740533,-0.0010755608214699835,0.048868942417105196,[95.703125],13,3.1420240926877927,0.058275715,0.07103519,0.9031572,0.23465246,0.005045999,4.0857172e-05,0.17493969,0.11068817,22.56288410274824,11.319948197636823,2678.4347450053483,1112.4237437945606,3449.275495826468,1683.8320745326641,-4.6532755,0.7460066,1.0712955,-0.0001268278182153083,11.15175,12.483721,0.0014181015666749172,0.0034370020885202647,0.09767127,0.1553127,499.18675308246657,492.07221996568484,65.23668639053254,2076.8276736292546,1.851144427750645,2.2406097200662884,2011.5909872387222,1.0,-1.0784055317811443,0.9857477525736646,3.7290857,5.9134045,4.1374603174603175,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_10/03-01-05-02-02-02-10.wav,03-01-05-02-02-02-10.wav,Actor_10,audio-only,speech,Anger,Strong,dogs,02,female
-527.2224,164.8546,-752.18774,-277.7577,-0.1176931,-1.5926316,52.442856,64.72,-112.15283,192.23705,-0.2860113,0.3079958,-12.099637,36.21156,-115.53749,62.52796,-0.46095777,-0.43575382,3.512607,20.075191,-56.00154,41.473003,-0.61877877,0.14314818,2.3489702,18.943615,-58.37951,39.469913,-1.0616254,0.86439514,-5.5473356,19.80753,-65.79249,16.315088,-1.3222275,0.79887724,-7.432994,19.602057,-58.161133,34.951714,-0.08479118,-0.6550803,-17.458382,19.283249,-60.379333,11.965894,-0.051657215,-1.3185332,6.457947,12.429883,-27.738148,48.016304,0.34791288,1.8698668,2.5424867,14.364413,-38.059532,31.1286,-0.21593551,-0.4568324,-11.923865,14.550185,-46.64962,14.476484,-0.06214272,-0.98185825,2.630283,7.582762,-20.474552,17.05769,-0.9988388,0.3755703,-2.61733,13.4444895,-34.637863,22.273857,-0.26639232,-1.0580168,3129.3841002707545,1709.2667893594778,1.1661704725385598,5660.423743206522,2701.9247616544344,2488.5653873893434,757.784330238965,0.17573348335597827,0.1489531433641913,2.2154423258837275,0.4337154,0.28918305,0.3386325,0.2746748,0.33778194,0.29447556,0.37534383,0.33775726,0.34490943,0.34121874,0.34753716,0.355044,0.4006632,0.31799054,0.49279946,0.3530937,0.49526498,0.35881546,0.42365298,0.3125545,0.44948485,0.3063448,0.58065635,0.351158,-0.021333596029033616,0.059654186996304884,-0.014999989614614457,0.0954566831551887,0.04056898902838428,0.13733980795268744,-0.020209152466597775,0.09819180281130345,-0.006272411067333959,0.039054295659652564,-0.0029236603959756514,0.04380111363857422,[143.5546875],6,1.404831430846828,0.009199938,0.010867021,0.94787323,0.038460493,0.00011809214,4.8303144e-05,0.0259832,0.017464442,22.160798077530327,11.35895769970155,2459.699474288859,1166.2912651035422,3525.117448767275,1917.46992379751,-3.013377,0.87725323,1.3006514,-1.4114437524354704e-05,18.05215,25.149519,0.0009783712024899426,0.0028434705812324414,0.014878419,0.023751484,976.5318040176305,841.3154033624594,65.23668639053254,2205.0,0.18998822998715886,-1.8724506084928938,2139.7633136094673,1.0,1.6399605325528177,0.8615340533724019,0.5039313,0.92546463,4.270975056689342,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_10/03-01-07-01-02-02-10.wav,03-01-07-01-02-02-10.wav,Actor_10,audio-only,speech,Disgust,Normal,dogs,02,female
-614.7926,155.17229,-778.86005,-350.3536,0.34751537,-1.6264999,65.31736,59.49285,-82.46211,221.58792,0.51342225,0.14222479,11.483773,22.160498,-44.083275,67.32765,-0.40085372,0.35244083,14.287218,16.4516,-36.039238,54.380993,-0.39584485,0.5352721,7.11256,13.698339,-33.77566,39.882133,-0.6098312,1.002173,-3.726844,15.740986,-42.27919,20.0718,-0.77964705,-0.36069298,-4.6424346,13.935511,-42.954826,17.499302,-0.6897964,-0.3385911,-16.081049,20.10052,-61.355247,13.622273,-0.39061472,-1.1047013,-3.4544199,11.373602,-43.619534,24.852524,-0.95301545,1.42908,-0.8328543,11.035746,-35.806255,25.88657,-0.8399724,0.33834147,-7.22965,13.772905,-46.732063,12.706366,-0.4641295,-0.6755092,-2.337464,10.405213,-28.315796,17.924252,-0.50800043,-0.56244683,2.492524,9.309121,-27.805378,23.323881,-0.6222713,0.20757651,2594.131907258108,1312.4582294810946,0.9448443081908013,5233.483168658088,2575.864397394483,2576.8343429897386,630.839831998161,0.1312838286356209,0.11104373858255817,1.911555205519363,0.31627172,0.25022036,0.32655773,0.27348182,0.30925578,0.25151098,0.3851017,0.30547753,0.38046524,0.2984063,0.41445214,0.341712,0.41802117,0.33400866,0.5055547,0.33487508,0.6651942,0.32457572,0.63825023,0.30703688,0.48235404,0.29520658,0.43176448,0.31546354,-0.04362397524306175,0.1293392811322146,-0.006647497817888199,0.07361376508459139,-0.030532716657796617,0.12332400855864803,0.014275765746490384,0.17668295315067592,-0.016600878392121914,0.06085842792915118,0.0017311051883583028,0.044845628882324594,[184.5703125],9,2.544589621613304,0.005552939,0.00711688,0.9801585,0.023997875,5.064998e-05,5.6132852e-05,0.016371096,0.010330895,21.73596118607159,10.838201509352947,1998.6280680052255,954.39857895368,3084.4015026344427,1342.6488696011334,3.4359112,1.4974517,1.5409734,-9.29332064817157e-06,25.213772,39.151802,0.0015728920221424498,0.003755642570254535,0.008497971,0.016284874,466.51723018397934,524.4976018621977,65.23668639053254,1848.1183364319231,1.7515954997944538,1.5087097351530883,1782.8816500413907,1.0,-6.0206340902267,1.1242834517714178,0.3238186,0.546655,3.5369160997732427,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_10/03-01-04-01-02-01-10.wav,03-01-04-01-02-01-10.wav,Actor_10,audio-only,speech,Sad,Normal,dogs,01,female
-515.41815,168.5271,-705.64557,-235.89836,0.1044779,-1.6587301,55.977753,56.841595,-13.871029,209.29012,1.0625758,-0.021217585,-8.31817,26.622215,-91.07718,37.167957,-0.78737766,0.06484938,13.66586,18.591234,-37.300343,59.51387,-0.025398653,0.0902679,8.768181,15.775041,-57.69915,41.624916,-1.3075609,3.4375482,-11.594915,23.104527,-67.25078,31.517662,-0.7038435,-0.6084399,-5.4184213,14.842368,-41.97719,30.153229,-0.58808774,-0.34882927,-18.491133,22.73016,-84.568634,15.090179,-0.5495626,-0.50058675,-5.2772026,13.23511,-42.310715,14.10388,-0.9526065,-0.043535948,-1.5609426,8.824812,-31.037077,13.274064,-0.8293036,0.0042362213,-8.365988,12.892157,-41.308487,11.273108,-0.48251015,-0.93086505,-3.2964737,8.780268,-26.024593,19.76744,-0.37617555,-0.09229684,1.5786595,9.615084,-29.877033,31.898333,-0.54714847,1.5195308,2710.7226049772084,1072.3747909286747,-0.12905921838899653,5440.34237893212,2363.05461390818,2616.9834323891105,598.0802765204211,0.13426764279801323,0.07636214230485588,0.20876755280203613,0.3843377,0.2769005,0.40099546,0.30507502,0.40899882,0.31342027,0.3661183,0.3164102,0.41336545,0.36766574,0.42376843,0.3664444,0.4334934,0.37489778,0.47238,0.3472195,0.43781272,0.31563267,0.44413716,0.29903606,0.49988714,0.35421324,0.43409178,0.29655093,-0.009591376885867458,0.07214452884615218,0.0012075908313714792,0.07367491570969636,0.010068803044985345,0.11129456395533521,-0.0011453570810379511,0.11165606393722283,0.012028682769847547,0.03616271983387451,-0.002786258104510091,0.03897075168136551,[129.19921875],12,3.425109704477496,0.012843605,0.016316649,0.94963145,0.061941557,0.00026623302,5.0795643e-05,0.035975315,0.02818168,21.759806286961286,11.13744962359822,2264.089138876142,1042.7551270710603,3158.417175615589,1075.8295651154906,0.7959813,1.0657334,1.1270707,-2.8458692799648776e-05,17.878181,20.554893,0.0011980799174978933,0.0032080336856219705,0.02229415,0.034745883,687.6128433466105,791.8857974131879,65.23668639053254,2205.0,1.0939407674156065,-0.6755963185137737,2139.7633136094673,1.0,-8.218674523916008,1.1516448610223247,0.76239777,1.2969642,3.5035374149659866,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_10/03-01-04-02-01-01-10.wav,03-01-04-02-01-01-10.wav,Actor_10,audio-only,speech,Sad,Strong,kids,01,female
-440.06522,156.84082,-648.13525,-207.00774,-0.09587766,-1.6527371,53.196682,56.166035,-66.46883,174.58667,0.3130108,-0.8279135,-25.834059,36.69887,-135.97993,63.968727,-0.42059627,0.4933257,4.659356,21.850134,-69.93454,61.63871,-0.6206154,1.8541417,-3.7714708,20.509075,-70.77962,40.90999,-1.157813,1.5592098,-12.942803,23.367327,-76.12048,31.612274,-0.82774836,-0.23509002,-13.296346,15.81885,-58.182327,15.0978775,-0.64979434,-0.03591299,-20.799854,18.312439,-76.227066,7.6526785,-0.9001141,0.41212702,-5.305216,10.799722,-35.77634,26.932655,-0.5435653,0.30746174,-1.8555937,11.36959,-37.901558,22.21727,-0.6888045,0.33207488,-13.675419,16.94614,-48.073563,13.856018,-0.13179815,-1.3691007,-3.4391592,10.156089,-32.183716,14.394096,-0.54557073,-0.48505878,-1.9741566,9.37415,-28.04964,17.36589,-0.6681762,-0.108088255,2531.010033477568,1224.908705422755,0.9788375531890364,4598.98681640625,2192.3338454795394,2200.7958609662937,606.2840425880408,0.14026128029336735,0.09258203970323256,1.0000803427677287,0.38606262,0.28345466,0.33739233,0.2912452,0.33674753,0.29134268,0.3257014,0.30500558,0.33974594,0.3061174,0.39547336,0.33814994,0.4185514,0.36597493,0.37326688,0.34023875,0.33704767,0.29646012,0.3469695,0.2907747,0.44844982,0.32798168,0.53203857,0.33455953,-0.04233602785551049,0.14245763966990796,0.001094812543978279,0.0894765043532496,0.0003910424872011345,0.1663399687823509,-0.01763556180854512,0.13578126619349376,-0.00182270698401596,0.04525371667751322,-0.007994557748672176,0.05607869715424849,[135.99917763],12,2.6443869239763744,0.02465198,0.026777824,0.8195027,0.10076627,0.00071705185,8.901424e-05,0.06140345,0.04426591,23.274484357134682,10.791738102383782,1940.4603073371454,834.7824721353147,2928.8833383344545,1417.0768056181068,-0.70921093,1.0843767,1.7785326,-5.2598545730156676e-05,14.909297,24.20862,0.00045743927026638585,0.00173319790563878,0.038369443,0.055991992,608.8366821947916,601.8885721438701,65.23668639053254,2205.0,1.573608655726263,0.9829461824922063,2139.7633136094673,1.0,1.685330619719689,0.9885878918695024,1.4522004,2.279811,4.537913832199546,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_10/03-01-07-02-01-02-10.wav,03-01-07-02-01-02-10.wav,Actor_10,audio-only,speech,Disgust,Strong,kids,02,female
-368.76047,157.909,-543.4869,-109.41884,0.13043603,-1.7198747,35.37936,41.163483,-22.668932,148.49307,0.94195235,0.012379885,-30.616266,35.332485,-129.05258,30.902386,-0.68305874,-0.5411444,-1.8428165,19.979662,-70.33555,44.908947,-1.1097122,1.4140916,-4.069356,17.255005,-51.472057,24.393597,-0.9891818,0.6394241,-22.080816,26.528887,-75.2169,12.393842,-0.67180914,-1.0609057,-10.706038,13.593354,-46.709335,11.87453,-0.58097684,-0.7381773,-20.744633,21.174541,-71.23945,11.362787,-0.57238,-0.8125093,-16.658773,17.134293,-53.20674,6.431944,-0.65147763,-0.9158311,0.9068197,10.600742,-25.35001,32.011787,0.32848912,0.5513365,-14.629668,14.845476,-46.61445,6.3120527,-0.560682,-1.1149606,-10.207644,12.537369,-50.426308,10.7230015,-1.0575367,0.18788171,-1.8648676,10.073477,-30.634192,17.791088,-0.6922376,-0.1437025,2892.740498054929,1095.571737878335,0.4510671642589553,5145.916674510542,1853.7176489870276,2334.6503114908296,469.57598993758177,0.1830554640436747,0.11750031820944623,0.7659866349697184,0.28362462,0.28044972,0.25869897,0.24723409,0.26710957,0.2579404,0.2699957,0.24635239,0.33376497,0.3092846,0.37834132,0.3010726,0.4808887,0.32274884,0.58892024,0.3295805,0.5414456,0.33780327,0.51599073,0.37107337,0.43461254,0.35573524,0.3347907,0.298284,0.008747192562187487,0.0862772664950225,0.009815176973987757,0.1161631759982728,0.015855257618184317,0.1658238341227144,-0.017493055352145098,0.13566853918943977,0.011761130747285988,0.04986408805452669,0.002127088437695722,0.05475351317846374,[117.45383523],11,2.866682425245243,0.06064877,0.07513409,0.85448045,0.23329964,0.005645132,0.00011773927,0.18000299,0.11888904,23.173578407229943,12.052770821818319,2511.7260074526703,1150.0368184656022,3229.1728932291007,1183.0113006203412,2.3618507,0.58718455,0.6982737,-0.00012589241078609422,8.677376,14.343375,0.0009725974427488658,0.0027622218938050174,0.11345763,0.16621347,810.9663949395856,643.6326910362586,65.811877303117,2205.0,0.8144526293755108,-1.0941057980449302,2139.188122696883,1.0,-3.90361731298838,0.7936613589076373,3.5979967,5.686094,3.83718820861678,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_10/03-01-03-02-01-01-10.wav,03-01-03-02-01-01-10.wav,Actor_10,audio-only,speech,Happy,Strong,kids,01,female
