mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_1_skew,mfcc_1_kurtosis,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_2_skew,mfcc_2_kurtosis,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_3_skew,mfcc_3_kurtosis,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_4_skew,mfcc_4_kurtosis,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_5_skew,mfcc_5_kurtosis,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_6_skew,mfcc_6_kurtosis,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_7_skew,mfcc_7_kurtosis,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_8_skew,mfcc_8_kurtosis,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_9_skew,mfcc_9_kurtosis,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_10_skew,mfcc_10_kurtosis,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_11_skew,mfcc_11_kurtosis,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_12_skew,mfcc_12_kurtosis,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_13_skew,mfcc_13_kurtosis,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skew,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,zcr_skew,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,tonnetz_6_mean,tonnetz_6_std,tempo,onset_count,onset_rate,rms_mean,rms_std,rms_skew,rms_range,rms_variance,rms_p10,rms_p90,rms_iqr,energy_entropy_mean,energy_entropy_std,harmonic_centroid_mean,harmonic_centroid_std,percussive_centroid_mean,percussive_centroid_std,harmonic_to_noise_ratio,alpha_ratio_mean,alpha_ratio_std,spectral_slope,hammarberg_index_mean,hammarberg_index_std,jitter_mean,jitter_std,shimmer_mean,shimmer_std,f0_mean,f0_std,f0_min,f0_max,f0_skew,f0_kurtosis,f0_range,voicing_ratio,f0_slope,f0_variation_coef,f1_bandwidth_proxy_mean,f1_bandwidth_proxy_std,duration,sample_rate,file_path,filename,actor_id,emotion,word,gender,age,dataset
-325.11545,106.14872,-612.20795,-117.325485,-0.58560175,0.3245306,6.298047,77.68758,-141.94077,136.74844,-0.21752049,-1.1666315,-10.258075,50.094776,-156.6297,62.821144,-1.104571,0.90498924,10.793765,38.56855,-67.27951,106.54796,0.3281921,0.031579256,-19.660048,24.416805,-74.22125,28.754807,0.1249341,-0.7123549,-3.3471482,28.225653,-61.39793,56.963055,-0.080365375,-0.5482929,-2.7426658,12.153124,-33.584515,22.573578,-0.36498007,-0.14029193,-12.991801,21.184402,-83.598785,40.24166,-0.83273935,1.5183225,-9.10403,12.098848,-35.034798,25.760735,0.23218414,-0.049408197,-0.33674717,10.518414,-22.701889,26.766823,-0.09160136,-0.42867255,-16.587564,12.963765,-55.8049,9.366385,-0.83308876,0.6653445,6.144737,15.883607,-22.564648,56.50439,0.99816436,1.3935809,-8.296987,12.608269,-35.948227,13.593273,-0.24938099,-0.9431491,3953.767204920191,2216.66387403533,0.6216957851869419,6113.757205703883,2491.428108812366,2180.905680420142,501.29530474118496,0.27647622117718446,0.24083835887975158,0.9966668284334774,0.5105769,0.36076447,0.47613907,0.36643675,0.3612173,0.32224533,0.2767766,0.2719483,0.3101791,0.29795772,0.32001495,0.30370662,0.32164708,0.32221165,0.29152536,0.29004276,0.270788,0.27075654,0.37537703,0.3417212,0.51775444,0.36949253,0.49349517,0.32351136,-0.027386100901913495,0.1179852756535088,0.043499555380188834,0.13785327791960572,-0.012440488293984354,0.1472148088870733,-0.0341651898049257,0.20414822287522466,0.011649484030313052,0.050763159801550384,-0.008971000384105261,0.07131663875741694,[103.359375],11,4.636958017894012,0.04681865,0.036725737,0.6865612,0.13770105,0.0013487797,0.007270797,0.10550974,0.050938934,23.71451367514101,12.927329386218233,3432.343649992163,1947.172021090337,4218.627025016897,2261.8784325115644,-1.8537976,0.609089,0.9545104,-7.161198585331645e-05,10.62349,25.084711,0.001034259744523781,0.002529282616467534,0.10209715,0.101418,636.7644018074387,582.3745076939432,81.98260620333276,2205.0,1.089881882563823,-0.08695537502906747,2123.0173937966674,1.0,0.2284965978654974,0.914583959217565,2.5202796,3.5428996,2.3722448979591837,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_angry/YAF_chat_angry.wav,YAF_chat_angry.wav,YAF,Anger,chat,female,Young,TESS
-354.94937,113.72288,-598.0994,-136.01422,-0.35030624,-0.40204954,17.998829,67.699425,-119.501495,133.62613,-0.5128639,-0.5199187,3.1708443,33.810623,-82.02912,65.6467,-0.6885754,-0.05811,12.08191,41.138763,-70.283615,100.712906,0.013572365,-0.5178282,-13.156924,24.86529,-79.667496,25.967134,-0.277078,-0.6960645,-2.0916011,26.441433,-62.04573,45.77069,-0.5518551,0.007322073,3.6711788,15.01792,-31.372065,41.330265,0.40384027,0.1928153,-19.592548,24.042002,-85.18869,23.643345,-0.5636291,0.18782759,-7.727476,18.584846,-45.174416,40.751717,0.1034403,-0.5723095,-7.502055,14.203726,-40.734936,20.2835,-0.32606173,-0.55047894,-16.388159,14.499448,-55.142586,7.813203,-0.5557763,-0.37717485,7.7488084,16.392601,-25.706476,48.134476,0.52381134,0.16887641,-11.415893,15.762799,-42.63316,15.243183,-0.1785894,-1.1163136,3649.1812055001983,2207.2472491015033,1.0947702710971814,6184.125286599864,2415.729298443777,2405.439152804936,521.5776409453209,0.21439792798913043,0.24563127269530105,1.6734958958082735,0.33217448,0.32901287,0.3397267,0.36675492,0.3044815,0.334747,0.24660535,0.3018149,0.25858554,0.27954453,0.27809212,0.32927623,0.22003785,0.27366218,0.2159524,0.2796604,0.22903527,0.2677964,0.36437884,0.36589977,0.5124043,0.39666638,0.38362744,0.3278656,-0.0320859814880676,0.15706373066765936,0.03861043381810293,0.15695660563281497,-0.04279921787193732,0.19468661492906691,-0.10045577962781646,0.22396549543190564,0.010959354145492022,0.0629309572677165,-0.022698287249785606,0.08280304119563725,[143.5546875],8,3.75,0.048144344,0.0406877,0.6398693,0.13243492,0.0016554887,0.0016645343,0.12034725,0.058722027,25.343429866640683,12.498094512244663,3086.8927048061596,2255.1697468005987,4180.592256146809,2254.4692899747333,-3.0515363,0.84206074,0.95488405,-7.087887968707361e-05,17.024065,23.528938,0.0007440069282471696,0.0021151277745514456,0.080336966,0.09380016,607.041505073697,618.5584256563453,65.23668639053254,2205.0,1.3188266844437915,0.13171737435277198,2139.7633136094673,1.0,-1.0929597571056235,1.0189722127503427,3.1481953,3.9285662,2.1333333333333333,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_angry/YAF_food_angry.wav,YAF_food_angry.wav,YAF,Anger,food,female,Young,TESS
-341.4538,93.52081,-536.21204,-175.97266,-0.39164078,-0.7204509,38.268616,66.25793,-109.76327,146.56273,-0.7281203,-0.21268582,-11.996499,42.69107,-99.48499,64.81477,-0.23248872,-0.7160711,15.905648,42.85046,-59.02272,113.28877,0.32593498,-0.63390255,-18.746922,35.87022,-102.68268,41.63643,-0.37199026,-0.5969844,-9.635188,31.370047,-76.33003,34.653423,-0.6104769,-0.6740966,1.0255601,13.024694,-25.706615,31.852861,0.35704628,-0.37972093,-29.10401,20.576088,-72.00256,15.387255,0.045015916,-0.2361157,-8.129453,10.252092,-36.52919,18.923931,-0.19566804,0.157341,-1.994773,9.891905,-19.957584,18.321346,0.08678697,-1.044645,-21.242603,15.542876,-76.59565,5.9068747,-1.2208292,2.1778636,7.300356,17.270678,-22.916294,49.193016,0.3868768,-0.6276736,-9.18329,11.951838,-44.329193,10.743526,-0.5607587,0.19847941,2981.4746864126496,2084.6843137331507,1.6654676343058632,4762.9052734375,2402.9402646515114,2099.509173566936,419.4177204761245,0.18506944444444445,0.2219059903439813,2.038938368902252,0.3293493,0.35447186,0.35184178,0.39451557,0.2663967,0.3020581,0.18060227,0.24619628,0.1790104,0.21576661,0.21629646,0.28858474,0.14824058,0.17420287,0.19860703,0.2539637,0.23496774,0.30366236,0.29754797,0.33184856,0.40531242,0.35772738,0.32686797,0.3015963,-0.043067655944877284,0.16826390130564617,0.028781147279999125,0.13707368030867514,-0.04060333102631115,0.17197157633843888,-0.0636405964614829,0.2466019381540029,-0.0022723077522120647,0.060854424682284115,-0.029640974667725178,0.0864038001039566,[66.25600962],9,4.307949463812791,0.04890017,0.038140595,1.0874791,0.15548947,0.001454705,0.012836042,0.11286227,0.04852204,26.551541033388652,11.845004466085559,2309.430174923507,2070.7485308834293,3399.5497656814096,2075.5722898769372,-0.86439085,1.2171714,1.4899137,-8.349238981744875e-05,24.945133,44.53908,0.0002505698929193834,0.0008370650031188054,0.07610454,0.08725354,379.67841329383424,399.7193167151524,162.17581658240758,2014.7728407512468,2.6264079436979633,5.49864143523717,1852.5970241688392,1.0,-9.042955280757884,1.0527838895220603,3.2134857,3.1664605,2.089160997732426,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_angry/YAF_mill_angry.wav,YAF_mill_angry.wav,YAF,Anger,mill,female,Young,TESS
-337.61005,111.08709,-612.4541,-163.1841,-0.7518299,-0.15735006,12.6421175,77.76395,-149.61418,117.95836,-0.47484332,-0.9088037,-1.1380885,40.52316,-104.68765,62.82003,-0.5916555,-0.50438285,18.723625,44.077843,-71.5609,104.42384,-0.15522625,-0.70880413,-30.303263,35.0853,-100.723564,35.966007,-0.110994406,-0.81075954,1.752809,29.33141,-59.604877,56.55275,-0.4005139,-0.5546169,-1.5317494,16.181616,-39.4021,34.601944,-0.08854206,-0.4914484,-16.65289,21.63217,-93.90178,24.086212,-0.92965394,1.7371283,-6.43167,14.387849,-36.622498,20.304222,-0.1679157,-0.93682957,-3.162139,11.043864,-25.235443,18.2817,0.058114033,-1.0344748,-13.505456,12.777443,-51.786415,10.597342,-0.60113084,0.059162617,6.5103555,13.666679,-27.922905,47.85029,0.8088666,0.96841097,-11.997046,18.278057,-51.243034,24.965769,0.05475151,-0.8469212,3655.576199421905,2052.613070551243,0.9620217327502815,5887.03139221784,2156.348850686565,2216.3482063513998,469.41910989203905,0.2227415807038835,0.22742226157538434,1.5399848479560825,0.45849288,0.34116736,0.3474787,0.3253112,0.27682543,0.3040594,0.2186669,0.23330717,0.26122272,0.31099114,0.29458454,0.32060814,0.27617905,0.3005004,0.26515973,0.31514633,0.28859514,0.33050424,0.31147298,0.32984865,0.40306735,0.33488613,0.5166987,0.35923523,-0.022453062195125283,0.11445182451251874,0.002301257346919876,0.14388444951174786,0.030484171776389925,0.1888815069197629,-0.04954499277530417,0.20301327736967015,-0.007912600532943135,0.06296133780987079,-0.02636379360851997,0.06574094129651828,[95.703125],12,5.039808007314007,0.04468296,0.035151187,0.6565347,0.13854165,0.0012356059,0.004202855,0.09212626,0.055256322,24.56804543339977,12.481157628810854,3169.7141668315066,1924.2438832052069,3916.1556865083808,2099.8920720879332,-1.8880135,0.7823777,1.0837225,-7.674472227366995e-05,16.929281,39.05378,0.0005813493757038615,0.0014323882383963584,0.08740917,0.07985319,624.9192323956748,658.4442237848436,96.50678506562915,2205.0,1.3185714775884374,0.047343623699993564,2108.493214934371,1.0,5.72823557716722,1.0536469189154938,3.0583835,3.7394345,2.381043083900227,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_angry/YAF_dodge_angry.wav,YAF_dodge_angry.wav,YAF,Anger,dodge,female,Young,TESS
-389.67325,129.6427,-652.7542,-168.3282,-0.44669452,-0.36127806,21.987219,69.10272,-119.35491,144.7846,-0.4958577,-0.42874455,-0.013194657,41.251442,-90.37325,68.85765,-0.67462045,-0.5327673,22.997229,44.002754,-59.12283,117.498764,0.23532806,-0.5149722,-10.781242,27.502113,-77.47406,31.274057,-0.5768105,-0.7456949,-0.73793536,28.604813,-54.56214,57.242596,-0.20103875,-0.477782,0.069121316,14.416501,-35.60908,25.37846,-0.5010493,-0.5581994,-15.957818,24.682377,-94.34792,27.119087,-0.60803264,0.41601682,-3.6910772,17.103872,-50.30494,37.01258,-0.3407277,0.15368366,-3.422957,14.92997,-36.800964,31.695251,-0.041832697,-0.585459,-11.738772,16.81829,-50.91726,18.491922,-0.30898732,-0.6016073,12.906155,14.642294,-16.765388,59.41102,1.1192291,1.7850132,-7.728975,16.944141,-45.495102,16.934591,-0.44434202,-0.99754,3620.176156932021,2179.14003529611,1.1244705308289022,5984.006931470788,2490.4772467205594,2344.577416468726,587.1149289267152,0.2108207370923913,0.24093275469580233,1.755039060444626,0.43442726,0.35461363,0.43238056,0.37081903,0.3977213,0.3444852,0.35554284,0.3364291,0.31210282,0.3277288,0.32058507,0.3298096,0.30639386,0.31536412,0.3820539,0.36326724,0.37617576,0.34294254,0.39302295,0.36309516,0.38413367,0.36668682,0.40205434,0.3602286,-0.028026265870828647,0.11747063527435031,0.03527181652995829,0.10281697551845467,0.0045770524682107955,0.1840319540098982,-0.018998533360782076,0.18283689484541812,-0.0021918681519254675,0.0658511465075638,-0.005850951549845025,0.05760450679338651,[66.25600962],8,3.773423461966287,0.034579765,0.030023389,1.0309602,0.11088609,0.0009014039,0.0006169947,0.08134173,0.0358779,24.296219308106785,12.685979843399444,2948.543887067468,2127.747474272373,3986.6335009717177,2247.6628089049104,-4.3743234,0.8632509,1.1879416,-5.2333726656772645e-05,20.700571,36.210648,0.0005740884581745928,0.0016017671595273527,0.07028929,0.084101476,756.5602783737462,767.7133312665675,94.72943152481074,2205.0,1.0002116012752438,-0.7272083762347719,2110.270568475189,1.0,3.646573044555318,1.0147417901937617,1.8990586,2.4708512,2.120090702947846,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_angry/YAF_dip_angry.wav,YAF_dip_angry.wav,YAF,Anger,dip,female,Young,TESS
-307.63184,106.271935,-615.91296,-158.15092,-0.9520987,0.5032804,13.163507,59.77157,-106.24748,110.55151,-0.5376515,-0.8365514,-8.485331,45.25433,-88.67439,96.87784,0.12020214,-0.89463663,0.569607,44.347244,-78.31998,109.37334,0.64931875,0.008681774,-29.640488,38.80734,-110.423775,35.31472,-0.35303685,-0.87614346,-4.1044436,30.396683,-73.98754,46.47239,-0.7730434,-0.14236522,-0.24607566,17.747023,-37.96959,31.39557,-0.30023947,-0.7517729,-16.187078,19.883121,-87.73063,17.999664,-0.8510207,1.6032476,-8.630812,11.639805,-44.60177,24.815634,-0.2229373,0.9682157,0.6512666,10.128886,-26.827217,18.542736,-0.67002344,-0.016346693,-13.368251,15.784663,-59.270218,20.26438,-0.73496974,0.44422317,8.21027,15.936166,-23.16285,55.74229,0.87331563,1.4042015,-13.801572,13.924972,-41.64064,10.86167,0.14935754,-1.0632516,3944.3678746374976,2296.2117285043705,1.027625487662522,6352.817572436286,2294.99374417046,2280.1129162261514,467.08827744923485,0.256200697815534,0.26301132216199963,1.3090541170228307,0.4144177,0.33513775,0.41329405,0.38054577,0.27798373,0.26400766,0.2584188,0.26567844,0.25281605,0.25934806,0.28864855,0.32969,0.25780916,0.32156143,0.20516092,0.25411958,0.2330271,0.2903995,0.27721378,0.29005268,0.42389858,0.38313875,0.38772064,0.27476287,-0.05087778209573369,0.14114941346882123,0.02560007230435863,0.15006938556833155,-0.002886569226902482,0.18395379249430346,-0.03881590006402875,0.2395656275800504,-0.003955802343343097,0.060507031306335,-0.013063142571182304,0.08133203311166057,[75.99954044],6,2.527944969905417,0.055904847,0.042299584,0.38131496,0.14557897,0.0017892547,0.007971489,0.11721581,0.07631545,25.467036288296832,12.649003080449676,3565.454547645668,2168.2035642854926,4352.100652907404,2299.1204170822466,-1.8331695,0.57697225,0.6845186,-9.8497013575668e-05,8.863177,10.984432,0.0005533373550035936,0.0014543655145826935,0.08816478,0.089772865,600.6044033906237,600.8485099667129,102.53325313261021,2205.0,1.290912390408546,0.22209849624466438,2102.4667468673897,1.0,0.5107249108978857,1.0004064348756203,3.9310868,4.217962,2.373469387755102,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_angry/YAF_cause_angry.wav,YAF_cause_angry.wav,YAF,Anger,cause,female,Young,TESS
-332.57526,127.238945,-640.82184,-120.82905,-0.7626966,0.34604478,20.719551,65.544426,-121.40512,125.17037,-0.58253574,-0.48103023,-16.509092,49.717846,-141.26096,60.336205,-0.7634722,0.04360032,13.1933565,42.4059,-67.374916,110.05235,0.35047075,-0.12663889,-17.912199,27.073725,-79.48842,27.855587,-0.18536517,-0.86825204,-2.279344,30.163837,-62.69514,56.769714,-0.47432163,-0.28901005,-0.301811,13.471227,-28.173021,35.504543,0.18165196,-0.28456855,-16.996407,25.123745,-97.89512,15.785033,-0.9965409,1.1258421,-3.1957023,13.426321,-42.523052,24.472517,-0.5897854,0.45750666,-4.6214857,8.18159,-23.146145,9.516396,-0.2612326,-0.64748573,-18.4887,16.944313,-65.143295,8.925973,-0.7261993,0.06746459,11.465435,16.969944,-27.559952,63.460564,0.9300032,1.2947845,-10.843728,14.874128,-46.631462,20.194427,-0.17280875,-0.45893145,3627.636922550619,1947.161188736216,1.4233421415592982,6022.690096768466,2195.3485757850535,2301.6476591617643,545.7156165731751,0.21300714666193182,0.2230333362013968,1.8364796916428123,0.4179384,0.33039814,0.47261038,0.32952303,0.4216441,0.35966545,0.33171746,0.32509363,0.34697896,0.3527576,0.24812974,0.2681256,0.2584609,0.28792155,0.26832488,0.25705907,0.27406445,0.30894414,0.30983734,0.30570018,0.38535053,0.3379596,0.4120019,0.34826577,-0.03949376702248473,0.1506739366830952,-0.010072511058590285,0.10540538808526437,-0.005737673956901304,0.178655047766792,-0.01667906051311184,0.1975488308515667,-0.0008869037129838684,0.06535435827100039,4.100862795238695e-05,0.05466796657449653,[184.5703125],7,3.45387007988543,0.04510951,0.03346112,0.3236053,0.11153452,0.0011196465,0.0025458406,0.09065259,0.05869928,24.674561263933782,12.799704535058737,3265.3394469755094,1950.1825376174918,3922.382105362312,1967.6796020642573,-4.5251207,0.52565104,0.6399781,-8.49551158503835e-05,9.145873,14.597264,0.000934010978937221,0.0023863474560683845,0.0944079,0.10381961,605.2007801220983,625.9041995664727,74.6190135351226,2205.0,1.437194778465286,0.688058056862185,2130.3809864648774,1.0,2.580481193472403,1.034209175077557,2.5676131,2.93481,2.0267120181405898,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_angry/YAF_back_angry.wav,YAF_back_angry.wav,YAF,Anger,back,female,Young,TESS
-367.0933,113.17576,-635.88806,-179.3961,-0.8376919,0.21061754,26.833681,70.16365,-106.04318,157.42056,-0.25161296,-0.70978975,4.5721126,33.609188,-69.703064,67.16934,-0.33480617,-0.722703,15.529752,37.6237,-49.766026,85.425705,0.15414755,-0.82005763,-17.63983,26.993727,-79.08471,35.00476,-0.35550597,-0.7692263,-1.0792781,21.734165,-49.78244,43.225456,-0.26944438,-0.17906785,-1.7010878,12.035362,-26.969578,24.669624,-0.07981242,-0.90966177,-16.087997,26.421507,-89.07733,24.760944,-1.0637865,0.86640906,-5.177298,14.208975,-42.442223,28.465412,-0.06390983,-0.24763727,-5.693832,11.490171,-33.52533,16.60084,-0.27841884,-0.3193133,-14.90158,15.705901,-67.25165,11.427556,-1.1928117,1.5410337,10.397868,15.121359,-19.367569,50.384525,0.9659657,0.8729677,-10.043076,14.919766,-40.836346,16.909248,-0.22248918,-0.92478085,3621.5312472398496,2218.9479413171584,0.851550713082628,5789.495294744318,2715.4391599588157,2305.0487248309096,527.5202826584458,0.21961004083806818,0.243278395696979,1.3663706852657165,0.428913,0.35681513,0.43384153,0.37456745,0.35972545,0.35434914,0.2352399,0.27286565,0.29733437,0.3197372,0.309496,0.34005556,0.29231942,0.33996496,0.30056494,0.32015407,0.27574122,0.33459115,0.37691775,0.32386747,0.48198283,0.34914654,0.4644906,0.3567202,0.053161134593751186,0.20108694108631991,-0.019317796370984654,0.12477297757705796,-0.06124200195402205,0.22227123915035904,-0.016660612150604066,0.17118141286535815,0.019085480068978738,0.06859302453391052,0.01889305461505013,0.06692694395046889,[69.83741554],9,4.426525695931478,0.03333105,0.02613264,0.62092274,0.09150604,0.00068291486,0.0024341727,0.074181296,0.0405802,23.89403020266269,12.275218857845857,3011.5894207115093,2026.3045885930053,3998.546326117547,2264.800765982202,-0.9048224,0.9862043,1.4676989,-4.776551280937804e-05,25.107067,52.312016,0.0008622098282412902,0.0022422645793942347,0.060957853,0.058434386,512.7289166774245,559.6342407097981,69.75989565710398,2205.0,1.6591089892298252,1.3578206132228612,2135.240104342896,1.0,1.3390197577050473,1.0914817216400028,2.1288948,2.7657588,2.0331972789115644,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_angry/YAF_wheat_angry.wav,YAF_wheat_angry.wav,YAF,Anger,wheat,female,Young,TESS
-341.02222,131.28357,-610.6583,-136.83415,-0.56166244,-0.7921419,23.465712,69.22385,-109.92749,150.94687,-0.04504739,-0.96192026,-8.320478,37.78182,-91.49269,62.627037,-0.3849457,-0.85976315,6.557814,38.98578,-81.77018,82.87993,0.040412787,-0.44237614,-18.235317,29.638168,-98.54465,27.020576,-0.6479159,-0.23434138,-4.33715,28.845999,-74.998474,36.321808,-0.98808044,0.06779456,2.4990919,16.70835,-35.149597,35.393482,-0.34398556,-0.7036855,-12.378433,23.85227,-86.661575,18.35041,-1.1961298,1.2457385,-6.73898,14.914917,-40.65043,19.350384,-0.38503164,-0.83986855,2.364824,10.229449,-21.974483,29.60762,0.044952348,-0.2917583,-13.771172,16.681293,-57.642223,9.897818,-0.60735613,-0.46841908,10.014793,14.963439,-35.26488,54.235348,0.50514996,1.4266467,-7.963566,15.732869,-55.38603,25.119225,-0.62401307,0.4328792,3732.8919146449657,2168.6333173277576,0.7910683463444763,6006.005859375,2720.6543412391093,2323.262593107475,560.9053299400622,0.2551169882015306,0.23343775425039662,1.1643771296827783,0.48618212,0.3610569,0.48100227,0.3574652,0.3972529,0.35163707,0.36486062,0.34000915,0.36911902,0.32866558,0.288802,0.31154427,0.2764363,0.2939091,0.34045348,0.3256376,0.3344279,0.31129718,0.3824987,0.29086614,0.3766717,0.311443,0.42388353,0.34179735,0.021901395973399164,0.1289103956212492,0.026104097488519162,0.13794715247742328,-0.02151037034179528,0.1680278624124975,0.015317249781812698,0.19276029335928424,-0.003414718244710198,0.07459619134508791,0.00559565369324878,0.050455335161485974,[99.38401442],10,4.430913913672534,0.05209046,0.0490989,0.7611847,0.16929694,0.0024107022,0.0011923716,0.13297234,0.08148497,23.399574127932706,12.728740107333968,3331.008089089312,1978.4895679625058,3949.7623483476114,2263.5713665971616,-2.8301835,0.83802396,1.6932558,-9.110109712418122e-05,24.236467,86.048,0.0011690529722727665,0.0027058035524383773,0.11340582,0.13017711,664.3181760461158,670.0918485614231,73.93819280399842,2205.0,1.0584969221575031,-0.5272194737079001,2131.0618071960016,1.0,5.152211767409271,1.0086911253122264,3.2854998,4.298984,2.2568707482993196,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_angry/YAF_tough_angry.wav,YAF_tough_angry.wav,YAF,Anger,tough,female,Young,TESS
-327.4651,109.10449,-595.38245,-137.00423,-0.40009245,-0.3486476,17.750305,80.13519,-131.58078,147.95547,-0.3133547,-1.1784693,-5.162276,42.53708,-133.61557,66.206436,-0.8447164,0.44761896,18.826574,40.916058,-68.41066,99.93503,-0.116600126,-0.5402632,-26.378756,26.996578,-78.553375,37.361973,0.44829118,-0.58931446,1.4229224,28.62612,-61.45754,46.870987,-0.70095164,-0.31473756,-4.809554,11.134634,-33.248432,24.287773,-0.22168364,-0.077926874,-18.361765,25.501701,-92.66684,21.88393,-0.75729775,0.53438544,-3.3454072,13.97491,-36.393074,29.191689,-0.098388776,-0.27270484,-3.286051,9.793602,-30.770811,12.654856,-0.6917251,0.14606881,-16.355669,14.562714,-65.17128,4.4996963,-1.2525535,1.7639732,12.683575,15.951484,-16.63224,63.16818,0.95476246,1.6511278,-12.395501,15.87299,-48.612144,19.381247,-0.5391126,-0.33430004,3633.883474258685,2055.9097067870966,0.7751625412364197,5675.182166466346,2267.2665467535635,2102.003979623321,422.0089294507838,0.2454337654532967,0.21792062494445563,1.0672691074068805,0.49426237,0.37086013,0.44647968,0.37105098,0.3633474,0.33681574,0.30587453,0.2938895,0.2923421,0.30937472,0.29091617,0.28973916,0.27986574,0.2862169,0.25297374,0.26619905,0.24053127,0.2879167,0.26929924,0.30043277,0.40453628,0.31987962,0.48648858,0.31560203,-0.039936606125806295,0.14255729989448063,-0.01272126134227212,0.18740657011026854,0.032041955294066664,0.17772547095183303,-0.07694427122535988,0.2210255097974424,-0.005358587560593063,0.06550825527288127,-0.02295551563940608,0.07481677807248677,[92.28515625],8,3.8237270500509393,0.04688724,0.03614445,0.4583153,0.11447723,0.0013064214,0.0067817043,0.10149604,0.07079829,23.830671479052707,13.213900528848933,3305.211353319563,1750.712193640453,3866.340160798617,2121.5461765337473,-2.6256986,0.7372144,1.0124229,-8.28700756273643e-05,13.190621,33.179596,0.0014111907786805986,0.0031357312907389846,0.09643502,0.09786453,562.9251714902412,552.6955498672293,72.76109676523551,2205.0,1.645865938721134,1.7516801063109622,2132.2389032347646,1.0,0.005631085220945046,0.981827741694284,2.923157,3.5983405,2.092199546485261,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_angry/YAF_shout_angry.wav,YAF_shout_angry.wav,YAF,Anger,shout,female,Young,TESS
